,IP_Address,Prefix/Suffix_in_Domain,Tiny_URL,@_Symbol,URL_Length,Http/https_in_Domain,Depth_Of_URL,Redirection,Num_of_Dots,Num_of_Hyphens,Num_of_Underscore
364862,0,0,0,0,1,0,2,0,2,0,0
94209,0,0,0,0,1,0,3,0,3,4,0
181583,0,0,0,0,0,0,1,0,1,0,0
120571,0,0,0,0,1,0,2,0,3,0,3
90533,0,0,0,0,0,0,1,0,2,0,0
404458,0,0,0,0,1,0,6,0,2,0,0
105732,0,0,0,0,0,0,3,0,2,0,0
103429,0,0,0,0,0,0,2,0,3,0,0
205983,0,0,0,0,0,0,0,0,2,0,0
381395,0,0,0,0,1,0,2,0,4,0,0
358542,0,0,0,0,1,0,7,0,1,1,1
359971,0,0,0,0,1,0,1,0,3,0,2
449332,0,0,0,0,0,0,1,0,1,0,0
228798,0,0,0,0,0,0,3,0,3,0,0
349568,0,0,0,0,0,0,0,0,4,0,0
164847,0,1,0,0,1,0,2,0,3,1,1
258915,0,0,0,0,1,0,2,0,3,4,2
87822,0,0,0,0,0,0,1,0,3,0,0
365553,0,0,0,0,0,0,1,0,3,0,0
88147,0,0,0,0,0,0,2,0,2,0,0
60843,0,0,0,0,0,0,1,0,3,0,0
318361,0,1,0,0,0,0,2,0,2,2,0
246104,0,0,0,0,1,0,3,0,3,2,0
24019,0,0,0,0,1,0,5,0,3,0,0
51360,0,1,0,0,0,0,0,0,2,1,0
32727,0,0,0,0,1,0,5,0,2,0,3
39924,0,0,0,0,0,0,2,0,2,0,0
212603,0,0,0,0,0,0,0,0,2,0,0
388520,0,0,0,0,1,0,5,0,3,4,2
259599,0,0,0,0,1,0,4,0,3,0,0
200464,0,0,0,0,1,0,4,0,2,0,0
279472,0,0,0,0,1,0,5,0,3,8,0
407249,0,0,0,0,0,0,1,0,1,0,0
95522,0,0,0,0,0,0,1,0,1,0,0
314108,0,0,0,0,1,0,1,0,3,0,0
104239,0,0,0,0,1,0,2,0,3,3,0
119575,0,0,0,0,1,0,3,0,1,0,0
26444,0,0,0,0,0,0,2,0,2,3,0
286034,0,0,0,0,1,0,2,0,2,7,0
321762,0,0,0,0,0,0,1,0,2,0,0
380896,0,0,0,0,1,0,2,0,3,1,0
297614,0,0,0,0,0,0,3,0,2,0,0
106821,0,0,0,0,0,0,2,0,3,0,0
2513,0,0,0,0,0,0,2,0,2,0,1
365214,0,0,0,0,1,0,4,0,2,1,0
154736,0,0,0,0,0,0,1,0,3,0,0
186848,0,0,0,0,1,0,2,0,3,11,0
358816,0,0,0,0,0,0,1,0,4,0,0
123457,0,0,0,0,0,0,2,0,4,0,0
190949,0,0,0,0,0,0,1,0,2,0,0
370602,0,0,0,0,0,0,1,0,1,0,0
22496,0,0,0,0,1,0,3,0,4,1,0
292256,0,0,0,0,0,0,0,0,2,0,0
271259,0,0,0,0,0,0,1,0,2,0,0
109921,0,0,0,0,0,0,0,0,2,0,0
268062,0,0,0,0,1,0,4,0,2,5,0
117467,1,0,0,0,0,0,2,0,4,0,0
413620,0,0,0,0,1,0,5,0,3,0,7
262936,1,0,0,0,0,0,2,0,4,0,1
257150,0,0,0,0,0,0,2,0,3,0,0
401303,0,0,0,0,0,0,0,0,3,0,0
141283,0,0,0,0,1,0,3,0,3,0,0
290899,0,0,0,0,0,0,2,0,3,0,1
40730,0,0,0,0,0,0,2,0,2,0,0
119056,0,0,0,0,1,0,3,0,4,4,0
241864,0,0,0,0,0,0,1,0,3,0,2
425374,0,0,0,0,0,0,2,0,3,0,0
172216,0,0,0,0,0,0,0,0,2,0,0
297809,0,0,0,0,1,0,2,0,4,3,0
372892,0,0,0,0,0,0,1,0,3,0,0
412239,0,0,0,0,0,0,0,0,2,0,0
214707,0,1,0,0,1,0,5,0,2,1,0
151413,0,0,0,0,0,0,1,0,2,1,0
134551,0,0,0,0,1,0,3,0,3,0,0
357965,0,0,0,0,0,0,0,0,3,0,0
192174,0,0,0,0,0,0,2,0,3,0,1
403782,0,0,0,0,1,0,2,0,3,0,2
38057,0,0,0,0,0,0,2,0,2,0,0
337495,0,0,0,0,1,0,3,0,2,0,3
167752,0,1,0,0,1,0,3,0,1,1,1
235360,0,0,0,0,0,0,2,0,2,0,0
263188,0,0,0,0,0,0,0,0,2,0,0
143410,0,0,0,0,0,0,1,0,3,0,0
260018,0,0,0,0,0,0,2,0,2,1,0
103635,0,0,0,0,0,0,1,0,1,0,0
116964,0,0,0,0,0,0,0,0,2,0,0
447931,0,0,0,0,0,0,2,0,2,0,1
351876,0,0,0,0,0,0,2,0,2,0,0
334054,0,0,0,0,1,0,5,0,5,1,0
282269,0,0,0,0,0,0,0,0,2,0,0
373476,0,0,0,0,0,0,1,0,1,0,0
359101,0,0,0,0,1,0,5,0,2,1,2
67056,0,0,0,0,1,0,2,0,2,0,3
94808,0,0,0,0,0,0,1,0,3,0,1
46375,0,0,0,0,0,0,0,0,2,0,0
81516,0,0,0,0,0,0,1,0,2,0,0
348224,0,0,0,1,1,0,3,0,7,4,17
54299,0,0,0,0,0,0,3,0,2,0,0
88392,0,1,0,0,1,0,2,0,3,4,0
185839,0,0,0,0,0,0,1,0,4,0,0
117494,0,1,0,0,0,0,1,0,3,1,3
189664,0,0,0,0,0,0,0,0,2,0,0
162735,0,0,0,0,0,0,5,0,2,1,0
132765,0,0,0,0,1,0,3,0,2,1,0
258726,0,0,0,0,1,0,2,0,2,3,0
361113,0,0,0,0,0,0,2,0,3,0,0
5846,0,0,0,0,0,0,1,0,1,0,0
94874,0,0,0,0,0,0,1,0,2,0,0
444675,0,0,0,0,1,0,4,0,2,1,0
259545,0,1,0,0,1,0,3,0,3,5,0
140413,0,0,0,0,0,0,2,0,2,0,0
137024,0,0,0,0,1,0,3,0,3,0,0
118224,0,0,0,0,0,0,2,0,3,0,1
123094,0,0,0,0,0,0,0,0,2,0,0
363369,0,0,0,0,1,0,6,0,2,0,0
446063,0,0,0,0,0,0,0,0,2,0,0
272778,0,0,0,0,0,0,0,0,3,0,0
309520,0,0,0,0,1,0,2,0,4,1,0
205336,0,0,0,0,0,0,4,0,1,0,0
238672,0,1,0,0,0,0,2,0,2,1,0
212134,0,0,0,0,0,0,0,0,2,0,0
28342,0,0,0,0,1,0,4,0,3,0,1
373508,0,0,0,0,0,0,1,0,2,0,1
88462,0,0,0,0,0,0,1,0,2,0,0
31702,0,0,0,0,1,0,3,0,2,0,7
341094,0,0,0,0,1,0,2,0,3,1,3
250347,0,1,0,0,1,0,5,0,3,9,3
290839,0,1,0,0,0,0,1,0,4,1,0
134218,0,0,0,0,1,0,2,0,1,0,0
317551,0,0,0,0,1,0,3,0,2,0,0
159509,0,0,0,0,0,0,1,0,3,0,1
288762,0,0,0,0,1,0,1,0,3,0,0
186683,0,0,0,0,1,0,2,0,3,0,0
321901,0,0,0,0,0,0,2,0,3,0,1
342904,0,0,0,0,1,0,4,0,3,0,1
167163,0,0,0,0,0,0,3,0,3,0,0
315937,0,0,0,0,1,0,1,0,3,0,1
315202,0,0,0,0,0,0,2,0,3,0,0
240986,0,1,0,0,0,0,1,0,2,1,0
223461,0,0,0,0,1,0,1,0,3,2,0
136108,0,0,0,0,1,0,3,0,2,1,0
180283,0,0,0,0,1,0,2,0,3,0,4
20975,0,0,0,0,1,0,2,0,3,1,0
440373,0,0,0,0,0,0,0,0,2,0,0
251387,0,0,0,0,0,0,2,0,2,0,0
248113,0,1,0,0,0,0,1,0,1,1,0
94973,0,0,0,0,1,0,2,0,2,0,3
442728,0,0,0,0,0,0,0,0,2,0,0
227077,0,0,0,0,1,0,1,0,4,9,0
224954,0,0,0,0,1,0,1,0,2,8,0
282116,0,0,0,0,0,0,4,0,2,0,0
198211,0,0,0,0,0,0,0,0,2,0,0
173116,0,0,0,0,1,0,4,0,2,6,0
414018,0,0,0,0,0,0,0,0,2,0,0
336516,0,0,0,0,1,0,4,0,3,5,0
321052,0,0,0,0,0,0,2,0,4,0,2
91039,0,0,0,0,1,0,2,0,3,0,1
414862,0,0,0,0,0,0,3,0,1,0,0
421599,0,0,0,0,0,0,3,0,4,0,0
35706,0,0,0,0,0,0,2,0,2,2,0
130232,0,0,0,0,1,0,2,0,2,6,0
342638,0,0,0,0,0,0,2,0,2,0,0
398910,0,0,0,0,0,0,0,0,2,0,0
20834,0,0,0,0,0,0,2,0,2,2,0
237185,0,0,0,0,0,0,2,0,3,1,0
261066,0,0,0,0,0,0,0,0,2,0,0
353652,0,0,0,0,0,0,1,0,2,0,1
436331,0,0,0,0,1,0,4,0,3,0,0
152270,0,0,0,0,0,0,2,0,4,0,0
302623,0,0,0,0,0,0,2,0,2,1,0
310495,0,0,0,0,1,0,1,0,3,0,0
309214,0,0,0,0,1,0,3,0,2,2,0
341730,0,0,0,0,0,0,2,0,2,1,0
81186,0,0,0,0,1,0,1,0,3,0,2
266784,0,0,0,0,0,0,3,0,2,0,0
387242,0,1,0,0,1,0,4,0,3,5,1
339497,0,0,0,0,1,0,0,0,2,0,0
274135,0,0,0,0,1,0,2,0,2,0,4
392865,0,0,0,0,0,0,1,0,3,0,0
442773,0,1,0,0,0,0,3,0,3,1,1
419190,0,0,0,0,0,0,2,0,3,0,0
295554,0,0,0,0,1,0,3,0,16,0,0
117765,0,0,0,0,0,0,2,0,3,0,1
428195,0,0,0,0,1,0,2,0,3,0,2
136631,0,0,0,0,0,0,1,0,2,1,0
181832,0,0,0,0,1,0,4,0,2,7,0
382694,0,0,0,0,1,0,2,0,2,14,0
143048,0,0,0,0,0,0,0,0,3,0,0
45464,0,0,0,0,1,0,4,0,3,3,0
95762,0,0,0,0,0,0,1,0,2,0,0
180874,0,0,0,0,0,0,0,0,2,0,0
316403,0,0,0,0,1,0,3,0,2,2,0
325273,0,0,0,0,0,0,3,0,2,0,0
90687,0,0,0,0,0,0,0,0,2,0,0
439684,0,0,0,0,0,0,0,0,2,0,0
166941,0,0,0,0,0,0,3,0,3,0,0
16592,0,0,0,0,0,0,0,0,2,0,0
74659,0,0,0,0,0,0,3,0,4,0,0
17067,0,0,0,0,1,0,4,0,5,0,0
45546,0,0,0,0,1,0,1,0,3,0,4
220767,0,0,0,0,0,0,1,0,2,0,0
202635,0,1,0,0,0,0,0,0,1,1,0
238127,0,0,0,0,1,0,3,0,2,2,0
25665,0,0,0,0,1,0,1,0,3,0,0
197540,0,0,0,0,1,0,5,0,3,8,0
133973,0,0,0,0,1,0,2,0,3,0,6
202024,0,0,0,0,1,0,3,0,3,2,0
268911,0,0,0,0,1,0,1,0,2,5,0
130849,0,0,0,0,1,0,1,0,3,10,0
33796,0,0,0,0,1,0,4,0,3,5,0
189644,0,0,0,0,1,0,3,0,3,5,0
313473,0,0,0,0,1,0,1,0,2,0,0
95071,0,0,0,0,1,0,3,0,4,3,0
422122,0,0,0,0,0,0,2,0,4,0,0
313634,0,0,0,0,1,0,2,0,5,0,0
61433,0,0,0,0,0,0,1,0,3,0,0
308248,0,0,0,0,1,0,2,0,2,0,0
425687,0,0,0,0,0,0,2,0,3,1,0
337240,0,0,0,0,1,0,3,0,2,2,0
239314,0,0,0,0,0,0,2,0,5,0,0
47429,0,0,0,0,1,0,2,0,4,0,1
93500,0,0,0,0,0,0,2,0,3,0,1
181610,0,0,0,0,1,0,4,0,2,4,0
325187,0,0,0,0,1,0,2,0,4,0,0
317311,0,0,0,0,0,0,0,0,3,0,0
363212,0,0,0,0,1,0,2,0,3,0,2
57372,0,1,0,0,0,0,0,0,3,1,0
124601,0,0,0,0,0,0,2,0,4,0,0
352913,0,0,0,0,0,0,0,0,2,0,0
105356,0,0,0,0,1,0,3,0,2,1,0
125094,0,0,0,0,0,0,1,0,1,1,0
422811,0,0,0,0,0,0,2,0,3,0,1
383319,0,0,0,0,0,0,1,0,2,0,0
27284,0,0,0,0,1,0,1,0,3,0,0
211281,0,0,0,0,1,0,2,0,3,0,3
57777,0,0,0,0,1,0,2,0,2,0,4
305825,0,0,0,0,0,0,3,0,2,0,0
40807,0,0,0,0,1,0,2,0,2,5,0
172596,0,0,0,0,1,0,2,0,3,1,0
379010,0,0,0,0,0,0,1,0,2,1,0
181013,0,0,0,0,0,0,1,0,2,0,0
231882,0,0,0,0,0,0,1,0,3,1,0
64245,0,0,0,0,1,0,5,0,2,9,0
268354,0,0,0,0,1,0,3,0,4,0,0
193877,0,0,0,0,0,0,0,0,2,0,0
271786,0,0,0,0,1,0,3,0,2,0,2
330878,0,0,0,0,0,0,1,0,2,0,0
19856,0,0,0,0,0,0,1,0,2,0,0
199639,0,1,0,0,0,0,0,0,1,3,0
401783,0,0,0,0,0,0,1,0,2,0,0
386648,0,0,0,0,0,0,2,0,2,0,0
68586,0,0,0,0,0,0,3,0,1,0,0
30368,0,0,0,0,0,0,2,0,1,0,0
163743,0,0,0,0,0,0,1,0,2,0,0
278369,0,1,0,0,0,0,1,0,3,1,0
148196,0,0,0,0,0,0,1,0,3,0,0
215074,0,0,0,0,0,0,1,0,3,0,0
225426,0,0,0,0,1,0,2,0,2,1,0
307327,0,0,0,0,1,0,4,0,1,1,1
139620,0,0,0,0,1,0,2,0,3,0,0
25485,0,0,0,0,1,0,2,0,2,0,0
217155,0,1,0,0,0,0,1,0,3,1,0
265960,0,1,0,0,1,0,3,0,3,6,0
245875,0,0,0,0,1,0,4,0,14,0,0
112171,0,0,0,0,0,0,0,0,2,0,0
55690,0,0,0,0,0,0,3,0,3,0,1
212793,0,0,0,0,1,0,1,0,3,0,2
81591,0,0,0,0,1,0,3,0,2,1,0
6858,0,1,0,0,0,0,2,0,2,1,0
322200,0,0,0,0,1,0,5,0,3,0,2
414601,0,0,0,0,1,0,4,0,3,1,1
384311,0,0,0,0,0,0,1,0,4,0,0
243301,0,0,0,0,1,0,5,0,2,0,0
300945,0,0,0,0,0,0,0,0,1,0,0
15933,0,1,0,0,1,0,1,0,3,1,2
229745,0,0,0,0,0,0,2,0,2,0,1
199919,0,0,0,0,1,0,3,0,3,0,2
146859,0,0,0,0,0,0,4,0,2,0,0
134403,0,0,0,0,1,0,5,0,2,6,0
229616,0,0,0,0,1,0,3,0,2,5,0
426875,0,1,0,0,1,0,1,0,3,3,2
39549,0,0,0,0,0,0,3,0,4,0,0
441419,0,0,0,0,0,0,1,0,3,0,0
423125,0,0,0,0,1,0,3,0,2,1,0
429927,0,0,0,0,1,0,3,0,2,3,0
270269,0,0,0,0,0,0,1,0,2,0,0
429271,0,0,0,0,0,0,0,0,2,0,0
129359,0,0,0,0,1,0,2,0,3,0,0
381246,0,0,0,0,1,0,5,0,2,0,0
67293,0,1,0,0,1,0,2,0,3,1,0
66264,0,0,0,0,1,0,3,0,2,0,0
151446,0,0,0,0,1,0,2,0,5,0,0
439331,0,0,0,0,1,0,7,0,3,9,0
19410,0,0,0,0,0,0,1,0,1,0,0
286676,0,0,0,0,0,0,3,0,2,0,0
444375,0,1,0,0,0,0,0,0,2,1,0
313591,0,0,0,0,0,0,2,0,2,0,0
148347,0,0,0,0,0,0,2,0,2,0,0
94535,0,1,0,0,1,0,4,0,2,1,1
217960,0,1,0,0,0,0,0,0,3,1,0
369867,0,0,0,0,0,0,1,0,2,0,0
363799,0,0,0,0,1,0,4,0,5,3,0
83324,0,0,0,0,0,0,2,0,2,0,0
17487,0,0,0,0,0,0,0,0,2,0,0
208525,0,0,0,0,0,0,1,0,3,0,2
385760,0,0,0,0,1,0,3,0,3,0,2
102350,0,0,0,0,0,0,0,0,2,0,0
380313,0,0,0,0,0,0,1,0,1,0,0
239319,0,0,0,0,1,0,2,0,2,3,0
409762,0,0,0,0,1,0,3,0,2,5,0
440368,0,1,0,0,0,0,1,0,1,2,0
309509,0,0,0,0,0,0,0,0,2,0,0
190032,0,0,0,0,0,0,0,0,2,0,0
148945,0,0,0,0,1,0,3,0,3,5,2
183578,0,0,0,0,1,0,3,0,2,4,0
304768,0,0,0,0,1,0,4,0,2,2,1
298794,0,0,0,0,1,0,4,0,5,0,0
344171,0,0,0,0,0,0,3,0,1,1,0
390466,0,1,0,0,1,0,1,0,2,6,0
206316,0,0,0,0,1,0,3,0,4,10,0
243997,0,0,0,0,1,0,3,0,3,0,1
192941,0,0,0,0,1,0,5,0,3,0,4
229734,0,0,0,0,0,0,1,0,3,0,1
438822,0,0,0,0,1,0,2,0,2,5,0
181824,0,0,0,0,1,0,4,0,3,0,0
261510,0,0,0,0,1,0,2,0,3,2,0
283119,0,0,0,0,1,0,3,0,2,1,0
445832,0,0,0,0,1,0,7,0,3,12,1
50377,0,0,0,0,0,0,3,0,2,1,0
345655,0,0,0,0,0,0,1,0,2,0,0
294958,0,0,0,0,0,0,1,0,2,1,0
92708,0,0,0,0,0,0,1,0,1,0,0
121309,0,0,0,0,0,0,2,0,2,3,0
109091,0,0,0,0,0,0,0,0,2,0,0
428495,0,0,0,0,1,0,2,0,2,2,0
341011,0,0,0,0,1,0,2,0,4,0,0
444724,0,0,0,0,1,0,5,0,2,2,0
228126,0,0,0,0,0,0,0,0,2,0,0
404545,0,0,0,0,0,0,3,0,3,0,0
298266,0,0,0,0,0,0,0,0,2,0,0
53361,0,0,0,0,1,0,1,0,4,4,0
379008,0,0,0,0,1,0,4,0,2,0,0
309055,0,0,0,0,0,0,1,0,2,0,0
369392,0,0,0,0,0,0,1,0,3,0,0
147933,0,0,0,0,0,0,1,0,1,0,0
199501,0,0,0,0,1,0,1,0,3,2,0
333465,0,1,0,0,0,0,1,0,2,2,0
187789,0,0,0,0,1,0,2,0,6,0,0
45483,0,0,0,0,1,0,6,0,5,0,2
321186,0,0,0,0,0,0,3,0,2,1,0
290449,0,0,0,0,1,0,2,0,2,0,2
319018,0,0,0,0,1,0,3,0,3,0,0
174231,0,0,0,0,0,0,1,0,3,0,0
232368,0,0,0,0,0,0,2,0,2,0,0
222751,0,0,0,0,0,0,1,0,2,0,0
154143,0,0,0,0,0,0,0,0,2,0,0
298166,0,0,0,0,0,0,1,0,2,0,0
231724,0,0,0,0,1,0,1,0,2,0,0
143411,0,0,0,0,0,0,1,0,2,0,0
288840,0,0,0,0,1,0,2,0,2,3,0
176307,0,0,0,0,0,0,1,0,1,0,0
76113,0,0,0,0,1,0,2,0,4,4,0
251446,0,0,0,0,1,0,1,1,13,6,5
105998,0,0,0,0,1,0,1,0,3,0,0
279709,0,0,0,0,1,0,5,0,2,3,0
365900,0,0,0,0,1,0,4,0,2,3,0
169206,0,0,0,0,0,0,1,0,2,0,0
217003,0,0,0,0,1,0,3,0,3,0,0
325492,0,1,0,0,1,0,2,1,4,4,1
261995,0,0,0,0,0,0,2,0,2,2,0
277681,0,0,0,0,0,0,1,0,3,0,0
329442,0,0,0,0,0,0,0,0,1,0,0
64215,0,0,0,0,0,0,1,0,2,0,0
43487,0,0,0,0,0,0,0,0,2,0,0
163312,0,0,0,0,0,0,2,0,2,0,0
76747,0,1,0,0,1,0,2,0,3,3,0
382735,0,0,0,0,0,0,3,0,2,1,0
2674,0,0,0,0,1,0,3,0,2,4,0
222645,0,0,0,0,0,0,0,0,2,0,0
148730,0,0,0,0,1,0,1,0,3,0,1
193387,0,0,0,0,1,0,3,0,2,2,0
359013,0,0,1,0,0,0,1,0,1,0,0
409166,0,0,0,0,1,0,5,0,2,1,0
354314,0,1,0,0,0,0,1,0,3,1,0
21083,0,0,0,0,1,0,1,0,3,10,0
307502,0,0,0,0,1,0,5,0,3,0,0
164948,0,1,0,0,1,0,4,0,3,2,0
141318,0,0,0,0,1,0,3,0,2,13,0
308569,0,0,0,0,1,0,2,0,2,3,0
118266,0,0,0,0,0,0,1,0,3,0,0
324122,0,0,0,0,1,0,1,0,4,0,0
36507,0,0,0,0,0,0,3,0,3,0,0
184929,0,0,0,0,1,0,6,0,3,6,0
316920,0,0,0,0,0,0,2,0,2,0,1
162632,0,0,0,0,1,0,3,0,2,0,0
217515,0,1,0,0,1,0,4,0,3,1,0
211316,0,0,0,0,1,0,1,0,2,0,0
59451,0,0,0,0,0,0,3,0,3,0,0
314707,0,0,0,0,0,0,1,0,1,0,0
281125,0,0,0,0,1,0,6,0,2,3,0
18848,0,0,0,0,1,0,4,0,2,1,0
335616,0,0,0,0,1,0,1,0,4,0,0
147333,0,0,0,0,1,0,2,0,3,0,1
243933,0,0,0,0,1,0,6,0,2,0,1
347971,0,0,0,0,1,0,3,0,3,2,0
285604,0,1,0,0,1,0,4,0,4,1,0
310995,0,0,0,0,0,0,3,0,4,0,0
357262,0,0,0,0,0,0,0,0,2,0,0
445323,0,0,0,0,1,0,5,0,3,1,0
279173,0,0,0,0,1,0,4,0,2,0,3
412560,0,0,0,0,1,0,2,0,3,0,1
36220,0,0,0,0,0,0,0,0,2,0,0
209554,0,0,0,0,1,0,4,0,3,1,0
360164,0,1,0,0,0,0,1,0,4,2,0
123853,0,0,0,0,0,0,2,0,5,0,0
156099,0,0,0,0,1,0,4,0,2,5,0
418930,0,0,0,0,1,0,4,0,2,0,0
214898,0,0,0,0,0,0,3,0,2,2,0
321793,0,0,0,0,1,0,3,0,3,0,0
390108,0,0,0,0,1,0,5,0,1,1,0
256902,0,0,0,0,0,0,0,0,3,0,0
199522,0,0,0,0,0,0,0,0,3,0,0
76250,0,0,0,0,1,0,3,0,2,0,0
438474,0,0,0,0,1,0,2,0,4,3,0
24453,0,0,0,0,1,0,3,0,3,6,2
41184,0,0,0,0,0,0,4,0,2,0,0
128093,0,0,0,0,0,0,1,0,3,0,0
312845,0,0,0,0,0,0,1,0,3,0,0
251594,0,0,0,0,1,0,2,0,3,0,6
270760,0,0,0,0,0,0,4,0,1,0,0
158216,0,0,0,0,1,0,9,0,4,6,0
353573,0,0,0,0,0,0,2,0,3,1,0
342903,0,0,0,0,0,0,0,0,1,0,0
234941,0,0,0,0,1,0,5,0,2,6,0
167637,0,0,0,0,0,0,3,0,2,1,0
82379,0,0,0,0,0,0,0,0,2,0,0
422446,0,0,0,0,0,0,0,0,3,0,0
269472,0,0,0,0,0,0,3,0,2,1,0
241110,0,0,0,0,0,0,2,0,2,0,0
188726,0,0,0,0,1,0,3,0,3,2,0
196204,0,0,0,0,1,0,3,0,3,0,6
