,IP_Address,Prefix/Suffix_in_Domain,Tiny_URL,@_Symbol,URL_Length,Http/https_in_Domain,Depth_Of_URL,Redirection,Num_of_Dots,Num_of_Hyphens,Num_of_Underscore
277451,0,0,0,0,1,0,4,0,3,1,0
377113,0,0,0,0,0,0,3,0,2,0,0
442543,0,0,0,0,0,0,1,0,2,0,0
253783,0,0,0,0,0,0,3,0,2,3,0
87476,0,0,0,0,1,0,2,0,5,1,0
364992,0,0,0,0,1,0,2,0,5,0,0
94053,0,0,0,0,1,0,4,0,3,6,0
181935,0,0,0,0,0,0,2,0,2,0,0
120269,0,0,0,0,0,0,0,0,4,0,0
90398,0,0,0,0,0,0,1,0,3,0,0
403792,0,0,0,0,0,0,3,0,2,0,0
105516,0,0,0,0,0,0,0,0,2,0,0
103265,0,0,0,0,0,0,1,0,4,0,0
206016,0,0,0,1,0,0,3,0,2,0,0
381586,0,0,0,0,0,0,0,0,3,0,0
358115,0,1,0,0,1,0,4,0,3,5,0
360088,0,0,0,0,0,0,0,0,2,0,0
449272,0,0,0,0,0,0,1,0,2,0,0
228759,0,0,0,0,0,0,0,0,2,0,0
349587,0,0,0,0,1,0,1,0,3,0,0
164719,0,0,0,0,1,0,1,0,2,0,3
259004,0,0,0,0,1,0,1,0,3,0,0
87682,0,0,0,0,1,0,2,0,3,0,2
365683,0,0,0,0,0,0,1,0,2,0,3
88010,0,0,0,0,0,0,2,0,3,1,0
60803,0,0,0,0,1,0,2,0,4,0,0
318514,0,0,0,0,1,0,5,0,2,0,0
246271,0,0,0,0,0,0,3,0,4,0,0
23956,0,0,0,0,0,0,0,0,2,0,0
51328,0,0,0,0,1,0,3,0,2,3,0
32720,0,0,0,0,0,0,2,0,2,0,4
39945,0,0,0,0,0,0,3,0,2,1,0
212349,0,0,0,0,0,0,2,0,4,0,0
388747,0,0,0,0,0,0,2,0,3,0,1
259649,0,0,0,0,0,0,1,0,2,0,0
200379,0,0,0,0,0,0,2,0,2,3,0
279527,0,0,0,0,0,0,1,0,6,0,0
406351,0,0,0,0,1,0,12,0,4,8,8
96004,0,0,0,0,0,0,2,0,3,0,0
314094,0,1,0,0,1,0,1,0,4,1,1
104043,0,0,0,0,1,0,5,0,3,5,0
120610,0,0,0,0,1,0,6,0,2,1,0
26440,0,0,0,0,0,0,2,0,2,0,0
285996,0,0,0,0,1,0,2,0,2,0,2
321762,0,0,0,0,0,0,3,0,3,0,0
381071,0,0,0,0,1,0,3,0,3,1,0
297731,0,0,0,0,0,0,2,0,3,0,0
106597,0,0,0,0,1,0,6,0,2,0,0
2542,0,0,0,0,1,0,4,0,2,1,0
364713,0,0,0,0,0,0,1,0,3,0,0
154653,0,0,0,0,0,0,1,0,2,0,0
186732,0,0,0,0,0,0,0,0,2,0,0
358931,0,0,0,0,1,0,3,0,4,0,0
123183,0,0,0,0,1,0,2,0,2,4,0
190885,0,0,0,0,1,0,1,0,3,5,0
369930,0,1,0,0,1,0,1,0,3,5,1
22467,0,0,0,0,0,0,2,0,2,0,1
292175,0,0,0,0,1,0,2,0,3,0,1
271376,0,0,0,0,0,0,1,0,3,0,0
109688,0,0,0,0,1,0,2,0,3,0,6
268148,0,0,0,0,0,0,0,0,2,0,0
118361,0,0,0,0,0,0,1,0,1,2,0
413842,0,0,0,0,0,0,2,0,3,0,0
262749,0,0,0,0,1,1,4,0,5,0,0
257229,0,0,0,0,0,0,1,0,5,0,0
401548,0,1,0,0,0,0,0,0,3,1,0
141152,0,0,0,0,0,0,0,0,2,0,0
290832,0,0,0,0,0,0,2,0,2,1,0
40686,0,1,0,0,1,0,2,0,5,3,0
118731,0,0,0,0,0,0,0,0,3,0,0
241998,0,0,0,0,1,0,5,0,2,1,0
424987,0,0,0,0,0,0,0,0,1,0,0
172130,0,0,0,0,0,0,0,0,2,0,0
297771,0,0,0,0,1,0,3,0,4,2,0
372290,0,0,0,0,0,0,2,0,3,0,0
412496,0,0,0,0,1,0,1,0,3,0,0
214472,0,0,0,0,0,0,2,0,3,0,1
151297,0,0,0,0,1,0,2,0,2,5,0
134450,0,0,0,0,0,0,5,0,3,1,0
358107,0,0,0,0,1,0,3,0,2,2,0
192078,0,0,0,0,0,0,3,0,2,0,0
403986,0,0,0,0,0,0,2,0,2,2,0
38190,0,0,0,0,0,0,3,0,1,0,1
337388,0,0,0,0,1,0,3,0,1,0,0
167890,0,0,0,0,0,0,3,0,2,1,0
235212,0,0,0,0,1,0,3,0,2,2,0
263237,0,0,0,0,1,0,3,0,2,2,0
143281,0,0,0,0,0,0,2,0,2,0,0
260043,0,0,0,0,1,0,5,0,2,0,1
104252,0,0,0,0,1,0,3,0,4,0,0
116724,0,0,0,0,0,0,2,0,2,0,0
447952,0,0,0,0,1,0,3,0,2,1,0
351881,0,0,0,0,1,0,3,0,3,3,0
333735,0,0,0,0,1,0,4,0,2,2,1
282286,0,0,0,0,1,0,1,0,3,0,5
372950,1,0,0,0,0,0,2,0,3,0,0
358725,0,0,0,0,0,0,1,0,1,0,0
66925,0,0,0,0,0,0,0,0,3,0,0
94671,0,0,0,0,1,0,2,0,3,0,6
46493,0,0,0,0,1,0,3,0,2,0,0
81433,0,0,0,0,0,0,1,0,3,1,0
348169,0,1,0,0,1,0,3,0,2,4,0
54269,0,0,0,0,1,0,4,0,2,3,0
88261,0,0,0,0,1,0,3,0,2,3,0
185715,0,0,0,0,0,0,0,0,2,0,0
117217,0,0,0,0,1,0,8,0,3,0,1
189591,0,0,0,0,1,0,2,0,3,3,0
162679,0,0,0,0,0,0,0,0,2,0,0
132602,0,0,0,0,1,0,2,0,4,0,1
258801,0,0,0,0,1,0,3,0,3,0,0
361284,0,0,0,0,0,0,2,0,3,0,1
5929,1,0,0,0,1,0,2,0,3,0,0
94742,0,0,0,0,1,0,2,0,3,1,0
444567,0,0,0,0,0,0,1,0,1,1,0
259594,0,0,0,0,0,0,0,0,3,0,0
140895,0,0,0,0,0,0,3,0,2,0,0
136873,0,0,0,0,0,0,1,0,3,2,0
117931,0,0,0,0,0,0,2,0,4,0,0
122845,0,0,0,0,1,0,4,0,2,0,0
363522,0,0,0,0,1,0,3,0,2,3,0
446079,0,0,0,0,0,0,1,0,2,0,0
272480,0,0,0,0,1,0,2,0,4,1,0
309501,0,0,0,0,1,0,3,0,2,0,3
205201,0,0,0,0,1,0,3,0,2,0,1
238778,0,0,0,0,0,0,1,0,2,0,0
212216,0,0,0,0,0,0,1,0,2,0,2
28359,0,0,0,0,1,0,4,0,3,0,1
373690,0,0,0,0,1,0,2,0,2,0,1
88315,0,0,0,0,1,0,2,0,3,0,3
31713,0,0,0,0,0,0,1,0,2,0,0
341195,0,0,0,0,1,0,4,0,3,2,0
249688,0,0,1,0,0,0,2,0,1,0,0
291084,0,0,0,0,0,0,2,0,2,0,0
134572,0,1,0,1,1,0,8,0,2,5,0
317643,0,0,0,0,0,0,3,0,3,0,0
159445,0,0,0,0,0,0,0,0,2,0,0
288667,0,0,0,0,1,0,3,0,2,3,0
186552,0,0,0,0,1,0,2,0,3,0,2
321905,0,0,0,0,0,0,1,0,2,0,1
342977,0,0,0,0,0,0,1,0,4,0,0
167068,0,0,0,0,1,0,4,0,3,0,2
315956,0,0,0,0,1,0,2,0,2,0,2
315232,0,0,0,0,1,0,3,0,3,0,0
241124,0,0,0,0,1,0,3,0,2,2,0
223420,0,0,0,0,0,0,3,0,2,0,1
135959,0,0,0,0,1,0,2,0,2,6,0
180171,0,0,0,0,1,0,3,0,2,4,0
20893,0,1,0,0,1,0,3,0,3,1,1
440396,0,0,0,0,1,0,2,0,3,0,1
251477,0,0,0,0,0,0,3,0,2,1,0
247534,0,0,0,0,0,0,1,0,2,0,0
94839,0,0,0,0,1,0,4,0,3,2,0
442759,0,0,0,0,0,0,2,0,2,0,0
226992,0,0,0,0,0,0,0,0,2,0,0
224903,0,0,0,0,0,0,4,0,2,0,0
282134,0,0,0,0,0,0,2,0,2,0,0
198096,0,0,0,0,0,0,0,0,2,0,0
173025,0,0,0,0,0,0,2,0,3,0,0
414235,0,0,0,0,1,0,6,0,2,4,0
336559,0,0,0,0,0,0,2,0,2,0,0
321033,0,0,0,0,1,0,2,0,2,8,0
90893,0,0,0,0,0,0,1,0,3,0,1
414201,0,0,0,0,1,0,3,0,3,1,0
421763,0,0,0,0,1,0,3,0,4,1,0
35619,0,0,0,0,0,0,1,0,2,0,0
130056,0,0,0,0,0,0,2,0,2,1,0
342324,0,0,0,0,0,0,2,0,1,0,0
399115,0,0,0,0,1,0,2,0,2,9,0
20776,0,0,0,0,0,0,2,0,2,0,1
237321,0,0,0,0,0,0,1,0,3,0,0
261105,0,0,0,0,0,0,0,0,2,0,0
353695,0,0,0,0,0,0,0,0,2,0,0
436387,0,0,0,0,0,0,1,0,2,2,0
152177,0,0,0,0,0,0,0,0,2,0,0
302616,0,0,0,0,1,0,5,0,2,1,0
310465,0,0,0,0,0,0,5,0,3,1,0
309194,0,0,0,0,0,0,0,0,2,0,0
341818,0,0,0,0,1,0,2,0,3,4,0
81111,0,0,0,0,0,0,2,0,2,2,0
266853,0,0,0,0,1,0,2,0,3,0,0
387429,0,0,0,0,0,0,2,0,2,0,0
339171,0,0,0,0,0,0,1,0,2,0,0
274217,0,0,0,0,0,0,0,0,3,0,0
393062,0,0,0,0,1,0,3,0,2,1,5
442812,0,0,0,0,0,0,0,0,2,0,0
419382,0,0,0,0,0,0,1,0,3,0,2
295681,0,0,0,0,1,0,3,0,3,0,0
117475,0,0,0,0,0,0,3,0,2,0,1
428282,0,0,0,0,1,0,1,0,2,8,0
136482,0,0,0,0,0,0,2,0,2,1,0
181752,0,0,0,0,1,0,4,0,3,0,0
382830,0,0,0,0,0,0,1,0,2,3,0
142923,0,0,0,0,0,0,2,0,2,2,0
45430,0,0,0,0,1,0,4,0,2,4,0
95643,0,0,0,0,0,0,0,0,2,0,0
180757,0,0,0,0,0,0,3,0,2,0,2
316411,0,0,0,0,1,0,2,0,3,1,2
324956,0,0,0,1,1,0,3,0,3,1,2
91132,0,0,0,0,1,0,1,0,4,0,2
439695,0,0,0,0,1,0,1,0,3,0,0
166841,0,0,0,0,1,0,3,0,2,0,3
16599,0,0,0,0,1,0,2,0,3,0,1
74550,0,0,0,0,1,0,0,0,2,7,0
17081,0,0,0,0,0,0,1,0,2,0,0
45533,0,0,0,0,0,0,3,0,2,0,0
220757,0,0,0,0,0,0,3,0,2,1,0
202872,0,1,0,0,1,0,3,0,3,1,0
238233,0,0,0,0,1,0,3,0,2,0,3
25727,0,0,0,0,0,0,0,0,2,0,0
197412,0,0,0,0,1,0,3,0,2,5,0
133842,0,0,0,0,1,0,4,0,2,2,1
201947,0,0,0,0,1,0,4,0,3,6,0
269022,0,0,0,0,1,0,3,0,2,4,0
130668,0,0,0,0,0,0,0,0,2,0,0
33767,0,0,0,0,1,0,2,0,3,1,1
189577,0,0,0,0,1,0,2,0,2,3,0
313475,0,0,0,0,1,0,6,0,4,2,0
94939,0,0,0,0,1,0,4,0,3,0,3
422306,0,0,0,0,1,0,2,0,3,0,1
313663,0,0,0,0,0,0,3,0,2,1,0
61370,0,0,0,0,1,0,2,0,5,0,4
308214,0,0,0,0,1,0,2,0,2,0,3
425786,0,0,0,0,0,0,1,0,4,0,0
337264,0,0,0,0,1,0,4,0,3,1,0
239387,0,0,0,0,0,0,1,0,2,0,0
47422,0,0,0,0,0,0,2,0,3,0,0
93372,0,0,0,0,1,0,3,0,2,1,0
181967,0,0,0,0,0,0,0,0,1,0,0
325280,0,1,0,0,0,0,0,0,2,1,0
317348,0,0,0,0,0,0,1,0,1,0,0
363361,0,1,0,0,0,0,0,0,3,1,0
57323,0,0,0,0,1,0,4,0,3,5,1
124335,0,0,0,0,0,0,1,0,3,1,0
352955,0,0,0,0,0,0,1,0,4,0,2
105144,0,0,0,0,0,0,1,0,3,0,1
125845,0,0,0,0,0,0,1,0,1,0,0
422983,0,0,0,0,1,0,1,0,4,0,0
383464,0,0,0,0,0,0,1,0,2,0,0
27255,0,0,0,0,0,0,3,0,1,0,2
211373,0,0,0,0,0,0,2,0,2,2,0
57719,0,0,0,0,1,0,2,0,3,0,2
305879,0,0,0,0,0,0,3,0,3,0,0
40815,0,1,0,0,1,0,2,0,2,1,1
172509,0,0,0,0,1,0,2,0,2,0,2
379167,0,0,0,0,1,0,1,0,2,0,4
180912,0,0,0,0,0,0,0,0,2,0,0
231734,0,0,0,0,1,0,3,0,2,0,0
64175,0,1,0,0,0,0,0,0,2,1,0
268468,0,1,0,0,0,0,1,0,2,2,0
193743,0,0,0,0,0,0,2,0,3,0,0
271881,0,0,0,0,0,0,1,0,2,3,0
330920,0,0,0,0,0,0,1,0,2,1,0
19841,0,0,0,0,1,0,3,0,3,0,1
200013,0,0,0,0,0,0,2,0,1,0,0
402010,0,0,0,0,0,0,2,0,2,0,0
386829,0,0,0,0,0,0,1,0,2,0,0
68866,0,1,0,0,0,0,2,0,2,1,0
30314,0,0,0,0,1,0,5,0,1,1,0
163637,0,0,0,0,1,0,3,0,2,3,0
278435,0,0,0,0,0,0,1,0,2,1,0
148112,0,0,0,0,0,0,2,0,3,0,1
215154,0,0,0,0,1,0,3,0,2,7,0
225565,1,0,0,0,0,0,1,0,3,0,0
307293,0,0,0,0,0,0,2,0,1,0,0
139465,0,0,0,0,0,0,4,0,2,0,0
25463,0,0,0,0,1,0,2,0,3,2,0
216990,0,1,0,0,0,0,0,0,2,1,0
266017,0,0,0,0,1,0,3,0,3,2,0
245284,0,0,0,0,0,0,1,0,1,0,0
111922,0,0,0,0,1,0,6,0,3,1,1
55653,0,0,0,0,0,0,0,0,2,0,0
212853,0,0,0,0,0,0,2,0,3,0,0
81502,0,0,0,0,0,0,4,0,2,0,0
6974,0,0,0,0,1,0,4,0,6,1,0
322203,0,0,0,0,1,0,1,0,4,0,0
413889,0,0,0,0,0,0,1,0,1,0,0
384500,0,0,0,0,1,0,3,0,4,3,0
242857,0,0,0,0,1,0,5,0,3,8,0
301033,0,0,0,1,0,0,2,0,3,0,1
15918,0,0,0,0,1,0,1,0,4,0,0
229748,1,0,0,0,0,0,2,0,3,0,0
199817,0,0,0,0,1,0,1,0,3,8,0
146810,0,0,0,0,0,0,0,0,2,0,0
134292,0,0,0,0,0,0,1,0,2,2,1
229633,0,0,0,0,0,0,1,0,4,0,0
426950,0,0,0,0,1,0,2,0,3,0,10
39570,0,0,0,0,1,0,6,0,3,7,0
441365,0,0,0,0,0,0,2,0,1,0,0
423289,0,0,0,0,1,0,0,0,2,9,0
429991,0,0,0,0,1,0,1,0,4,0,0
270378,0,0,0,0,0,0,0,0,3,0,0
429353,0,0,0,0,1,0,4,0,3,4,0
129172,0,0,0,0,1,0,3,0,2,0,0
380662,0,1,0,0,1,0,4,0,3,3,1
67183,0,0,0,0,0,0,1,0,3,1,0
66632,0,0,0,0,0,0,3,0,2,0,0
151333,0,0,0,0,0,0,2,0,4,0,0
439330,0,0,0,0,1,0,4,0,1,1,0
19522,0,0,0,0,1,0,7,0,1,1,0
286636,0,0,0,0,1,0,1,0,2,0,0
444407,0,0,0,0,0,0,2,0,2,0,0
313576,0,0,0,0,1,0,10,0,3,5,0
148651,0,0,0,0,1,0,7,0,1,0,1
94393,0,0,0,0,0,0,0,0,2,0,0
217983,0,0,0,0,0,0,2,0,2,0,0
370051,0,0,0,0,1,0,2,0,3,13,0
363949,0,0,0,0,0,0,0,0,3,0,0
83218,0,0,0,0,1,0,2,0,2,0,3
17474,0,0,0,0,0,0,2,0,3,0,1
208593,0,0,0,0,1,0,5,0,3,8,0
385926,0,0,0,0,1,0,3,0,2,4,0
102739,0,0,0,0,1,0,4,0,2,0,0
379823,0,0,0,0,1,0,2,0,2,0,0
239392,0,0,0,0,0,0,1,0,3,3,0
410003,0,0,0,0,1,0,3,0,2,4,0
440287,0,0,0,0,0,0,1,0,1,0,0
309489,0,0,0,0,1,0,1,0,3,4,0
189978,0,0,0,0,1,0,4,0,3,4,2
148856,0,0,0,0,0,0,3,0,2,0,0
183487,0,0,0,0,0,0,1,0,2,0,0
304920,0,0,0,0,1,0,5,0,3,1,1
298745,0,0,0,0,0,0,0,0,2,0,0
344014,0,0,0,0,1,0,4,0,2,1,0
389725,0,0,0,0,0,0,4,0,2,0,0
206370,0,0,0,0,1,0,7,0,3,1,0
244171,0,0,0,0,1,0,3,0,2,2,0
192839,0,0,0,0,0,0,4,0,2,0,0
229733,0,0,0,0,0,0,4,0,2,0,0
438819,0,0,0,0,1,0,2,0,2,1,0
182102,0,0,0,0,0,0,1,0,1,0,0
261589,0,0,0,0,1,0,1,0,2,1,3
283140,0,0,0,0,1,0,5,0,3,0,6
445855,0,0,0,0,0,0,3,0,3,0,0
50393,0,0,0,0,1,0,4,0,2,6,0
345549,0,0,0,0,0,0,1,0,2,0,0
295153,0,0,0,0,1,0,4,0,2,0,0
93142,0,0,0,0,1,0,2,0,2,0,0
121000,0,0,0,0,1,0,4,0,3,6,0
108863,0,0,0,0,0,0,2,0,2,0,0
428223,0,0,0,0,0,0,0,0,1,0,0
341116,0,0,0,0,0,0,2,0,3,0,1
444759,0,0,0,0,0,0,1,0,3,0,0
228048,0,0,0,0,0,0,0,0,2,0,0
404745,0,0,0,0,0,0,0,0,2,0,0
298234,0,0,0,0,1,0,4,0,4,0,0
53287,0,0,0,0,0,0,1,0,2,0,0
379165,0,0,0,0,1,0,7,0,4,3,0
309042,0,0,0,0,0,0,0,0,3,0,0
368887,0,0,0,0,1,0,6,0,2,0,0
148181,0,0,0,0,0,0,2,0,3,0,0
199368,0,0,0,0,1,0,3,0,2,8,0
333208,0,0,0,0,0,0,1,0,1,0,0
187697,0,1,0,0,1,0,2,0,3,1,0
45453,0,0,0,0,0,0,3,0,2,1,0
321181,0,0,0,0,1,0,5,0,3,1,0
290352,0,0,0,0,0,0,1,0,2,0,0
318958,0,0,0,0,0,0,1,0,2,0,0
174135,0,0,0,0,1,0,0,0,2,0,0
232201,0,0,0,0,1,0,3,0,2,1,0
222671,0,0,0,0,0,0,0,0,3,0,0
154077,0,0,0,0,1,0,2,0,3,0,1
298302,0,0,0,1,1,0,3,0,3,0,0
231772,0,0,0,0,1,0,3,0,8,0,3
143282,0,0,0,0,0,0,0,0,2,0,0
288743,0,0,0,0,1,0,4,0,3,0,1
176550,0,0,0,0,1,0,9,0,1,20,2
76035,0,0,0,0,0,0,1,0,4,1,0
251101,0,0,0,0,0,0,4,0,2,1,0
105797,0,0,0,0,1,0,2,0,3,0,0
279768,0,0,0,0,1,0,2,0,3,4,0
366033,0,0,0,0,0,0,4,0,2,0,0
169139,0,0,0,0,1,0,6,0,3,1,1
217068,0,0,0,0,0,0,1,0,2,0,0
325188,0,1,0,0,1,0,4,0,6,4,0
262087,0,0,0,0,0,0,3,0,2,2,0
277731,0,0,0,0,0,0,0,0,2,0,0
329294,0,0,0,0,1,0,3,0,4,1,0
64148,0,0,0,0,0,0,3,0,2,2,0
43392,0,0,0,0,1,0,5,0,2,1,0
163254,0,0,0,0,0,0,3,0,2,0,0
76947,0,0,0,0,0,0,0,0,3,0,0
382872,0,0,0,0,0,0,2,0,3,0,0
2674,0,0,0,0,0,0,1,0,3,1,0
222571,0,0,0,0,1,0,4,0,3,0,0
148653,0,0,0,0,1,0,5,0,3,0,9
193273,0,0,0,0,0,0,1,0,2,0,0
358643,0,0,0,0,1,0,4,0,3,0,0
408330,0,0,0,0,0,0,5,0,1,0,0
354324,0,0,0,0,0,0,1,0,3,0,0
21005,0,0,0,0,0,0,2,0,2,2,0
307500,0,0,0,0,0,0,0,0,2,0,0
165351,0,0,0,0,1,0,3,0,1,1,0
141188,0,0,0,0,0,0,0,0,2,0,0
308546,0,0,0,0,0,0,0,0,2,0,0
117977,0,0,0,0,1,0,3,0,3,0,1
324188,0,0,0,0,0,0,0,0,2,0,0
36453,0,0,0,0,0,0,0,0,2,0,0
184823,0,0,0,0,1,0,4,0,2,9,0
316938,0,0,0,0,1,0,3,0,2,3,0
162780,0,0,0,0,1,0,5,0,5,0,1
217544,0,1,0,0,1,0,2,0,3,2,1
211411,0,0,0,0,0,0,4,0,2,0,0
59461,0,0,0,0,0,0,0,0,2,0,0
314681,0,0,0,0,1,0,5,0,1,2,0
281141,0,0,0,0,1,0,3,0,2,4,0
18945,0,0,0,0,1,0,1,0,2,3,2
335662,0,0,0,0,1,0,1,0,3,0,3
147271,0,0,0,0,1,0,1,0,3,0,6
243389,0,0,0,0,0,0,1,0,2,0,0
347979,0,0,0,0,0,0,1,0,2,0,0
285562,0,0,0,0,1,0,5,0,2,9,0
310998,0,0,0,0,0,0,2,0,2,0,0
357399,0,0,0,0,1,0,3,0,3,0,1
445365,0,0,0,0,1,0,1,0,4,0,3
278956,0,1,0,0,1,0,5,0,6,1,0
412809,0,0,0,0,1,0,2,0,2,9,1
36155,0,0,0,0,0,0,1,0,2,0,0
209283,0,0,0,0,0,0,3,0,2,1,0
360297,0,0,0,0,1,0,4,0,2,4,0
123576,0,0,0,0,0,0,2,0,3,0,0
156041,0,0,0,0,0,0,4,0,2,0,0
418310,0,1,0,0,1,0,3,0,3,1,0
214979,0,0,0,0,0,0,1,0,2,0,1
321799,0,0,0,0,0,0,0,0,1,0,0
389345,0,0,0,0,0,0,1,0,1,1,0
256991,0,0,0,0,1,0,5,0,3,1,0
199385,0,0,0,0,0,0,5,0,2,1,0
76450,0,1,0,0,1,0,6,0,6,1,0
438468,0,0,0,0,0,0,0,0,3,0,0
24379,0,0,0,0,0,0,0,0,5,0,0
41177,0,0,0,0,1,0,2,0,4,0,0
127860,0,0,0,0,1,0,4,0,2,2,0
312863,0,0,0,0,0,0,1,0,4,0,0
251681,0,0,0,0,0,0,1,0,2,0,0
270360,0,1,0,0,1,0,6,0,5,6,3
158135,0,0,0,0,1,0,3,0,2,7,0
353613,0,1,0,0,1,0,2,0,3,6,0
342648,0,0,0,0,1,0,4,0,3,0,0
235000,0,0,0,0,0,0,0,0,2,0,0
167560,0,0,0,0,1,0,3,0,3,0,2
82274,0,0,0,0,1,0,4,0,3,8,0
422628,0,0,0,0,1,0,2,0,3,0,2
269574,0,0,0,0,0,0,0,0,2,0,0
240663,0,1,0,0,1,0,5,0,1,1,0
188630,0,0,0,0,0,0,2,0,2,1,0
196071,0,0,0,0,0,0,0,0,2,0,0
