,IP_Address,Prefix/Suffix_in_Domain,Tiny_URL,@_Symbol,URL_Length,Http/https_in_Domain,Depth_Of_URL,Redirection,Num_of_Dots,Num_of_Hyphens,Num_of_Underscore
466065,0,0,0,0,0,0,3,0,2,0,1
234257,0,0,0,0,1,0,5,0,2,1,4
418861,0,0,0,0,1,0,5,0,2,13,0
447136,0,0,0,0,0,0,1,0,2,0,0
175462,0,0,0,0,0,0,2,0,3,0,0
320495,0,0,0,0,0,0,1,0,1,0,0
457749,0,0,0,0,0,0,4,0,2,1,0
296110,0,0,0,0,0,0,3,0,2,1,0
485194,0,0,0,0,0,0,2,0,2,4,0
36140,0,0,0,0,1,0,5,0,4,0,0
262592,0,0,0,0,1,0,2,0,17,0,0
509642,0,0,0,0,0,0,4,0,1,1,0
267595,0,0,0,0,1,0,4,0,2,0,0
463045,0,0,0,0,1,0,2,0,2,0,2
451669,0,0,0,0,1,0,5,0,1,0,0
352578,0,0,0,0,1,0,3,0,2,2,1
186376,0,0,0,0,1,0,7,0,2,8,1
395110,0,0,0,0,0,0,3,0,2,2,0
202089,0,0,0,0,0,0,3,0,2,0,1
267008,0,0,0,0,0,0,2,0,2,1,0
411999,0,0,0,0,1,0,4,0,2,2,0
93930,0,0,0,0,0,0,3,0,1,1,0
182691,0,0,0,0,1,0,4,0,3,1,0
437136,0,0,0,0,0,0,2,0,3,0,0
444245,0,0,0,0,0,0,5,0,2,0,0
517278,0,0,0,0,0,0,3,0,3,0,0
352336,0,0,0,0,0,0,3,0,2,0,2
254748,0,0,0,0,1,0,3,0,2,4,1
464493,0,0,0,0,1,0,4,0,3,5,0
370136,0,0,0,0,1,0,3,0,1,11,0
228287,0,0,0,0,0,0,2,0,2,0,0
262238,0,0,0,0,1,0,1,1,4,0,0
420576,0,0,0,0,1,0,2,0,2,0,0
62541,0,0,0,0,0,0,4,0,1,0,0
438289,0,0,0,0,0,0,2,0,2,0,0
323112,0,0,0,0,0,0,1,0,1,0,0
204616,0,0,0,0,0,0,1,0,1,1,0
266991,0,0,0,0,0,0,5,0,2,0,0
160496,0,0,0,0,0,0,1,0,1,0,0
323416,0,0,0,0,1,0,4,0,2,0,0
452439,0,0,0,0,0,0,1,0,1,2,0
407168,0,0,0,0,1,0,5,0,2,2,0
310583,0,0,0,0,1,0,2,0,2,0,2
285188,0,0,0,0,0,0,2,0,4,1,0
482026,0,0,0,0,0,0,4,0,2,0,0
225620,0,0,0,0,0,0,3,0,1,0,0
5222,0,0,0,0,0,0,3,0,2,0,1
501782,0,0,0,0,0,0,3,0,2,0,0
474652,0,0,0,0,1,0,5,0,4,0,1
330979,0,0,0,0,0,0,2,0,1,0,3
206451,0,0,0,0,1,0,2,0,3,17,0
207391,0,0,0,0,1,0,5,0,1,14,0
10764,0,0,0,0,0,0,1,0,1,0,0
100751,0,0,0,0,0,0,5,0,2,0,0
456764,0,1,0,0,1,0,2,1,6,1,0
284716,0,0,0,0,1,0,5,0,1,6,0
6792,0,0,0,0,0,0,5,0,2,0,3
176644,0,0,0,0,1,0,4,0,2,0,1
406401,0,0,0,0,0,0,3,0,1,0,0
495197,0,0,0,0,0,0,3,0,2,1,1
397016,0,0,0,0,1,0,0,0,1,0,0
485987,0,0,0,0,0,0,3,0,2,0,0
220714,0,0,0,0,1,0,4,0,2,0,1
51111,0,0,0,0,0,0,2,0,2,1,0
339684,0,0,0,0,0,0,4,0,2,1,0
482941,0,0,0,0,0,0,3,0,2,0,0
326722,0,0,0,0,1,0,3,0,3,6,0
378209,0,0,0,0,1,0,3,0,2,0,0
111030,0,0,0,0,0,0,3,0,2,0,0
478293,0,0,0,0,0,0,3,0,1,0,1
297682,0,1,0,0,1,0,1,0,10,3,0
348320,0,0,0,0,0,0,1,0,1,0,0
319045,0,0,0,0,0,0,3,0,1,0,0
277072,0,0,0,0,0,0,3,0,1,0,1
210266,0,0,0,0,0,0,1,0,1,0,0
52991,0,0,0,0,1,0,2,0,2,0,0
58676,0,0,0,0,1,0,6,0,3,0,0
415813,0,0,0,0,0,0,3,0,1,0,0
457614,0,0,0,0,1,0,3,0,2,0,3
332156,0,0,0,0,0,0,5,0,3,0,0
14501,0,0,0,0,0,0,1,0,1,0,0
56671,0,0,0,0,0,0,2,0,2,0,0
184862,0,0,0,0,1,0,5,0,2,2,0
417139,0,0,0,0,0,0,3,0,3,0,0
358137,0,0,0,0,0,0,2,0,1,0,0
364738,0,0,0,0,0,0,2,0,1,0,1
371325,0,0,0,0,1,0,4,0,1,10,0
257330,0,0,0,0,0,0,2,0,2,0,0
4484,0,0,0,0,0,0,1,0,2,0,0
510468,0,0,0,0,0,0,2,0,1,2,0
144888,0,0,0,0,0,0,1,0,1,0,0
405577,0,0,0,0,0,0,5,0,1,0,0
388407,0,0,0,0,1,0,3,0,7,6,0
461064,0,0,0,0,1,0,2,0,36,0,1
302169,0,0,0,0,0,0,3,0,2,1,0
88338,0,0,0,0,1,0,4,0,4,3,0
38772,0,0,0,0,1,0,2,0,2,3,3
224096,0,0,0,0,0,0,2,0,2,0,0
184331,0,0,0,0,0,0,3,0,2,0,0
215054,0,0,0,0,0,0,2,0,1,0,1
304528,0,0,0,0,0,0,2,0,1,0,0
306749,0,0,0,0,0,0,4,0,1,1,0
3140,0,0,0,0,0,0,4,0,2,0,0
206638,0,0,0,0,0,0,3,0,1,0,0
460090,0,0,0,0,0,0,2,0,1,1,0
269481,0,0,0,0,1,0,2,0,4,0,0
358451,0,0,0,0,0,0,2,0,2,0,1
77286,0,0,0,0,0,0,3,0,1,0,0
399006,0,0,0,0,0,0,2,0,3,0,0
385025,0,0,0,0,0,0,3,0,2,0,1
213404,0,0,0,0,0,0,2,0,2,1,0
88982,0,0,0,0,0,0,2,0,1,0,0
49319,0,0,0,0,0,0,3,0,2,0,0
73877,0,0,0,0,1,0,5,0,2,1,1
421125,0,0,0,0,1,0,2,0,4,2,1
30224,0,0,0,0,0,0,3,0,2,0,1
281828,0,0,1,0,0,0,1,0,1,0,0
373380,0,0,0,0,0,0,3,0,1,1,0
99467,0,0,0,0,0,0,2,0,1,0,0
512701,0,0,0,0,0,0,1,0,2,0,0
245879,0,0,0,0,1,0,6,0,2,1,0
79604,0,0,0,0,0,0,3,0,2,1,0
320781,0,0,0,0,0,0,1,0,1,0,0
469310,0,0,0,0,1,0,3,0,2,5,0
111659,0,0,0,0,0,0,3,0,1,4,0
41000,0,0,0,0,0,0,1,0,1,0,0
291383,0,0,0,0,0,0,1,0,2,0,0
71537,0,0,0,0,0,0,3,0,2,0,2
77161,0,0,0,0,0,0,3,0,1,0,0
102857,0,0,0,0,0,0,3,0,1,0,1
330970,0,0,0,0,0,0,1,0,1,0,0
206567,0,0,0,0,0,0,2,0,1,0,0
329748,0,0,0,0,1,0,3,0,2,1,0
357308,0,0,0,0,0,0,3,0,1,0,0
455490,0,0,0,0,1,0,3,0,2,1,0
24830,0,0,0,0,0,0,4,0,3,0,0
117965,0,0,0,0,0,0,1,0,1,0,0
499998,0,0,0,0,0,0,3,0,3,0,0
111846,0,0,0,0,1,0,1,0,1,11,0
445902,0,0,0,0,1,0,3,0,6,0,0
45445,0,0,0,0,0,0,2,0,1,2,1
31553,0,0,0,0,0,0,1,0,1,0,0
294442,0,0,0,0,0,0,3,0,2,0,2
338771,0,0,0,0,0,0,2,0,2,0,0
2134,0,0,0,0,0,0,2,0,2,0,0
169176,0,0,0,0,1,0,6,0,3,0,0
366453,0,0,0,0,0,0,1,0,1,1,0
410887,0,0,0,0,0,0,2,0,2,5,0
291473,0,0,0,0,0,0,3,0,1,3,0
293170,0,0,0,0,1,0,3,0,1,0,5
255092,0,0,0,0,0,0,2,0,3,0,0
470557,0,0,0,0,1,0,9,0,4,0,0
110397,0,0,0,0,0,0,4,0,1,0,2
514053,0,0,0,0,0,0,2,0,2,1,0
236454,0,0,0,0,0,0,4,0,1,3,0
445451,0,0,0,0,0,0,1,0,2,0,0
427059,0,0,0,0,0,0,3,0,2,1,0
130604,0,0,0,0,0,0,2,0,2,0,0
38683,0,0,0,0,0,0,3,0,2,0,0
235160,0,0,0,0,1,0,3,0,10,4,0
109481,0,0,0,0,0,0,2,0,1,1,0
405578,0,0,0,0,0,0,0,0,1,0,0
166943,0,0,0,0,1,0,4,0,1,5,0
481003,0,0,0,0,1,0,2,0,2,0,0
60394,0,0,0,0,1,0,3,0,1,5,0
380638,0,0,0,0,0,0,2,0,1,0,0
153357,0,0,0,0,0,0,1,0,1,0,0
178226,0,0,0,0,1,0,5,0,3,1,0
169052,0,0,0,0,1,0,2,0,1,0,0
156127,0,0,0,0,0,0,3,0,2,0,2
52399,0,0,0,0,0,0,1,0,2,0,0
427147,0,0,0,0,0,0,3,0,2,0,2
23974,0,0,0,0,1,0,1,0,3,7,0
217806,0,0,0,0,0,0,3,0,1,1,0
481177,0,0,0,0,1,0,2,0,4,1,0
331664,0,0,0,0,0,0,2,0,1,0,0
27990,0,0,0,0,0,0,3,0,3,0,0
198351,0,0,0,0,0,0,3,0,2,0,0
354438,0,0,0,0,0,0,1,0,2,0,0
343429,0,0,0,0,0,0,5,0,2,0,0
113386,0,0,0,0,0,0,3,0,3,0,0
193561,0,0,0,0,0,0,1,0,1,0,0
231258,0,0,0,0,0,0,3,0,2,1,0
435304,0,0,0,0,0,0,2,0,2,0,0
140643,0,0,0,0,0,0,1,0,1,0,0
450247,0,0,0,0,0,0,1,0,1,0,0
32502,0,0,0,0,0,0,3,0,1,1,0
295984,0,1,0,0,0,0,2,0,1,1,0
213674,0,0,0,0,1,0,2,0,1,14,0
373224,0,0,0,0,0,0,3,0,2,0,0
520560,0,0,0,0,1,0,4,0,2,4,0
333048,0,0,0,0,0,0,5,0,1,0,0
79838,0,0,0,0,0,0,2,0,1,0,0
404194,0,0,0,0,1,0,4,0,1,10,0
521666,0,0,0,0,0,0,4,0,1,0,0
217203,0,0,0,0,1,0,5,0,2,2,0
329964,0,0,0,0,0,0,4,0,3,0,0
248200,0,1,0,0,0,0,1,0,4,1,0
247702,0,0,0,0,0,0,1,0,1,0,0
415783,0,0,0,0,0,0,1,0,2,0,0
359092,0,0,0,0,0,0,1,0,2,0,0
483190,0,0,0,0,0,0,5,0,2,2,0
428761,0,0,0,0,1,0,3,0,1,13,0
168551,0,0,0,0,0,0,4,0,4,0,0
239008,0,0,0,0,1,0,4,0,3,5,0
49375,0,1,0,0,1,0,0,0,2,5,0
28121,0,0,0,0,0,0,4,0,1,3,0
279194,0,0,0,0,1,0,6,0,4,0,0
95312,0,0,0,0,0,0,4,0,1,0,2
323362,0,0,0,0,0,0,3,0,1,0,1
270147,0,0,0,0,0,0,3,0,2,0,4
12877,0,0,0,0,0,0,4,0,2,0,0
329155,0,0,0,0,0,0,3,0,3,0,0
93826,0,0,0,0,0,0,3,0,1,0,0
114094,0,0,0,0,0,0,1,0,2,0,0
130252,0,0,0,0,0,0,3,0,1,3,0
216738,0,0,0,0,0,0,2,0,1,0,1
367643,0,0,0,0,0,0,1,0,4,0,0
246196,0,0,0,0,1,0,4,0,2,3,0
105317,0,0,0,0,1,0,5,0,3,0,3
182489,0,0,0,0,1,0,2,0,1,15,0
479829,0,0,0,0,0,0,3,0,2,0,0
457608,0,0,0,0,1,0,1,0,4,1,0
140218,0,0,0,0,0,0,3,0,4,0,0
296059,0,0,0,0,0,0,1,0,1,2,0
103765,0,0,0,0,0,0,1,0,2,0,0
458343,0,0,0,0,0,0,4,0,2,0,0
173158,0,0,0,0,1,0,6,0,1,3,0
114664,0,0,0,0,1,0,4,0,3,1,0
510699,0,0,0,0,0,0,3,0,1,3,0
390645,0,0,0,0,1,0,5,0,4,0,0
56023,0,0,0,0,0,0,4,0,2,0,0
49745,0,0,0,0,0,0,5,0,2,2,0
17081,0,0,0,0,0,0,3,0,3,1,0
463832,0,0,0,0,0,0,3,0,1,2,0
35673,0,0,0,0,0,0,3,0,2,0,2
467863,0,0,0,0,1,0,5,0,1,11,0
128338,0,0,0,0,0,0,2,0,1,0,1
360817,0,0,0,0,0,0,5,0,1,0,0
40212,0,0,0,0,1,0,2,0,4,0,0
436936,0,0,0,0,0,0,4,0,3,0,0
106289,0,0,0,0,0,0,4,0,1,2,0
186427,0,0,0,0,0,0,1,0,1,0,0
6245,0,0,0,0,1,0,7,0,2,0,0
70422,0,0,0,0,0,0,3,0,2,1,0
480417,0,0,0,0,0,0,2,0,4,0,0
152561,0,0,0,0,0,0,3,0,2,0,0
90034,0,0,0,0,0,0,5,0,2,0,2
158481,0,0,0,0,1,0,3,0,1,15,0
22838,0,0,0,0,0,0,5,0,4,0,0
212867,0,0,0,0,1,0,3,0,2,5,0
65125,0,0,0,0,1,0,5,0,8,1,1
499020,0,0,0,0,1,0,5,0,2,10,0
339731,0,0,0,0,0,0,5,0,2,2,0
49432,0,0,0,0,1,0,3,0,2,0,0
402205,0,0,0,0,0,0,2,0,3,0,0
434707,0,0,0,0,1,0,8,0,2,0,0
209293,0,0,0,0,0,0,1,0,1,0,0
492808,0,0,0,0,1,0,5,0,1,3,0
517583,0,0,0,0,0,0,4,0,2,1,2
406327,0,0,0,0,1,0,5,0,8,1,1
239111,0,0,0,0,1,0,1,0,2,1,0
42986,0,0,0,0,1,0,5,0,1,1,0
35177,0,0,0,0,0,0,2,0,4,0,0
192974,0,0,0,0,0,0,4,0,1,2,0
472664,0,0,0,0,0,0,2,0,3,0,0
287092,0,0,0,0,0,0,2,0,2,0,1
226206,0,0,0,0,0,0,2,0,1,0,1
30988,0,0,0,0,0,0,2,0,1,0,0
337370,0,0,0,0,0,0,2,0,1,0,0
506039,0,0,0,0,0,0,3,0,1,0,0
155022,0,0,0,0,0,0,3,0,2,2,0
8267,0,0,0,0,0,0,2,0,2,0,0
404104,0,0,0,0,1,0,2,0,22,3,0
447629,0,0,0,0,0,0,1,0,1,0,0
188632,0,0,0,0,0,0,3,0,2,0,0
78957,0,0,0,0,0,0,1,0,2,1,0
496266,0,0,0,0,0,0,4,0,2,1,0
471020,0,0,0,0,0,0,3,0,2,0,0
312012,0,0,0,0,1,0,3,0,6,1,0
452916,0,0,0,0,0,0,5,0,1,1,0
224774,0,0,0,0,0,0,5,0,2,0,0
104676,0,0,0,0,0,0,1,0,3,1,0
274976,0,0,0,0,0,0,2,0,3,0,0
210924,0,0,0,0,1,0,5,0,2,6,0
60286,0,1,0,0,1,0,10,0,3,2,0
230987,0,0,0,0,0,0,3,0,2,0,0
139326,0,0,0,0,0,0,2,0,1,0,0
182308,0,0,0,0,0,0,2,0,3,0,1
412262,0,0,0,0,0,0,3,0,1,0,0
284049,0,0,0,0,0,0,2,0,1,0,0
33733,0,0,0,0,1,0,4,0,1,15,0
253530,0,0,0,0,0,0,1,0,1,0,0
224005,0,0,0,0,0,0,2,0,1,0,0
363189,0,0,0,0,0,0,3,0,2,4,0
519692,0,0,0,0,0,0,2,0,2,0,0
246433,0,0,0,0,0,0,2,0,3,0,0
205621,0,0,0,0,0,0,5,0,1,0,0
109184,0,0,0,0,0,0,1,0,1,0,0
466934,0,0,0,0,1,0,4,0,1,13,0
54288,0,0,0,0,1,0,4,0,1,5,2
463531,0,0,0,0,1,0,4,0,2,0,0
91305,0,0,0,0,0,0,3,0,3,0,0
450675,0,0,0,0,1,0,3,0,3,4,0
117953,0,0,0,0,0,0,3,0,1,1,0
163223,0,0,0,0,1,0,5,0,1,8,0
512075,0,0,0,0,0,0,0,0,1,0,0
267099,0,0,0,0,1,0,2,0,1,10,0
47878,0,0,0,0,0,0,5,0,1,1,0
307090,0,0,0,0,0,0,3,0,2,0,1
252005,0,0,0,0,0,0,2,0,2,0,0
221816,0,0,0,0,1,0,5,0,2,3,0
350582,0,0,0,0,0,0,3,0,1,0,0
326698,0,0,0,0,1,0,3,0,1,11,0
311054,0,0,0,0,0,0,4,0,2,1,0
24353,0,0,0,0,0,0,3,0,1,0,0
142897,0,0,0,0,0,0,2,0,3,0,0
357902,0,0,0,0,0,0,2,0,3,0,0
65442,0,0,0,0,1,0,5,0,1,1,0
202795,0,0,0,0,1,0,4,0,2,3,0
143036,0,0,0,0,0,0,3,0,2,0,0
150416,0,0,0,0,0,0,2,0,2,0,0
326719,0,0,0,0,0,0,2,0,1,3,0
499540,0,0,0,0,0,0,1,0,1,0,0
233091,0,0,0,0,1,0,4,0,4,0,2
237090,0,0,0,0,0,0,2,0,3,0,0
387362,0,0,0,0,0,0,1,0,1,0,0
114423,0,0,0,0,0,0,1,0,2,0,0
135708,0,0,0,0,0,0,2,0,2,0,0
84156,0,0,0,0,0,0,2,0,3,0,0
189384,0,0,0,0,0,0,3,0,1,2,0
252280,0,0,0,0,0,0,5,0,2,0,1
298865,0,0,0,0,1,0,2,0,3,5,0
413005,0,0,0,0,1,0,3,0,2,0,6
285655,0,0,0,0,0,0,2,0,2,0,1
246448,0,0,0,0,0,0,3,0,2,0,0
55037,0,0,0,0,1,0,8,0,3,5,0
372919,0,0,0,0,1,0,4,0,1,1,9
361429,0,0,0,0,0,0,1,0,1,0,0
134787,0,0,0,0,0,0,4,0,1,0,0
306544,0,0,0,0,0,0,3,0,3,0,0
142764,0,0,0,0,0,0,2,0,2,0,0
507382,0,0,0,0,0,0,1,0,2,0,0
109926,0,0,0,0,0,0,3,0,2,0,2
29375,0,0,0,0,1,0,2,0,2,0,1
368567,0,0,0,0,1,0,4,0,4,5,2
334145,0,0,0,0,0,0,5,0,2,0,0
37267,0,0,0,0,0,0,2,0,2,1,0
327858,0,0,0,0,0,0,1,0,1,0,0
412852,0,0,0,0,0,0,3,0,1,1,0
303355,0,0,0,0,0,0,2,0,2,1,0
72334,0,0,0,0,0,0,2,0,1,2,0
338404,0,0,0,0,0,0,1,0,1,0,0
293787,0,0,0,0,0,0,3,0,1,0,0
306530,0,0,0,0,0,0,3,0,1,0,0
117992,0,0,0,0,0,0,2,0,2,0,0
242150,0,0,0,0,0,0,4,0,3,1,0
42832,0,0,0,0,0,0,4,0,3,0,0
211989,0,0,0,0,1,0,4,0,3,7,6
151958,0,0,0,0,0,0,2,0,1,0,0
124908,0,0,0,0,0,0,3,0,1,2,0
146510,0,0,0,0,0,0,3,0,1,0,0
281906,0,0,0,0,0,0,3,0,1,0,0
192613,0,0,0,0,0,0,3,0,2,0,1
462802,0,0,0,0,0,0,5,0,2,0,0
484431,0,0,0,0,0,0,1,0,1,0,0
170146,0,0,0,0,0,0,4,0,1,0,0
277650,0,0,0,0,0,0,3,0,2,2,0
482437,0,0,0,0,0,0,1,0,1,0,0
93922,0,0,0,0,0,0,2,0,2,0,0
80409,0,0,0,0,1,0,7,0,2,0,0
486625,0,0,0,0,0,0,3,0,2,1,0
307940,0,0,0,0,0,0,3,0,1,0,0
251108,0,0,0,0,0,0,3,0,3,0,0
406053,0,0,0,0,1,0,7,0,2,5,7
301099,0,0,0,0,0,0,1,0,1,0,0
51605,0,0,0,0,0,0,3,0,2,0,2
129582,0,0,0,0,0,0,3,0,1,0,0
274100,0,0,0,0,1,0,2,0,2,0,1
421519,0,0,0,0,0,0,4,0,1,4,0
30360,0,0,0,0,0,0,2,0,1,1,0
428983,0,0,0,0,1,0,8,0,3,2,0
125767,0,0,0,0,1,0,3,0,5,0,0
79099,0,0,0,0,0,0,4,0,1,0,0
455476,0,0,0,0,1,0,3,0,1,1,4
56415,0,0,0,0,0,0,1,0,1,0,0
291248,0,0,0,0,0,0,3,0,2,0,2
184264,0,0,0,0,1,0,3,0,1,12,0
510568,0,0,0,0,0,0,1,0,2,0,0
226390,0,0,0,0,1,0,4,0,4,3,1
190980,0,0,0,0,0,0,5,0,3,0,0
259373,0,0,0,0,0,0,4,0,2,0,1
377908,0,0,0,0,0,0,2,0,1,0,2
77123,0,0,0,0,0,0,4,0,2,0,0
249919,0,0,0,0,0,0,2,0,3,0,0
376072,0,0,0,0,0,0,3,0,1,2,0
44516,0,0,0,0,0,0,1,0,1,0,0
390829,0,0,0,0,1,0,5,0,2,0,3
376110,0,0,0,0,0,0,2,0,2,0,0
429759,0,0,0,0,0,0,6,0,1,1,0
259020,0,0,0,0,0,0,3,0,1,1,0
244562,0,0,0,0,1,0,3,0,2,5,0
215039,0,0,0,0,0,0,1,0,1,0,0
203141,0,0,0,0,0,0,2,0,1,0,0
259714,0,0,0,0,0,0,2,0,1,0,0
468164,0,0,0,0,0,0,2,0,2,0,0
150455,0,0,0,0,1,0,3,0,3,9,0
510659,0,0,0,0,0,0,5,0,3,0,0
229997,0,0,0,0,0,0,4,0,1,0,1
511206,0,0,0,0,0,0,3,0,1,0,0
167223,0,0,0,0,0,0,3,0,1,1,0
18121,0,0,0,0,1,0,6,0,1,4,0
435432,0,0,0,0,0,0,3,0,1,2,0
181663,0,0,0,0,0,0,3,0,2,0,0
67460,0,0,0,0,0,0,1,0,1,1,0
220474,0,0,0,0,0,0,7,0,2,1,1
434209,0,0,0,0,0,0,3,0,2,1,0
488932,0,0,0,0,0,0,3,0,1,2,0
450516,0,0,0,0,0,0,3,0,2,0,1
376255,0,0,0,0,0,0,4,0,2,0,0
43355,0,0,0,0,1,0,3,0,3,10,0
241639,0,0,0,0,0,0,4,0,2,0,1
188529,0,1,0,0,1,0,5,0,3,3,1
418559,0,0,0,0,0,0,4,0,2,0,0
13270,0,0,0,0,0,0,2,0,3,0,0
36951,0,0,0,0,0,0,2,0,3,0,0
158465,0,0,0,0,0,0,4,0,3,0,0
194037,0,0,0,0,1,0,4,0,1,4,0
405401,0,0,0,0,1,0,3,0,3,0,0
3599,0,0,0,0,1,0,3,0,1,17,0
97484,0,0,0,0,1,0,7,0,1,1,2
148769,0,0,0,0,0,0,1,0,1,0,0
132115,0,0,0,0,0,0,4,0,1,0,0
200285,0,0,0,0,0,0,4,0,2,0,0
339952,0,0,0,0,0,0,2,0,1,0,0
385145,0,0,0,0,1,0,3,0,1,0,4
55992,0,0,0,0,1,0,2,0,7,1,0
282085,0,0,0,0,0,0,4,0,3,0,0
384701,0,0,0,0,1,0,5,0,2,0,0
411711,0,0,0,0,0,0,1,0,1,1,0
220074,0,0,0,0,0,0,2,0,2,1,0
324375,0,0,0,0,0,0,2,0,1,0,0
326249,0,0,0,0,1,0,7,0,4,3,0
486737,0,0,0,0,1,0,2,0,2,17,0
457755,0,0,0,0,0,0,3,0,2,0,0
45178,0,0,0,0,0,0,2,0,1,0,0
429872,0,0,0,0,0,0,3,0,1,1,0
222871,0,0,0,0,0,0,2,0,2,0,0
38234,0,0,0,0,0,0,4,0,2,0,2
93980,0,0,0,0,0,0,2,0,2,0,0
69653,0,0,0,0,0,0,2,0,1,0,0
192005,0,0,0,0,0,0,2,0,2,1,0
128649,0,0,0,0,0,0,2,0,2,0,0
282436,0,0,0,0,1,0,6,0,2,1,2
26079,0,0,0,0,0,0,4,0,1,0,0
125988,0,0,0,0,0,0,2,0,1,0,0
274873,0,0,0,0,0,0,2,0,1,0,1
368383,0,0,0,0,1,0,2,0,4,0,0
275874,0,0,0,0,1,0,6,0,1,0,1
342159,0,0,0,0,0,0,1,0,2,0,0
413334,0,0,0,0,0,0,1,0,2,0,0
113944,0,0,0,0,0,0,2,0,3,1,0
400366,0,0,0,0,0,0,1,0,1,0,0
497185,0,0,0,0,1,0,3,0,2,0,7
35538,0,0,0,0,1,0,3,0,1,0,4
110818,0,0,0,0,1,0,4,0,2,5,0
108370,0,0,0,0,0,0,3,0,1,0,0
422301,0,0,0,0,0,0,1,0,2,0,0
126669,0,0,0,0,0,0,2,0,1,1,0
234203,0,0,0,0,0,0,4,0,3,0,1
275492,0,0,0,0,0,0,2,0,2,0,0
117222,0,0,0,0,1,0,5,0,2,0,4
123176,0,0,0,0,0,0,4,0,3,2,0
