,IP_Address,Prefix/Suffix_in_Domain,Tiny_URL,@_Symbol,URL_Length,Http/https_in_Domain,Depth_Of_URL,Redirection,Num_of_Dots,Num_of_Hyphens,Num_of_Underscore
508300,0,0,0,0,0,0,6,0,2,1,0
260466,0,0,0,0,0,0,2,0,2,0,3
128521,0,0,0,0,1,0,5,0,2,3,0
431460,0,0,0,0,0,0,2,0,2,1,0
287576,0,0,0,0,1,0,7,0,3,0,2
295446,0,0,0,0,0,0,2,0,2,0,3
210311,0,0,0,0,0,0,3,0,1,0,1
136386,0,0,0,0,0,0,1,0,1,0,0
362239,0,0,0,0,0,0,1,0,2,1,0
56574,0,0,0,0,0,0,4,0,1,0,0
431861,0,0,0,0,0,0,1,0,1,1,0
39480,0,0,0,0,1,0,2,0,1,1,2
516450,0,0,0,0,0,0,4,0,1,0,0
291754,0,0,0,0,1,0,4,0,1,4,2
213673,0,0,0,0,0,0,3,0,1,1,0
84400,0,0,0,0,1,0,4,0,1,9,0
282334,0,0,0,0,0,0,2,0,3,0,0
384572,0,0,0,0,0,0,2,0,2,0,0
368181,0,0,0,0,0,0,1,0,2,0,0
429607,0,0,0,0,1,0,2,0,2,10,0
496636,0,0,0,0,0,0,2,0,1,0,0
9442,0,0,0,1,1,0,2,0,1,6,0
281630,0,0,0,0,1,0,3,0,1,7,0
102091,0,0,0,0,0,0,1,0,1,0,0
500830,0,0,0,0,1,0,2,0,10,3,0
74803,0,0,0,0,0,0,2,0,1,0,0
154761,0,0,0,0,0,0,3,0,2,0,2
264046,0,0,0,0,0,0,1,0,1,0,0
441501,0,0,0,0,1,0,2,0,2,5,8
507470,0,0,0,0,1,0,3,0,2,3,0
479566,0,0,0,0,1,0,5,0,2,4,2
152994,0,0,0,0,1,0,3,0,1,1,0
412018,0,0,0,0,0,0,1,0,2,0,0
132416,0,0,0,0,0,0,1,0,2,0,0
450788,0,0,0,0,0,0,1,0,3,0,0
412054,0,0,0,0,0,0,1,0,1,0,0
75663,0,0,0,0,1,0,3,0,5,1,0
519707,0,0,0,0,1,0,5,0,1,1,0
165261,0,0,0,0,1,0,3,0,1,8,0
111414,0,0,0,0,1,0,4,0,1,0,0
222010,0,0,0,0,0,0,2,0,3,0,0
89900,0,0,0,0,0,0,1,0,1,0,0
44595,0,0,0,0,1,0,3,0,1,6,0
319660,0,0,0,0,0,0,4,0,1,0,2
486949,0,0,0,0,1,0,10,0,2,1,0
288261,0,0,0,0,1,0,4,0,1,2,0
476299,0,0,0,0,0,0,4,0,1,2,0
514388,0,0,0,0,0,0,3,0,2,1,1
340000,0,0,0,0,0,0,4,0,4,0,0
179345,0,0,0,0,1,0,5,0,2,0,1
372886,0,0,0,0,1,0,2,0,2,0,0
329721,0,0,0,0,0,0,1,0,1,0,0
228255,0,0,0,0,0,0,2,0,2,0,0
227323,0,0,0,0,1,0,7,0,3,3,1
188814,0,0,0,0,1,0,5,0,1,4,1
477739,0,0,0,0,1,0,4,0,1,9,0
347728,0,0,0,0,1,0,3,0,2,3,0
25178,0,0,0,0,0,0,2,0,3,0,0
200988,0,0,0,0,0,0,4,0,3,0,0
142269,0,0,0,0,0,0,2,0,2,3,0
314846,0,0,0,0,1,0,7,0,3,11,0
134622,0,0,0,0,0,0,2,0,2,0,0
471031,0,0,0,0,0,0,1,0,1,0,0
97304,0,0,0,0,1,0,2,0,2,4,2
216520,0,0,0,0,1,0,4,0,1,9,0
220861,0,0,0,0,0,0,1,0,1,1,0
74537,0,0,0,0,1,0,3,0,3,3,0
465082,0,0,0,0,0,0,3,0,1,0,0
71364,0,0,0,0,1,0,6,0,2,0,0
239136,0,0,0,0,1,0,4,0,1,4,0
397635,0,0,0,0,0,0,2,0,2,5,0
304003,0,0,0,0,1,0,2,0,2,0,0
80931,0,0,0,0,0,0,1,0,2,0,0
267406,0,0,0,0,1,0,3,0,2,3,0
360223,0,0,0,0,1,0,5,0,2,0,0
258392,0,0,0,0,0,0,2,0,1,0,1
377942,0,0,0,0,0,0,1,0,3,0,0
449082,0,0,0,0,1,0,4,0,1,3,4
312166,0,0,0,0,0,0,2,0,2,2,0
276304,0,0,0,0,1,0,4,0,1,5,0
160999,0,0,0,0,0,0,4,0,2,2,0
111972,0,0,0,0,1,0,4,0,1,0,0
213445,0,0,0,0,0,0,1,0,1,0,0
521687,0,0,0,0,1,0,3,0,1,10,0
31230,0,0,0,0,0,0,5,0,1,0,0
380447,0,0,0,0,1,0,5,0,2,10,0
145821,0,0,0,0,0,0,3,0,2,0,1
159355,0,0,0,0,1,0,6,0,2,3,0
288641,0,0,0,0,0,0,1,0,1,0,0
201125,0,0,0,0,0,0,5,0,2,0,0
463436,0,0,0,0,1,0,3,0,2,0,5
156824,0,0,0,0,0,0,3,0,1,1,0
85344,0,0,0,0,0,0,4,0,2,1,0
88307,0,0,0,0,1,0,4,0,3,6,5
389184,0,0,0,0,1,0,3,0,1,4,0
126304,0,0,0,0,0,0,3,0,2,0,0
384005,0,0,0,0,0,0,3,0,2,0,1
469836,0,0,0,0,0,0,2,0,1,0,3
105599,0,0,0,0,1,0,4,0,3,3,0
325304,0,0,0,0,0,0,4,0,2,1,1
205985,0,0,0,0,0,0,1,0,3,0,0
450589,0,0,0,0,0,0,4,0,1,2,0
517625,0,0,0,0,0,0,3,0,2,0,0
489227,0,0,0,0,0,0,2,0,3,3,0
138023,0,0,0,0,0,0,3,0,3,0,0
282811,0,0,0,0,0,0,3,0,2,0,0
314503,0,0,0,0,1,0,2,0,1,10,0
463906,0,0,0,0,0,0,1,0,1,0,0
138701,0,0,0,0,0,0,2,0,1,0,0
206119,0,0,0,0,0,0,4,0,1,3,0
303560,0,0,0,0,0,0,3,0,2,0,5
132428,0,0,0,0,1,0,2,0,2,1,0
120070,0,0,0,0,1,0,2,0,17,8,0
436226,0,0,0,0,0,0,4,0,1,3,0
163507,0,0,0,0,0,0,1,0,2,0,0
466973,0,0,0,0,1,0,3,0,2,19,0
192617,0,0,0,0,0,0,3,0,1,0,0
342595,0,0,0,0,0,0,1,0,1,0,0
450846,0,0,0,0,0,0,3,0,2,0,0
82414,0,0,0,0,1,0,4,0,3,1,4
170456,0,0,0,0,0,0,1,0,1,0,0
78351,0,0,0,0,1,0,5,0,2,2,0
19724,0,0,0,0,0,0,3,0,2,2,0
28459,0,0,0,0,0,0,4,0,1,1,0
59130,0,0,0,0,0,0,5,0,3,0,0
57481,0,0,0,0,0,0,3,0,1,0,0
20113,0,0,0,0,1,0,7,0,2,0,0
258013,0,0,0,0,0,0,3,0,2,1,0
211026,0,0,0,0,0,0,3,0,2,1,0
487478,0,0,0,0,0,0,5,0,1,0,0
107390,0,0,0,0,0,0,2,0,1,0,0
254742,0,0,0,0,1,0,3,0,1,0,2
44712,0,0,0,0,1,0,3,0,1,8,0
173381,0,0,0,0,0,0,3,0,1,2,0
432004,0,0,0,0,1,0,6,0,2,2,2
393196,0,0,0,0,1,0,2,0,2,0,1
114086,0,0,0,0,0,0,2,0,3,0,0
52003,0,0,0,0,0,0,4,0,1,1,0
374933,0,0,0,0,0,0,2,0,2,0,0
274045,0,0,0,0,0,0,4,0,1,0,1
452469,0,0,0,0,0,0,3,0,1,1,1
41441,0,0,0,0,1,0,4,0,2,0,4
290999,0,0,0,0,1,0,4,0,1,5,0
198814,0,0,0,0,0,0,4,0,3,0,0
41002,0,0,0,0,0,0,3,0,1,1,0
432091,0,0,0,0,0,0,2,0,1,0,3
155706,0,0,0,0,0,0,3,0,2,0,0
440917,0,0,0,0,0,0,2,0,2,0,0
20775,0,0,0,0,0,0,4,0,1,2,0
483317,0,0,0,0,1,0,3,0,2,0,10
64132,0,0,0,0,1,0,3,0,2,1,0
451600,0,0,0,0,0,0,5,0,2,0,1
439563,0,0,0,0,0,0,4,0,1,1,0
338804,0,0,0,0,0,0,2,0,1,1,0
161485,0,0,0,0,0,0,5,0,2,0,0
144107,0,0,0,0,0,0,3,0,2,0,1
447730,0,0,0,0,1,0,4,0,3,3,1
79342,0,0,0,0,0,0,1,0,2,0,0
225890,0,0,0,0,0,0,5,0,2,0,0
312174,0,0,0,0,0,0,3,0,2,0,3
251689,0,0,0,0,1,0,5,0,1,1,1
268975,0,0,0,0,0,0,2,0,1,0,0
315349,0,0,0,0,1,0,3,0,7,1,0
303865,0,0,0,0,0,0,1,0,1,0,0
63093,0,0,0,0,0,0,5,0,2,1,0
451188,0,0,0,0,0,0,1,0,1,0,0
443180,0,0,0,0,1,0,5,0,3,12,4
399175,0,0,0,0,1,0,1,1,3,0,2
107349,0,0,0,0,1,0,4,0,2,2,0
519098,0,0,0,0,0,0,3,0,2,0,3
61564,0,0,0,0,1,0,3,0,2,1,3
32771,0,0,0,0,0,0,3,0,3,0,0
114575,0,0,0,0,0,0,2,0,2,0,0
349473,0,0,0,0,0,0,3,0,2,2,0
174806,0,0,0,0,0,0,2,0,1,0,0
488679,0,0,0,0,1,0,2,0,1,0,0
352954,0,0,0,0,0,0,2,0,1,0,0
361422,0,0,0,0,0,0,2,0,1,0,0
192157,0,0,0,0,1,0,2,0,2,0,0
227083,0,0,0,0,1,0,2,0,2,4,0
95196,0,0,0,0,1,0,4,0,2,1,5
492027,0,0,0,0,0,0,3,0,2,0,0
285553,0,0,0,0,0,0,2,0,2,0,1
414982,0,0,0,0,0,0,2,0,1,0,0
296202,0,0,0,0,0,0,4,0,1,2,0
340779,0,0,0,0,0,0,2,0,2,0,3
278089,0,0,0,0,1,0,2,0,2,11,0
134688,0,0,0,0,0,0,4,0,1,0,0
199637,0,0,0,0,0,0,3,0,2,0,0
476486,0,0,0,0,1,0,5,0,2,0,1
402517,0,0,0,0,0,0,1,0,2,0,0
293236,0,0,0,0,0,0,2,0,2,1,0
364984,0,0,0,0,0,0,3,0,2,0,0
30737,0,0,0,0,0,0,4,0,3,0,0
224211,0,0,0,0,0,0,4,0,2,0,2
314131,0,0,0,0,1,0,5,0,3,0,0
518342,0,0,0,0,0,0,2,0,1,0,0
94145,0,0,0,0,1,0,6,0,2,7,0
343356,0,0,0,0,0,0,4,0,1,1,0
422004,0,0,0,0,1,0,1,0,1,8,0
187371,0,0,0,0,1,0,7,0,2,0,0
520101,0,0,0,0,1,0,3,0,1,9,0
306085,0,0,0,0,1,0,2,0,2,3,1
150598,0,0,0,0,1,0,1,0,1,9,1
60416,0,0,0,0,1,0,2,0,1,10,0
497519,0,0,0,0,0,0,2,0,2,0,0
101076,0,0,0,0,0,0,1,0,1,0,0
267796,0,0,0,0,1,0,2,0,2,0,5
131337,0,0,0,0,1,0,6,0,1,7,0
400538,0,0,0,0,0,0,2,0,2,3,0
484352,0,0,0,0,0,0,6,0,2,1,0
225323,0,0,0,0,0,0,3,0,2,2,0
227966,0,0,0,0,1,0,6,0,1,4,1
457712,0,0,0,0,0,0,3,0,2,0,0
337040,0,0,0,0,1,0,3,0,7,1,0
328883,0,0,0,0,1,0,2,0,3,0,0
7928,0,0,0,0,1,0,5,0,3,5,0
273475,0,0,0,0,1,0,2,0,6,1,0
172827,0,0,0,0,1,0,4,0,2,6,0
199515,0,0,0,0,1,0,2,0,6,2,0
289615,0,0,0,0,1,0,4,0,6,1,0
43833,0,0,0,0,0,0,4,0,1,0,0
489764,0,0,0,0,1,0,3,0,2,2,2
25526,0,0,0,0,0,0,1,0,2,0,0
474601,0,0,0,0,1,0,5,0,1,7,0
37847,0,0,0,0,1,0,4,0,1,15,0
100206,0,0,0,0,0,0,1,0,1,0,0
207677,0,0,0,0,1,0,5,0,1,0,0
49095,0,0,0,0,1,0,3,0,3,0,0
513191,0,0,0,0,0,0,3,0,2,0,2
77855,0,0,0,0,0,0,1,0,1,0,0
18821,0,0,0,0,0,0,3,0,2,0,0
305354,0,0,0,0,1,0,5,0,7,0,1
47205,0,0,0,0,0,0,2,0,2,0,0
409648,0,0,0,0,0,0,4,0,1,3,0
453710,0,0,0,0,1,0,6,0,2,4,0
116961,0,0,0,0,1,0,5,0,1,8,0
211203,0,0,0,0,0,0,3,0,2,2,0
311335,0,0,0,0,0,0,2,0,2,0,0
13060,0,0,0,0,1,0,4,0,2,0,4
263181,0,0,0,0,0,0,3,0,3,0,0
306259,0,0,0,0,0,0,3,0,2,0,0
346824,0,0,0,0,1,0,7,0,2,15,0
137741,0,0,0,0,1,0,5,0,2,9,0
119565,0,0,0,0,0,0,1,0,1,0,0
217937,0,0,0,0,0,0,1,0,1,1,0
95934,0,0,0,0,0,0,1,0,1,0,0
468643,0,0,0,0,0,0,2,0,3,0,0
62856,0,0,0,0,1,0,3,0,2,5,0
190831,0,0,0,0,0,0,2,0,2,0,0
49468,0,0,0,0,0,0,3,0,2,1,0
87645,0,0,0,0,1,0,3,0,13,0,0
221171,0,0,0,0,1,0,2,0,2,0,0
341180,0,0,0,0,0,0,2,0,3,0,0
24712,0,0,0,0,0,0,3,0,1,0,5
8326,0,0,0,0,0,0,4,0,2,0,2
7188,0,0,0,0,0,0,3,0,1,2,0
331491,0,0,0,0,1,0,3,0,2,4,0
56869,0,0,0,0,0,0,3,0,1,0,1
72488,0,0,0,0,0,0,3,0,2,0,0
298545,0,0,0,0,0,0,3,0,2,0,0
507091,0,0,0,0,0,0,3,0,2,0,2
42059,0,0,0,0,0,0,6,0,3,1,1
413827,0,0,0,0,0,0,1,0,1,0,0
38552,0,0,0,0,0,0,2,0,2,0,0
451838,0,0,0,0,0,0,3,0,1,0,0
430961,0,0,0,0,0,0,2,0,1,0,1
23935,0,0,0,0,0,0,3,0,2,1,0
456817,0,0,0,0,1,0,3,0,7,0,0
517581,0,0,0,0,0,0,2,0,1,0,0
3300,0,0,0,0,0,0,3,0,2,0,0
483952,0,0,0,0,1,0,4,0,1,2,0
37920,0,0,0,0,1,0,3,0,9,1,0
280983,0,0,0,0,0,0,3,0,1,2,0
236035,0,0,0,0,1,0,5,0,2,5,0
9864,0,0,0,0,1,0,2,0,1,9,0
135735,0,0,0,0,1,0,5,0,1,0,4
219221,0,0,0,0,1,0,5,0,1,23,0
199683,0,0,0,0,0,0,1,0,2,1,0
216859,0,0,0,0,0,0,3,0,2,0,2
259479,0,0,0,0,0,0,5,0,2,0,1
240397,0,0,0,0,0,0,1,0,2,0,0
468702,0,0,0,0,1,0,2,0,2,0,3
39235,0,0,0,0,0,0,3,0,1,1,0
83546,0,0,0,0,0,0,3,0,1,0,0
58105,0,0,0,0,0,0,1,0,1,0,0
419443,0,0,0,0,0,0,3,0,2,0,0
42964,0,0,0,0,1,0,1,0,2,10,0
257144,0,0,0,0,0,0,2,0,2,0,0
56082,0,0,0,0,0,0,2,0,1,0,1
107400,0,0,0,0,1,0,6,0,2,1,0
12478,0,0,0,0,1,0,6,0,1,6,0
51630,0,0,0,0,1,0,4,0,1,6,0
108782,0,0,0,0,1,0,3,0,3,0,0
469196,0,0,0,0,0,0,2,0,2,1,0
100387,0,0,0,0,0,0,3,0,2,0,0
510818,0,0,0,0,1,0,3,0,2,5,0
203089,0,0,0,0,0,0,4,0,1,1,0
520679,0,0,0,0,1,0,3,0,5,2,0
47559,0,0,0,0,1,0,1,0,3,4,0
492164,0,0,0,0,0,0,1,0,2,0,0
460351,0,0,0,0,1,0,4,0,2,11,0
503586,0,0,0,0,0,0,1,0,1,0,0
447900,0,0,0,0,0,0,2,0,2,1,0
307246,0,0,0,0,1,0,2,0,1,13,0
239896,0,0,0,0,0,0,2,0,4,0,0
221108,0,0,0,0,0,0,6,0,1,1,0
17091,0,0,0,0,0,0,5,0,2,0,0
202235,0,0,0,0,0,0,2,0,2,0,0
339761,0,0,0,0,0,0,3,0,2,0,3
71006,0,0,0,0,1,0,5,0,1,13,0
347475,0,0,0,0,0,0,1,0,2,4,0
395107,0,0,0,0,0,0,3,0,2,0,3
42279,0,0,0,0,1,0,5,0,2,2,0
67633,0,0,0,0,1,0,4,0,1,10,0
174158,0,0,0,0,1,0,3,0,2,4,0
202251,0,0,0,0,1,0,3,0,1,12,0
430414,0,0,0,0,1,0,4,0,3,0,0
254166,0,0,0,0,1,0,3,0,7,1,0
345957,0,0,0,0,1,0,3,0,10,0,0
126301,0,0,0,0,0,0,2,0,1,0,0
196258,0,0,0,0,0,0,2,0,1,0,0
60092,0,0,0,0,1,0,4,0,1,3,0
145829,0,0,0,0,0,0,1,0,1,0,0
304534,0,0,0,0,0,0,2,0,4,0,0
7556,0,0,0,0,1,0,9,0,1,3,2
46044,0,0,0,0,1,0,2,0,8,0,0
504547,0,0,0,0,1,0,4,0,1,4,0
147596,0,0,0,0,0,0,4,0,1,2,0
381339,0,0,0,0,1,0,6,0,2,0,3
360630,0,0,0,0,0,0,1,0,2,0,0
509976,0,0,0,0,1,0,5,0,1,23,0
389992,0,0,0,0,1,0,3,0,4,1,0
296641,0,0,0,0,0,0,3,0,2,0,2
212294,0,0,0,0,1,0,5,0,1,5,0
107699,0,0,0,0,0,0,3,0,2,0,0
317522,0,0,0,0,1,0,4,0,1,1,0
503280,0,0,0,0,0,0,4,0,1,0,0
161619,0,0,0,0,0,0,1,0,1,1,0
73528,0,0,0,0,0,0,3,0,2,0,0
115027,0,0,0,0,1,0,3,0,1,0,0
297298,0,0,0,0,0,0,3,0,1,0,3
68278,0,0,0,0,0,0,1,0,1,0,0
98562,0,0,0,0,0,0,2,0,1,0,1
433653,0,0,0,0,0,0,2,0,1,0,1
471900,0,0,0,0,0,0,1,0,1,0,0
345205,0,0,0,0,0,0,3,0,3,0,0
482547,0,0,0,0,0,0,6,0,5,0,0
402095,0,0,0,0,0,0,3,0,1,4,0
314754,0,0,0,0,0,0,2,0,5,0,0
512387,0,0,0,0,0,0,1,0,2,0,0
149753,0,0,0,0,0,0,2,0,1,0,3
410202,0,0,0,0,1,0,2,0,11,0,0
47717,0,0,0,0,0,0,2,0,2,0,0
140800,0,0,0,0,0,0,1,0,1,0,0
321161,0,0,0,0,1,0,4,0,1,6,0
79330,0,0,0,0,1,0,3,0,2,0,0
285009,0,0,0,0,1,0,3,0,2,3,0
417170,0,0,0,0,0,0,2,0,1,1,0
396609,0,0,0,0,1,0,6,0,1,12,0
454109,0,0,0,0,1,0,3,0,2,0,1
514560,0,0,0,0,1,0,4,0,1,2,0
180785,0,0,0,0,0,0,2,0,1,0,0
275768,0,0,0,0,0,0,1,0,1,0,0
421317,0,0,0,0,1,0,3,0,1,1,0
294005,0,0,0,0,1,0,3,0,4,1,0
415156,0,0,0,0,1,0,3,0,1,1,7
394068,0,0,0,0,1,0,4,0,1,5,0
466473,0,0,0,0,1,0,2,0,17,0,0
444695,0,0,0,0,1,0,4,0,2,0,4
365207,0,0,0,0,0,0,3,0,2,0,1
181326,0,0,0,0,1,0,3,0,2,2,1
320374,0,0,0,0,0,0,2,0,2,0,1
53804,0,0,0,0,0,0,3,0,1,0,0
290225,0,0,0,0,0,0,1,0,2,0,0
3294,0,0,0,0,0,0,4,0,3,0,0
34083,0,0,0,0,1,0,2,0,1,7,0
287828,0,0,0,0,1,0,3,0,2,0,2
494563,0,0,0,0,0,0,3,0,2,1,1
110906,0,0,0,0,1,0,2,0,2,9,0
152697,0,0,0,0,0,0,3,0,1,0,0
21696,0,0,0,0,0,0,3,0,1,1,0
269750,0,0,0,0,1,0,5,0,2,7,0
97197,0,0,0,0,0,0,1,0,1,0,0
194140,0,0,0,0,0,0,1,0,1,0,0
176161,0,0,0,0,0,0,4,0,2,1,0
468917,0,0,0,0,0,0,4,0,1,2,0
180973,0,0,0,0,0,0,1,0,1,0,0
414820,0,0,0,0,0,0,3,0,2,0,1
197186,0,0,0,0,0,0,3,0,2,0,1
470831,0,0,0,0,0,0,3,0,2,0,0
6878,0,0,0,0,1,0,2,0,1,3,0
449446,0,0,0,0,0,0,4,0,1,0,0
500573,0,0,0,0,0,0,1,0,1,0,0
499682,0,0,0,0,0,0,2,0,1,0,0
437100,0,0,0,0,1,0,4,0,1,4,0
205165,0,0,0,0,0,0,1,0,1,2,0
292998,0,0,0,0,0,0,2,0,2,0,0
433336,0,0,0,0,1,0,2,0,4,1,0
433546,0,0,0,0,1,0,2,0,1,11,0
41531,0,0,0,0,1,0,4,0,1,0,6
231001,0,0,0,0,0,0,3,0,2,0,1
24834,0,0,0,0,0,0,4,0,1,0,0
374995,0,0,0,0,0,0,3,0,1,3,0
208518,0,0,0,0,0,0,4,0,1,3,0
384720,0,0,0,0,0,0,2,0,1,0,0
467712,0,0,0,0,0,0,3,0,2,0,0
347996,0,0,0,0,0,0,4,0,2,0,0
411361,0,0,0,0,1,0,2,0,2,9,0
305773,0,0,0,0,1,0,5,0,1,7,0
148412,0,0,0,0,0,0,1,0,2,0,0
493216,0,0,0,0,1,0,4,0,1,6,0
448818,0,0,0,0,0,0,3,0,1,3,0
496506,0,0,0,0,1,0,3,0,2,3,0
374556,0,0,0,0,0,0,4,0,1,0,0
403252,0,0,0,0,1,0,4,0,1,5,0
71698,0,0,0,0,0,0,2,0,1,1,0
366094,0,0,0,0,0,0,5,0,2,1,0
378934,0,0,0,0,0,0,1,0,2,0,0
138611,0,0,0,0,1,0,4,0,1,4,0
302672,0,0,0,0,1,0,6,0,2,0,1
44119,0,0,0,0,0,0,1,0,2,0,0
121581,0,0,0,0,1,0,2,0,2,0,0
309912,0,0,0,0,1,0,3,0,2,0,0
310193,0,0,0,0,0,0,1,0,2,0,0
54006,0,0,0,0,1,0,3,0,2,12,0
10972,0,0,0,0,0,0,2,0,1,0,1
419328,0,0,0,0,1,0,3,0,2,7,0
506149,0,0,0,0,0,0,2,0,2,3,0
86253,0,0,0,0,0,0,1,0,2,1,0
243259,0,0,0,0,1,0,2,0,1,0,0
48368,0,0,0,0,0,0,1,0,2,0,0
398757,0,0,0,0,1,0,3,0,1,8,0
500248,0,0,0,0,0,0,1,0,2,0,0
144760,0,0,0,0,0,0,1,0,1,0,0
178123,0,0,0,0,1,0,1,0,2,1,0
7515,0,0,0,0,1,0,6,0,2,6,0
344620,0,0,0,0,1,0,3,0,3,1,1
488333,0,0,0,0,1,0,2,0,1,5,0
227981,0,0,0,0,0,0,2,0,2,0,0
204775,0,0,0,0,1,0,4,0,1,8,0
97690,0,0,0,0,0,0,2,0,2,1,0
355721,0,0,0,0,0,0,2,0,2,0,0
171873,0,0,0,0,0,0,2,0,2,0,1
125361,0,0,0,0,0,0,3,0,1,3,0
502658,0,0,0,0,1,0,2,0,6,1,0
110499,0,0,0,0,0,0,1,0,2,2,0
267304,0,0,0,0,0,0,3,0,2,0,1
200290,0,0,0,0,0,0,1,0,2,1,0
45139,0,0,0,0,0,0,2,0,1,2,0
481734,0,0,0,0,0,0,2,0,2,0,0
180205,0,0,0,0,1,0,4,0,1,8,0
277392,0,0,0,0,0,0,3,0,1,0,2
352945,0,0,0,0,1,0,2,0,1,9,0
89901,0,0,0,0,0,0,2,0,1,0,0
168521,0,0,0,0,1,0,2,0,9,1,0
451419,0,0,0,0,1,0,2,0,2,7,0
317853,0,0,0,0,1,0,4,0,1,4,2
