,IP_Address,Prefix/Suffix_in_Domain,Tiny_URL,@_Symbol,URL_Length,Http/https_in_Domain,Depth_Of_URL,Redirection,Num_of_Dots,Num_of_Hyphens,Num_of_Underscore
362218,0,0,0,0,1,0,1,0,3,0,1
255180,0,0,0,0,0,0,2,0,2,0,0
380214,0,0,0,0,0,0,1,0,3,0,1
443027,0,0,0,0,0,0,3,0,2,0,0
228362,0,0,0,0,1,0,7,0,3,1,0
158250,0,0,0,0,0,0,0,0,2,0,0
257682,0,0,0,0,1,0,7,0,3,2,1
128802,0,0,0,0,1,0,2,0,3,0,2
237720,0,0,0,0,1,0,1,0,3,0,0
162089,0,0,0,0,0,0,3,0,2,0,0
296738,0,0,0,0,1,0,2,0,2,3,0
236473,0,0,0,0,0,0,0,0,3,0,0
242128,0,0,0,0,0,0,4,0,2,0,0
16810,0,0,0,0,1,0,2,0,2,0,3
427579,0,0,0,0,0,0,3,0,2,0,0
333815,0,0,0,0,1,0,3,0,3,0,1
364100,0,0,0,0,0,0,2,0,3,0,0
318766,0,0,0,0,1,0,7,0,2,1,0
192638,0,0,0,0,0,0,3,0,3,0,0
387484,0,0,0,0,0,0,1,0,2,0,0
84801,0,0,0,0,0,0,1,0,2,1,0
55656,0,0,0,0,0,0,1,0,3,0,0
153828,0,0,0,0,0,0,0,0,2,0,0
42937,0,0,0,0,0,0,2,0,2,2,0
242747,0,0,0,0,1,0,3,0,4,0,0
445754,0,0,0,0,1,0,3,0,3,7,0
104921,0,0,0,0,0,0,1,0,1,0,0
50235,0,1,0,0,0,0,0,0,2,1,0
110046,0,0,0,0,1,0,5,0,4,1,0
151610,0,0,0,0,0,0,2,0,3,0,2
105102,0,0,0,0,0,0,0,0,2,0,0
167250,0,0,0,0,0,0,1,0,3,0,0
306717,0,0,0,1,1,0,7,0,5,4,19
381312,0,0,0,0,1,0,3,0,2,0,0
263917,0,0,0,0,0,0,0,0,3,0,0
398192,0,0,0,0,1,0,5,0,3,1,0
160788,0,0,0,0,1,0,6,0,2,0,0
418972,0,0,0,0,0,0,0,0,2,0,0
215449,0,0,0,0,0,0,2,0,3,0,0
201099,0,1,0,0,1,0,7,0,2,3,0
163261,0,0,0,0,0,0,2,0,2,0,0
196445,0,0,0,0,0,0,1,0,2,0,0
168629,0,0,0,0,1,0,2,0,3,0,0
421567,0,0,0,0,1,0,6,0,2,6,0
256141,0,0,0,0,0,0,3,0,4,0,0
128441,0,0,0,0,1,0,0,0,3,0,0
339157,0,0,0,0,1,0,3,0,2,2,0
354031,0,0,0,0,1,0,2,0,1,0,0
372545,0,0,0,0,0,0,0,0,4,0,0
383438,0,0,0,0,1,0,3,0,2,0,1
287766,0,0,0,0,0,0,0,0,2,0,0
207806,0,0,0,0,0,0,0,0,1,0,0
421191,0,0,0,0,1,0,2,0,3,0,0
270412,0,0,0,0,1,0,3,0,2,1,0
346709,0,0,0,0,1,0,4,0,2,0,0
69486,0,0,0,0,1,0,2,0,2,0,4
448252,0,0,0,0,1,0,3,0,4,4,0
153367,0,0,0,0,0,0,0,0,3,0,0
260960,0,0,0,0,0,0,1,0,3,0,2
319248,0,0,0,0,1,0,2,0,3,4,0
351213,1,0,0,0,0,0,2,0,3,0,0
174516,0,0,0,0,1,0,2,0,4,1,0
36152,0,0,0,0,0,0,2,0,2,0,1
315691,0,0,0,0,1,0,3,0,2,4,0
4458,0,0,0,0,0,0,2,0,2,0,0
361037,0,1,0,0,1,0,7,0,3,7,0
412819,0,0,0,0,0,0,1,0,3,0,0
78319,0,0,0,0,0,0,3,0,4,0,0
6265,0,0,0,0,1,0,1,0,2,0,6
393591,0,0,0,0,1,0,2,0,4,0,4
65088,0,0,0,0,1,0,2,0,4,0,0
209328,0,0,0,0,1,0,2,0,3,0,0
238573,0,0,0,0,0,0,0,0,2,0,0
343325,0,0,0,0,0,0,0,0,2,0,0
288983,0,0,0,0,0,0,3,0,2,1,1
69147,0,0,0,0,1,0,2,0,3,3,1
25256,0,0,0,0,1,0,2,0,3,0,0
80056,0,0,0,0,1,0,4,0,4,0,2
428862,0,0,0,0,1,0,2,0,3,0,3
65740,0,1,0,0,0,0,0,0,3,1,0
115274,0,1,0,0,1,0,2,0,4,1,0
389012,0,0,0,0,1,0,2,0,2,1,1
166160,0,1,0,0,0,0,1,0,1,1,0
183359,0,0,0,0,1,0,4,0,3,0,0
420833,0,0,0,0,0,0,5,0,3,0,0
365255,0,0,0,0,1,0,4,0,2,0,0
8464,0,0,0,0,0,0,0,0,3,0,0
53397,0,0,0,0,1,0,2,0,3,3,0
172418,0,0,0,0,0,0,0,0,3,0,0
23431,0,0,0,0,0,0,1,0,2,0,2
366739,0,0,0,0,0,0,1,0,3,1,0
216599,0,1,0,0,1,0,1,0,3,1,0
288956,0,0,0,0,1,0,4,0,2,1,0
168397,0,0,0,0,0,0,2,0,3,0,0
158059,0,0,0,0,0,0,0,0,3,0,0
156393,0,0,0,0,0,0,2,0,3,0,0
400210,0,1,0,0,1,0,4,0,14,1,0
274780,0,0,0,0,1,0,2,0,2,6,0
213825,0,0,0,0,1,0,1,0,3,3,0
370703,0,0,0,0,0,0,2,0,2,0,0
346429,0,0,0,0,0,0,3,0,4,1,0
284103,0,0,0,0,1,0,3,0,4,0,0
203631,0,0,0,0,1,0,2,0,3,0,3
203640,0,0,0,0,1,0,2,0,3,1,0
436601,0,0,0,0,0,0,3,0,3,0,0
306093,0,0,0,0,1,0,0,0,2,0,0
110707,0,0,0,0,0,0,2,0,3,0,1
400606,0,0,0,0,0,0,2,0,2,0,0
80291,0,0,0,0,0,0,1,0,1,0,0
189337,0,0,0,0,0,0,0,0,2,0,0
224643,0,0,0,0,1,0,3,0,2,0,1
35549,0,0,0,0,0,0,0,0,3,0,0
171387,0,0,0,0,0,0,1,0,2,0,0
356848,0,0,0,0,1,0,6,0,3,1,3
17454,0,0,0,0,1,0,3,0,3,0,0
92341,0,0,0,0,1,0,1,0,3,0,4
398313,0,0,0,0,1,0,6,0,1,1,0
69931,0,0,0,0,1,0,4,0,4,0,0
335598,0,0,0,0,1,0,3,0,3,6,0
432751,0,0,0,0,0,0,2,0,2,0,1
347960,0,0,0,0,0,0,4,0,2,0,0
19679,0,0,0,0,0,0,2,0,2,0,0
92833,0,0,0,0,0,0,1,0,2,0,2
104412,0,0,0,0,0,0,1,0,1,0,0
164651,0,0,0,0,0,0,2,0,3,0,1
183577,0,0,0,0,0,0,1,0,2,0,1
448445,0,0,0,0,1,0,3,0,2,8,0
186286,0,1,0,0,0,0,2,0,2,1,0
60723,0,0,0,1,1,0,4,0,5,1,0
202517,0,0,0,0,0,0,0,0,2,0,0
343181,0,0,0,0,0,0,1,0,2,0,0
394088,0,0,0,0,0,0,1,0,2,0,0
86428,0,0,0,0,1,0,4,0,2,1,1
29008,0,0,0,0,0,0,0,0,2,0,0
197354,0,1,0,0,1,0,2,0,4,1,0
93999,0,0,0,0,0,0,3,0,2,0,0
212558,0,0,0,0,0,0,2,0,2,2,0
2193,0,0,0,0,0,0,2,0,2,0,0
372031,0,1,0,0,0,0,2,0,3,1,0
164773,0,0,0,0,0,0,2,0,3,1,0
438118,0,0,0,0,0,0,1,0,3,0,0
385495,0,0,0,0,1,0,2,0,4,0,2
70485,0,0,0,0,1,0,3,0,3,4,0
438956,0,0,0,0,1,0,4,0,4,0,2
72084,0,1,0,0,1,0,2,0,1,1,0
243865,0,0,0,0,0,0,2,0,3,0,1
302186,0,0,0,0,1,0,6,0,4,0,5
337158,0,0,0,0,0,0,1,0,2,0,0
159004,0,0,0,0,0,0,2,0,3,0,0
435729,0,0,0,0,1,0,3,0,4,3,0
381414,0,0,0,0,1,0,1,0,3,5,0
136191,0,0,0,0,0,0,0,0,2,0,0
206222,0,0,0,0,1,0,2,0,3,5,0
242978,0,0,0,0,1,0,7,0,1,0,0
167894,0,0,0,0,1,0,3,0,4,0,0
106670,0,0,0,0,0,0,1,0,2,2,0
19479,0,0,0,0,0,0,1,0,2,0,1
300476,0,0,0,0,1,0,4,0,3,5,0
180639,0,0,0,0,0,0,0,0,2,0,0
338880,0,0,0,0,1,0,1,0,3,0,0
235365,0,0,0,0,1,0,2,0,2,0,0
151685,0,0,0,0,0,0,3,0,3,0,0
167387,0,0,0,1,1,0,3,0,3,2,0
297072,0,0,0,0,0,0,1,0,2,0,0
132170,0,0,0,0,1,0,3,0,5,0,0
324714,0,0,0,0,0,0,0,0,2,0,0
45849,0,0,0,0,1,0,2,0,3,7,0
21085,0,0,0,0,0,0,1,0,2,0,0
105580,0,0,0,0,0,0,2,0,4,0,0
368425,0,0,0,0,1,0,2,0,3,0,3
361782,0,0,0,0,1,0,2,0,2,10,0
356038,0,1,0,0,1,0,5,0,2,1,3
425752,0,0,0,0,1,0,4,0,2,7,0
101600,0,0,0,0,0,0,3,0,2,0,0
341746,0,0,0,0,0,0,2,0,3,0,0
289546,0,0,0,0,1,0,3,0,3,0,1
353007,0,0,0,0,0,0,3,0,2,0,0
330870,0,0,0,0,1,0,3,0,2,2,0
422548,0,0,0,0,0,0,0,0,3,0,0
67633,0,0,0,0,0,0,2,0,1,1,0
265288,0,0,0,0,0,0,3,0,2,0,0
146789,0,0,0,0,0,0,1,0,3,0,0
305145,0,1,0,0,0,0,3,0,2,1,0
29422,0,0,0,0,1,0,1,0,3,0,4
419885,0,0,0,0,1,0,4,0,2,1,0
255788,0,1,0,0,1,0,1,0,3,6,0
441214,0,0,0,0,1,0,1,0,3,0,3
245550,0,0,0,0,1,0,3,0,2,3,0
448115,0,0,0,0,0,0,2,0,2,0,0
420548,0,0,0,0,0,0,2,0,2,0,0
88856,0,0,0,0,1,0,1,0,3,2,0
337452,0,0,0,0,0,0,0,0,2,0,0
27454,0,0,0,0,1,0,4,0,2,5,0
442510,0,0,0,0,0,0,1,0,3,0,0
97092,0,0,0,0,0,0,2,0,2,0,0
222773,0,0,0,0,0,0,1,0,2,0,0
249372,0,0,0,0,1,0,2,0,3,0,1
204906,0,0,0,0,1,0,2,0,2,0,1
221434,0,0,0,0,1,0,2,0,3,0,2
196401,0,0,0,0,0,0,2,0,3,0,0
26820,0,0,0,0,1,0,4,0,3,0,0
108789,0,0,0,0,0,0,2,0,2,0,0
139753,0,0,0,0,1,0,4,0,2,14,0
228582,0,0,0,0,0,0,0,0,3,0,0
81226,0,0,0,0,1,0,3,0,4,0,0
320648,1,0,0,0,0,0,2,0,3,0,0
250818,0,0,0,0,1,0,4,0,2,10,0
422149,0,0,0,0,0,0,2,0,2,2,0
163781,0,0,0,0,0,0,2,0,3,0,1
303796,0,1,0,0,1,0,3,0,2,2,0
169008,0,0,0,0,0,0,1,0,2,0,1
42628,0,0,0,0,1,0,1,0,2,10,0
357180,0,0,0,0,1,0,4,0,3,1,0
286113,0,0,0,0,1,0,2,0,2,0,3
45847,0,0,0,0,0,0,0,0,2,0,0
223871,0,0,0,0,1,0,4,0,2,0,0
197063,0,0,0,0,0,0,3,0,2,1,0
191311,0,0,0,0,1,0,3,0,2,0,0
257288,0,0,0,0,1,0,4,0,3,2,0
217056,0,0,0,0,0,0,0,0,3,0,0
424554,0,0,0,0,1,0,3,0,5,1,3
372025,0,0,0,0,1,0,4,0,5,1,0
412929,0,0,0,0,0,0,3,0,1,0,0
23846,0,0,0,0,0,0,1,0,2,0,0
335398,0,0,0,0,0,0,3,0,3,0,0
209561,0,0,0,0,1,0,4,0,3,1,0
167075,0,0,0,0,0,0,0,0,3,0,0
125833,0,0,0,0,0,0,1,0,1,0,0
391002,0,1,0,0,0,0,1,0,2,1,0
316410,0,0,0,0,1,0,5,0,3,4,0
374795,0,0,0,0,1,0,5,0,2,1,0
275857,0,1,0,0,1,0,2,0,3,1,0
429636,0,0,0,0,0,0,1,0,2,0,0
222357,0,0,0,0,0,0,1,0,2,2,0
422409,0,0,0,0,1,0,5,0,4,5,0
402298,0,0,0,0,0,0,1,0,2,0,0
206023,0,0,0,0,1,0,5,0,4,2,0
237400,0,0,0,0,0,0,1,0,2,0,0
227572,0,0,0,0,1,0,5,0,2,7,0
53476,0,0,0,0,0,0,1,0,2,0,0
192178,0,1,0,0,1,0,3,0,2,1,0
320198,0,0,0,0,1,0,3,0,4,1,1
355610,0,1,0,0,1,0,5,0,3,2,0
34392,0,0,0,0,1,0,3,0,4,0,0
282628,0,0,0,0,0,0,2,0,2,0,0
299122,0,0,0,0,1,0,1,0,2,0,0
294151,0,0,0,0,0,0,5,0,2,1,0
373524,0,0,0,0,1,0,1,0,2,4,0
19953,0,1,0,0,1,0,5,0,2,1,3
55839,0,0,0,0,0,0,4,0,2,0,0
178563,0,0,0,0,1,0,2,0,2,4,0
177244,0,0,0,0,1,0,3,0,2,4,0
129208,0,0,0,0,0,0,1,0,3,0,1
200926,0,0,0,0,0,0,1,0,2,2,0
274507,0,0,0,0,1,0,2,0,3,0,0
383382,0,0,0,0,0,0,2,0,3,0,2
29247,0,0,0,0,1,0,5,0,2,0,0
356070,0,0,0,0,1,0,1,0,4,4,0
81664,0,0,0,0,1,0,3,0,2,2,0
351133,0,0,0,0,1,0,3,0,3,0,1
257067,0,0,0,0,0,0,0,0,2,0,0
379710,0,1,0,0,0,0,1,0,1,2,0
81109,0,0,0,0,1,0,3,0,3,0,3
272732,0,0,0,0,0,0,1,0,2,0,0
121098,0,0,0,0,0,0,2,0,3,0,1
335435,0,0,0,0,0,0,1,0,3,1,1
213388,0,0,0,0,0,0,3,0,2,1,0
298616,0,0,0,0,1,0,2,0,3,0,2
308132,0,0,0,0,1,0,4,0,3,0,0
71143,0,0,0,0,1,0,3,0,2,3,0
287622,0,0,0,0,1,0,2,0,4,0,2
219539,0,0,0,0,0,0,1,0,2,1,0
150444,0,0,0,0,1,0,6,0,3,2,1
111177,0,1,0,0,0,0,0,0,3,1,0
229134,0,0,0,0,0,0,1,0,2,1,0
395611,0,0,0,0,1,0,4,0,3,1,0
862,0,0,0,0,0,0,1,0,2,0,1
288618,0,0,0,0,0,0,1,0,2,0,0
176424,0,0,0,0,0,0,0,0,1,0,0
51819,0,0,0,0,1,0,3,0,2,2,0
354022,0,0,0,0,0,0,2,0,2,0,0
229117,0,0,0,0,1,0,5,0,3,0,2
148837,0,0,0,0,1,0,1,0,3,3,0
184846,0,0,0,0,0,0,5,0,2,1,0
239135,0,0,0,0,1,0,0,0,9,0,0
302449,0,0,0,0,1,0,1,0,3,0,0
134442,0,0,0,0,0,0,0,0,2,0,0
136459,0,0,0,0,0,0,0,0,2,0,0
354857,0,0,0,0,0,0,1,0,2,0,1
254353,0,0,0,0,1,0,2,0,3,0,4
100407,0,0,0,0,0,0,2,0,2,0,0
385370,0,0,0,0,0,0,3,0,2,0,0
166466,0,0,0,0,1,0,4,0,4,10,0
441227,0,0,0,0,1,0,2,0,3,0,0
158639,0,0,0,0,1,0,1,0,2,2,0
7659,0,0,0,0,0,0,0,0,2,0,0
157503,0,0,0,0,1,0,3,0,5,1,0
432165,0,0,0,0,1,0,2,0,2,1,0
433962,0,0,0,0,1,0,3,0,1,0,0
158810,0,0,0,0,0,0,2,0,3,0,1
226086,0,0,0,0,1,0,3,0,2,0,0
93994,0,0,0,0,1,0,6,0,2,0,0
308081,0,0,0,0,1,0,3,0,3,1,0
297917,0,0,0,0,0,0,4,0,2,0,0
317788,0,0,0,0,1,0,1,0,3,3,0
296424,0,0,0,0,1,0,2,0,3,0,2
410535,0,0,0,0,1,0,3,0,2,1,6
331151,0,0,0,0,0,0,1,0,3,0,0
10497,0,0,0,0,0,0,3,0,3,0,0
145646,0,0,0,0,0,0,3,0,2,0,1
201337,0,0,0,0,0,0,3,0,5,0,0
121546,0,0,0,0,1,0,5,0,2,2,3
383056,0,1,0,0,1,0,3,0,3,1,0
352653,0,0,0,0,1,0,2,0,2,4,0
173953,0,1,0,0,0,0,0,0,2,2,0
420387,0,0,0,0,0,0,1,0,4,0,0
90894,0,0,0,0,1,0,3,0,3,0,0
309329,0,0,0,0,0,0,2,0,3,0,0
445,0,0,0,0,1,0,2,0,3,0,0
141307,0,0,0,0,1,0,5,0,4,8,2
132726,0,0,0,0,0,0,1,0,3,0,0
385544,0,0,0,0,0,0,1,0,3,0,0
119645,0,0,0,0,1,0,3,0,3,0,0
178107,0,0,0,0,1,0,2,0,3,1,0
24203,0,0,0,0,1,0,1,0,3,5,0
70762,0,0,0,0,1,0,3,0,2,0,2
17427,0,0,0,0,1,0,2,0,2,5,0
144125,0,0,0,0,1,0,5,0,1,0,0
232667,0,0,0,0,0,0,1,0,3,0,0
82338,0,0,0,0,0,0,2,0,2,1,0
23178,0,0,0,0,0,0,3,0,3,0,0
420132,0,0,0,0,0,0,0,0,1,0,0
165782,0,1,0,0,1,0,2,0,4,1,0
237978,0,0,0,0,0,0,2,0,2,0,0
49034,0,0,0,0,0,0,1,0,1,3,0
157687,0,0,0,0,0,0,0,0,1,0,0
9426,0,0,1,0,0,0,1,0,1,0,0
218640,0,0,0,0,1,0,3,0,3,5,0
105103,0,0,0,0,0,0,2,0,2,1,0
82964,0,0,0,0,0,0,1,0,2,0,1
142897,0,0,0,0,1,0,3,0,3,12,1
403516,0,0,0,0,1,0,3,0,2,4,0
383773,0,0,0,0,0,0,2,0,3,0,0
319587,0,1,0,0,0,0,0,0,2,1,0
87399,0,0,0,0,1,0,4,0,2,5,0
52976,0,0,0,0,1,0,2,0,13,0,0
343338,0,0,0,0,1,0,1,0,3,0,1
253816,0,0,0,0,0,0,1,0,3,0,0
270434,0,0,0,0,1,0,1,0,3,0,0
98484,0,0,0,0,0,0,1,0,2,0,0
182761,0,0,0,0,0,0,1,0,4,0,0
302059,0,0,0,0,1,0,7,0,4,4,0
373184,0,0,0,0,1,0,8,0,2,1,2
404089,0,1,0,0,0,0,1,0,1,1,0
390189,1,0,0,0,0,0,1,0,3,0,0
160823,0,0,0,0,0,0,0,0,2,0,0
287469,0,0,0,0,0,0,2,0,4,0,0
344126,0,0,0,0,0,0,1,0,2,1,0
215419,0,0,0,0,0,0,3,0,2,0,1
373623,0,0,0,0,0,0,0,0,3,0,0
82345,0,0,0,0,1,0,5,0,2,2,0
91630,0,0,0,0,0,0,1,0,1,0,0
7572,0,0,0,0,0,0,2,0,2,2,0
44503,0,0,0,0,0,0,1,0,1,0,0
173604,0,0,0,0,0,0,0,0,3,0,0
348919,0,0,0,0,1,0,2,0,3,0,0
67803,0,0,0,0,1,0,5,0,1,1,0
316393,0,0,0,0,0,0,2,0,3,0,0
131198,0,0,0,0,0,0,1,0,2,0,0
123745,0,0,0,0,0,0,1,0,2,0,0
154737,0,0,0,0,1,0,1,0,3,0,2
387131,0,0,0,0,0,0,2,0,1,4,0
30539,0,0,0,0,1,0,4,0,2,1,0
390899,0,0,0,0,1,0,3,0,2,0,5
441643,0,0,0,0,0,0,2,0,3,1,0
189822,0,0,0,0,0,0,0,0,4,0,0
423306,0,0,0,0,0,0,4,0,3,0,0
27739,0,0,0,0,1,0,4,0,3,0,0
113716,0,0,0,0,0,0,0,0,2,0,0
121188,0,0,0,0,0,0,2,0,2,0,0
188403,0,0,0,0,1,0,2,0,2,9,0
443200,0,0,0,0,0,0,1,0,2,0,0
126048,0,0,0,0,0,0,2,0,1,0,0
153393,0,0,0,0,1,0,3,0,2,3,0
233440,0,0,0,0,1,0,4,0,2,8,0
164962,0,0,0,0,1,0,1,0,3,0,3
69855,0,0,0,0,0,0,0,0,2,0,0
11448,0,1,0,0,1,0,3,0,2,1,0
410989,0,0,0,0,1,0,3,0,3,0,1
126302,0,0,0,0,1,0,1,0,2,4,0
82294,0,0,0,0,0,0,2,0,2,0,0
86795,0,0,0,0,0,0,5,0,3,1,0
78240,0,0,0,0,1,0,2,0,3,0,2
375206,0,0,0,0,1,0,3,0,3,1,0
60613,0,0,0,0,0,0,2,0,3,0,1
231796,0,0,0,0,1,0,2,0,3,1,0
64343,0,0,0,0,0,0,1,0,2,0,0
92934,0,0,0,0,1,0,5,0,2,0,0
413118,0,0,0,0,1,0,3,0,2,3,0
393388,0,0,0,0,1,0,6,0,2,9,0
216493,0,0,0,0,0,0,2,0,2,0,0
149495,0,1,0,0,1,0,1,0,2,3,0
252106,0,0,0,0,1,0,3,0,3,0,2
153047,0,0,0,0,1,0,3,0,4,2,0
135203,0,0,0,0,0,0,1,0,3,0,1
80259,0,0,0,0,1,0,4,0,3,0,1
396150,0,0,0,0,0,0,2,0,4,0,2
361962,0,0,0,0,0,0,1,0,2,0,0
347667,0,0,0,0,1,0,5,0,2,1,0
227219,0,0,0,0,0,0,3,0,2,0,0
344184,0,0,0,0,0,0,1,0,4,0,0
397879,0,0,0,0,0,0,2,0,2,0,0
290130,0,0,0,0,1,0,3,0,2,4,0
66090,0,1,0,0,1,0,1,0,3,3,0
216643,0,0,0,0,1,0,1,0,2,2,0
286389,0,0,0,0,0,0,2,0,2,1,0
375113,0,0,0,0,0,0,0,0,3,0,0
67919,0,0,0,0,0,0,2,0,2,0,0
188526,0,0,0,0,0,0,1,0,2,0,1
388285,0,0,0,0,0,0,1,0,2,0,0
145170,0,0,0,0,1,0,4,0,2,1,0
388658,0,0,0,0,0,0,4,0,2,0,0
29336,0,0,0,0,0,0,2,0,2,0,0
227060,0,0,0,0,0,0,1,0,2,0,2
106149,0,0,0,0,0,0,0,0,2,0,0
354607,0,0,0,0,1,0,4,0,3,0,0
291781,0,0,0,0,0,0,1,0,2,0,0
432458,0,0,0,0,0,0,2,0,3,0,0
186881,0,1,0,0,1,0,4,0,3,2,0
154759,0,0,0,0,0,0,1,0,2,0,0
414748,0,0,0,0,0,0,2,0,3,0,0
197615,0,0,0,0,1,0,1,0,4,0,1
246668,0,0,0,0,0,0,1,0,1,0,0
98292,0,0,0,0,1,0,3,0,2,6,0
47819,0,0,0,0,0,0,1,0,3,0,0
447219,0,0,0,0,1,0,4,0,2,0,0
212243,0,0,0,0,0,0,1,0,3,0,0
449911,0,0,0,0,1,0,1,0,4,0,0
191014,0,1,0,0,1,0,0,1,8,4,1
43469,0,0,0,0,0,0,1,0,2,0,1
5220,0,1,0,0,0,0,2,0,3,1,0
212445,0,0,0,0,1,0,3,0,3,5,0
128905,0,0,0,0,1,0,3,0,2,1,0
139050,0,0,0,0,0,0,0,0,2,0,0
310603,0,0,0,0,0,0,0,0,2,0,0
422621,0,0,0,0,0,0,2,0,3,2,0
256372,0,0,0,0,0,0,0,0,2,0,0
378335,0,0,0,0,0,0,2,0,3,0,0
315300,0,0,0,0,0,0,1,0,4,0,0
224707,0,0,0,0,1,0,2,0,2,3,0
173440,0,0,0,0,0,0,1,0,2,0,0
202712,0,0,0,0,1,0,4,0,3,1,0
277402,0,0,0,0,1,0,2,0,2,4,0
155622,0,1,0,0,0,0,0,0,2,1,0
206867,0,0,0,0,1,0,2,0,5,0,4
224163,0,0,0,0,1,0,1,0,1,9,0
210162,0,0,0,0,1,0,3,0,3,8,0
414922,0,0,0,0,0,0,1,0,1,0,0
419760,0,0,0,0,0,0,3,0,3,0,0
163472,0,0,0,0,0,0,0,0,3,0,0
376031,0,0,0,0,0,0,2,0,3,2,0
59961,0,0,0,0,1,0,1,0,3,2,0
31403,0,0,0,0,1,0,2,0,3,0,0
304055,0,0,0,0,0,0,1,0,2,2,0
26016,0,0,0,1,1,0,3,0,3,1,0
57590,0,0,0,0,0,0,2,0,2,0,0
414602,0,0,1,0,0,0,1,0,1,0,0
101025,0,0,0,0,1,0,3,0,2,3,0
245675,0,0,0,0,1,0,1,0,4,0,0
182619,0,0,0,0,0,0,3,0,2,2,0
13545,0,0,0,0,1,0,4,0,2,0,0
100907,0,0,0,0,1,0,2,0,3,0,2
272197,0,0,0,0,1,0,3,0,2,2,0
106820,0,0,0,0,1,0,3,0,4,4,0
306077,0,0,0,0,0,0,0,0,3,0,0
384753,0,0,0,0,1,0,6,0,4,1,0
206307,0,0,0,0,0,0,0,0,2,0,0
369680,0,0,0,0,1,0,3,0,4,0,0
427041,0,0,0,0,1,0,0,0,2,0,0
218125,0,0,0,0,1,0,4,0,7,1,0
21521,0,0,0,0,0,0,1,0,3,0,0
5698,0,0,0,0,1,0,3,0,4,1,0
211299,0,0,0,0,1,0,1,0,4,1,0
106237,0,0,0,0,0,0,1,0,1,0,0
7910,0,0,0,0,1,0,2,0,4,0,0
119101,0,0,0,0,1,0,2,0,2,3,0
23364,0,0,0,0,0,0,0,0,3,0,0
338814,0,0,0,0,1,0,3,0,2,4,0
333663,0,0,0,0,0,0,0,0,2,0,0
415776,0,0,0,0,0,0,0,0,2,0,0
134724,0,0,0,0,0,0,1,0,3,0,2
7239,0,0,0,0,0,0,1,0,3,0,0
