,IP_Address,Prefix/Suffix_in_Domain,Tiny_URL,@_Symbol,URL_Length,Http/https_in_Domain,Depth_Of_URL,Redirection,Num_of_Dots,Num_of_Hyphens,Num_of_Underscore
106213,0,0,0,0,1,0,2,0,3,0,0
148664,0,0,0,0,1,0,4,0,3,0,0
309485,0,0,0,0,1,0,3,0,2,0,0
401037,0,1,0,0,0,0,0,0,2,2,0
205598,0,0,0,0,1,1,4,1,8,2,2
22719,0,0,0,0,1,0,1,0,3,0,0
102108,0,1,0,0,1,0,2,1,9,6,5
368553,0,0,0,0,0,0,3,0,2,0,0
336989,0,0,0,0,1,0,1,0,2,0,0
433854,0,0,0,0,1,0,6,0,3,5,3
156056,0,0,0,0,0,0,0,0,3,0,0
266249,0,0,0,0,0,0,1,0,3,0,1
429529,0,0,0,0,0,0,1,0,2,0,0
275566,0,0,0,0,0,0,3,0,3,0,0
268284,0,0,0,0,0,0,2,0,3,0,0
316728,0,0,0,0,0,0,0,0,3,0,0
362053,0,0,0,0,0,0,3,0,3,0,0
255090,0,0,0,0,1,0,3,0,3,11,0
380049,0,0,0,0,1,0,3,0,2,0,6
443154,0,0,0,0,1,0,2,0,6,0,0
228433,0,0,0,0,0,0,0,0,2,0,0
158319,0,0,0,0,0,0,0,0,2,0,0
257590,0,0,0,0,1,0,3,0,2,4,0
128084,0,0,0,0,0,0,3,0,6,0,0
237585,0,0,0,0,1,0,2,0,3,0,2
162152,0,0,0,0,1,0,5,0,4,0,3
296795,0,0,0,0,1,0,2,0,3,0,7
236364,0,0,0,0,0,0,1,0,2,0,0
241995,0,0,0,0,1,0,2,0,3,0,5
16805,0,0,0,0,1,0,3,0,3,3,0
427487,0,1,0,0,1,0,0,0,2,3,0
333735,0,0,0,0,0,0,1,0,2,0,3
363952,0,0,0,0,0,0,0,0,2,0,0
318612,0,0,0,0,0,0,1,0,1,0,0
192753,0,0,0,0,1,0,3,0,3,21,0
387293,0,0,0,0,1,0,5,0,3,2,0
84924,0,0,0,0,1,0,3,0,4,0,0
55693,0,0,0,0,1,0,2,0,3,0,3
153883,0,0,0,0,1,0,2,0,3,2,0
43054,0,0,0,0,1,0,3,0,3,0,0
242605,0,0,0,0,1,0,2,0,3,1,1
445738,0,0,0,0,0,0,1,0,3,0,1
104163,0,0,0,0,1,0,12,0,1,0,0
50232,0,0,0,0,1,0,1,0,3,3,1
110288,0,0,0,0,0,0,1,0,2,0,0
151711,0,0,0,0,0,0,2,0,2,0,0
105318,0,0,0,0,0,0,1,0,2,0,1
167342,0,0,0,0,0,0,2,0,2,0,0
306742,0,0,0,0,1,0,5,0,2,1,0
381864,0,0,0,0,1,0,2,0,1,0,0
263868,0,0,0,0,1,0,2,0,3,2,0
398869,0,0,0,0,0,0,1,0,3,0,0
160858,0,0,0,0,0,0,0,0,2,0,0
418771,0,0,0,0,1,0,3,0,2,4,0
215369,0,0,0,0,1,0,2,0,3,0,0
200810,0,0,0,0,0,0,3,0,1,0,0
163056,0,1,0,0,1,0,2,0,4,1,0
196014,0,0,0,0,1,0,7,0,2,1,0
168665,0,0,0,0,0,0,2,0,3,0,0
421395,0,0,0,0,1,0,5,0,2,8,0
256041,0,0,0,0,0,0,3,0,3,1,1
128633,0,0,0,0,0,0,0,0,2,0,0
339068,0,0,0,0,0,0,2,0,3,0,0
354140,0,0,0,0,0,0,2,0,2,0,0
372366,0,0,0,0,0,0,1,0,2,0,0
383290,0,0,0,0,1,0,4,0,4,0,1
287806,0,0,0,0,0,0,3,0,2,0,1
207990,0,0,0,0,0,0,2,0,2,0,0
421001,0,1,0,0,1,0,3,0,3,1,1
270311,0,0,0,0,0,0,3,0,2,0,0
346817,0,0,1,0,1,0,2,0,1,1,0
69556,0,0,0,0,0,0,2,0,2,0,0
448243,0,0,0,0,1,0,3,0,3,0,1
153432,0,0,0,0,1,0,2,0,4,6,0
260925,0,0,0,0,0,0,4,0,2,0,0
319311,0,0,0,0,0,0,2,0,4,0,0
351247,0,0,0,0,0,0,3,0,2,0,0
174611,0,0,0,0,1,0,3,0,2,4,0
36217,0,0,0,0,0,0,0,0,2,0,0
315670,0,0,0,0,1,0,2,0,3,1,0
4473,0,0,0,0,1,0,3,0,5,0,0
361616,0,0,0,0,1,0,5,0,2,0,0
412573,0,0,0,0,1,0,4,0,3,0,0
78158,0,0,0,0,1,0,4,0,2,0,0
6306,0,0,0,0,0,0,0,0,2,0,0
393453,0,0,0,0,0,0,1,0,3,0,0
64868,0,0,0,0,0,0,2,0,2,0,0
209230,0,0,0,0,1,0,3,0,2,3,0
238464,0,0,0,0,1,0,3,0,2,10,0
343243,0,0,0,0,0,0,1,0,3,0,0
289076,0,0,0,0,0,0,0,0,3,0,0
69226,0,0,0,0,0,0,4,0,2,0,0
25094,0,0,0,0,0,0,4,0,2,1,0
80128,0,0,0,0,0,0,1,0,2,3,0
428783,0,0,0,0,0,0,0,0,2,0,0
65855,0,0,0,0,1,0,3,0,4,4,0
114456,0,0,0,0,0,0,2,0,2,0,0
388796,0,0,0,0,1,0,2,0,3,1,0
165799,0,0,0,0,0,0,1,0,2,0,0
183092,0,0,0,0,0,0,1,0,1,0,0
420640,0,0,0,0,1,0,7,0,3,0,1
365689,0,1,0,0,0,0,1,0,3,1,0
8493,0,0,0,0,0,0,3,0,2,1,0
53454,0,1,0,0,1,0,3,0,3,1,0
172512,0,0,0,0,1,0,3,0,3,0,1
23509,0,0,0,0,0,0,2,0,3,0,0
366589,0,0,0,0,1,0,2,0,2,2,0
216534,0,0,0,0,1,0,3,0,3,2,0
289048,0,0,0,0,0,0,1,0,3,0,0
168436,0,0,0,0,0,0,0,0,2,0,0
158141,0,0,0,0,1,0,3,0,2,6,0
156468,0,0,0,0,0,0,2,0,4,0,0
401063,0,0,0,0,1,0,1,1,5,0,0
274701,0,0,0,0,1,0,1,0,3,2,0
213772,0,0,0,0,0,0,1,0,3,1,0
370499,0,0,0,0,0,0,2,0,3,0,0
346559,0,0,0,0,1,0,4,0,1,1,2
284092,0,0,0,0,1,0,3,0,3,0,2
203638,0,0,0,0,1,0,3,0,2,1,0
203649,0,0,0,0,0,0,0,0,3,0,0
436568,0,0,0,0,0,0,1,0,4,0,0
306105,0,0,0,0,0,0,2,0,3,0,0
110962,0,0,0,0,0,0,0,0,3,0,0
400373,0,0,0,0,0,0,0,0,2,0,0
80017,0,0,0,0,1,0,3,0,2,0,0
189422,0,0,0,0,1,0,2,0,3,0,4
224695,0,1,0,0,0,0,2,0,2,1,0
35340,0,0,0,0,1,0,7,0,3,1,1
171486,0,0,0,0,1,0,3,0,4,0,0
356684,0,0,0,0,0,0,1,0,3,0,0
17429,0,0,0,0,0,0,2,0,1,0,0
92484,0,0,0,0,0,0,1,0,2,0,0
399015,0,1,0,0,0,0,1,0,3,1,0
70018,0,1,0,0,1,0,3,0,3,7,2
335544,0,0,0,0,1,0,2,0,3,0,1
432656,0,1,0,0,0,0,0,0,2,1,0
347954,0,0,0,0,0,0,3,0,2,0,0
19619,0,0,0,0,0,0,1,0,2,0,0
92969,0,0,0,0,0,0,2,0,3,0,0
103760,0,0,0,0,1,0,3,0,2,0,0
164777,0,0,0,0,1,0,2,0,2,0,1
183673,0,0,0,0,1,0,7,0,2,1,1
448438,0,0,0,0,1,0,3,0,2,1,0
186397,0,0,0,0,1,0,1,0,2,0,3
60627,0,0,0,0,0,0,2,0,1,0,0
202583,0,0,0,0,1,0,0,0,4,3,0
343091,0,0,0,0,1,0,2,0,3,0,3
393961,0,0,0,0,1,0,3,0,3,9,2
86138,0,0,0,0,0,0,3,0,1,1,0
29008,0,0,0,0,1,0,4,0,3,0,0
196971,0,0,0,0,1,0,7,0,2,2,0
94154,0,1,0,0,1,0,4,0,3,1,0
212486,0,0,0,0,1,0,4,0,2,3,0
2247,0,0,0,0,0,0,3,0,3,1,0
371845,0,0,0,0,1,0,3,0,4,4,0
164889,0,0,0,0,0,0,5,0,3,0,0
438114,0,0,0,0,0,0,0,0,3,0,0
385328,0,0,0,0,0,0,1,0,2,0,0
70594,0,0,0,0,1,0,4,0,2,4,0
438962,0,0,0,0,0,0,1,0,3,0,0
71786,0,0,0,0,1,0,3,0,5,0,0
243703,0,0,0,0,0,0,1,0,2,0,0
302205,0,0,0,0,1,0,2,0,4,4,0
337132,0,0,0,0,0,0,1,0,2,0,0
159070,0,0,0,0,0,0,1,0,2,0,0
435642,0,0,0,0,0,0,2,0,3,1,0
381234,0,0,0,0,1,0,2,0,3,0,0
135723,0,0,0,0,1,0,0,0,6,2,3
206176,0,0,0,0,0,0,1,0,2,0,0
243457,0,0,0,0,1,0,2,0,3,0,1
167943,0,0,0,0,0,0,0,0,2,0,0
106887,0,0,0,0,0,0,0,0,2,0,0
19510,0,0,0,0,0,0,1,0,3,0,0
300515,0,0,0,0,1,0,6,0,3,1,0
180765,0,0,0,0,0,0,2,0,3,0,1
338783,0,0,0,0,1,0,1,0,3,8,0
235558,0,0,0,0,1,0,3,0,5,1,3
151782,0,0,0,0,0,0,2,0,2,1,0
167026,0,0,0,0,0,0,2,0,2,0,1
297133,0,0,0,0,0,0,1,0,2,0,0
132362,0,0,0,0,1,0,2,0,4,0,0
324652,0,0,0,0,0,0,1,0,3,0,0
45870,0,0,0,0,0,0,1,0,2,0,0
20890,0,0,0,0,1,0,3,0,5,1,4
104880,0,0,0,0,0,0,1,0,2,0,0
368285,0,0,0,0,1,0,2,0,3,0,3
361614,0,0,0,0,1,0,4,0,2,7,0
356503,0,0,0,0,1,0,5,0,2,1,0
425648,0,1,0,0,0,0,1,0,3,1,1
101710,0,0,0,0,0,0,3,0,2,0,0
341652,0,0,0,0,1,0,5,0,2,7,0
289626,0,0,0,0,1,0,5,0,4,0,0
353121,0,0,0,0,1,0,5,0,4,0,0
330823,0,0,0,0,0,0,2,0,3,0,1
422372,0,0,0,0,1,0,1,0,3,3,0
67279,0,0,0,0,1,0,4,0,8,0,0
265221,0,0,0,0,0,0,5,0,2,1,0
146842,0,0,0,0,0,0,0,0,2,0,0
305199,0,0,0,0,1,0,2,0,3,0,3
29401,0,0,0,0,0,0,2,0,2,0,0
420484,0,0,0,0,0,0,1,0,2,0,0
255697,0,0,0,0,0,0,0,0,2,0,0
441188,0,0,0,0,1,0,2,0,3,2,0
245378,0,0,0,0,1,0,2,0,4,0,0
448093,0,0,0,0,1,0,2,0,3,5,0
421267,0,0,0,0,1,0,5,0,2,1,0
89016,0,0,0,0,0,0,1,0,3,0,0
337419,0,0,0,0,1,0,4,0,2,0,0
27457,0,1,0,0,0,0,2,0,2,4,0
442489,0,0,0,0,1,0,1,0,2,1,3
96711,0,0,0,0,0,0,1,0,1,0,0
222487,0,0,0,0,1,0,2,0,2,0,0
249168,0,0,0,0,1,0,3,0,2,4,0
204864,0,0,0,0,1,0,5,0,2,1,0
221481,0,0,0,0,0,0,1,0,3,1,0
196524,0,0,0,0,1,0,1,0,3,0,0
26806,0,0,0,0,0,0,2,0,3,0,0
108101,0,0,0,0,0,0,1,1,5,0,0
139914,0,0,0,0,1,0,4,0,4,0,5
228633,0,0,0,0,0,0,3,0,2,0,0
80948,0,0,0,0,0,0,2,0,2,0,0
320502,0,0,0,0,1,0,1,0,5,0,1
250662,0,0,0,0,1,0,4,0,3,1,1
421969,0,0,0,0,1,0,3,0,3,0,0
163881,0,0,0,0,1,0,3,0,3,1,0
303729,0,1,0,0,0,0,0,0,2,2,0
169065,0,0,0,0,1,0,1,0,3,0,2
42725,0,0,0,0,0,0,1,0,2,0,0
357038,0,0,0,0,1,0,5,0,2,8,0
286141,0,0,0,0,0,0,1,0,3,0,0
45869,0,0,0,0,1,0,1,0,2,0,0
223895,0,0,0,0,1,0,5,0,2,3,0
197176,0,0,0,0,1,0,3,0,2,7,0
191074,0,0,0,0,0,0,1,0,1,0,0
257217,0,0,0,0,0,0,1,0,2,0,0
216995,0,0,0,0,1,0,1,0,3,0,1
425024,0,0,0,0,1,0,9,0,2,2,2
372615,0,0,0,0,1,0,5,0,2,1,0
413682,0,0,0,0,1,0,4,0,3,1,0
23900,0,0,0,0,0,0,0,0,2,0,0
335562,0,0,0,0,1,0,1,0,3,1,2
209922,0,0,0,0,0,0,3,0,1,0,0
167168,0,0,0,0,0,0,1,0,2,0,0
125067,0,0,0,0,0,0,1,0,3,0,0
391736,0,0,0,0,1,0,20,0,2,0,0
316402,0,0,0,0,1,0,4,0,2,1,0
374663,0,0,0,0,0,0,1,0,3,0,0
275745,0,0,0,0,0,0,0,0,2,0,0
429565,0,0,0,0,0,0,2,0,2,0,0
222435,0,0,0,0,0,0,0,0,2,0,0
422958,0,0,0,0,0,0,3,0,5,1,0
402068,0,0,0,0,1,0,4,0,3,0,4
206131,0,0,0,0,0,0,2,0,2,0,0
237251,0,0,0,0,1,0,2,0,4,3,0
227667,0,0,0,0,1,0,3,0,4,0,1
53526,0,0,0,0,0,0,0,0,2,0,0
191845,0,1,0,0,0,0,1,0,2,4,0
320244,0,0,0,0,0,0,5,0,2,1,0
355929,0,0,0,0,1,0,5,0,2,1,0
34265,0,1,0,0,1,0,1,0,4,4,0
282609,0,0,0,0,1,0,3,0,2,4,0
298887,0,0,0,0,0,0,3,0,1,0,0
294196,0,0,0,0,1,0,1,0,3,1,0
373345,0,0,0,0,1,0,3,0,4,5,0
19940,0,0,0,0,1,0,4,0,2,1,1
55881,0,0,0,0,1,0,3,0,3,3,0
178682,0,0,0,0,0,0,1,0,3,0,0
177340,0,0,0,0,1,0,2,0,2,4,0
129397,0,0,0,0,1,0,4,0,4,7,2
201005,0,0,0,0,1,0,3,0,2,1,0
274420,0,0,0,0,0,0,0,0,2,0,0
383232,0,0,0,0,1,0,1,0,4,0,0
29258,0,0,0,0,0,0,2,0,1,0,0
355951,0,0,0,0,1,0,4,0,3,0,2
81763,0,0,0,0,0,0,3,0,4,0,0
351151,0,0,0,0,0,0,1,0,1,0,0
256976,0,0,0,0,0,0,1,0,2,1,0
380266,0,0,0,0,0,0,2,0,1,0,0
80845,0,0,0,0,0,0,2,0,1,0,0
272647,0,0,0,0,0,0,0,0,2,0,0
121409,0,0,0,0,0,0,0,0,2,0,0
335390,0,0,0,0,1,0,3,0,2,0,0
213320,0,0,0,0,0,0,0,0,2,0,0
298662,0,0,0,0,0,0,1,0,2,1,0
308157,0,0,0,0,1,0,4,0,3,0,1
71255,0,0,0,0,1,0,3,0,4,0,2
287665,0,0,0,0,0,0,2,0,3,0,2
219683,0,0,1,0,0,0,1,0,1,0,0
150136,0,0,0,0,1,0,1,0,4,0,0
111403,0,0,0,0,1,0,3,0,2,4,0
229160,0,0,0,0,1,0,1,0,3,0,0
395499,0,0,0,0,0,0,3,0,2,0,0
874,0,0,0,0,1,0,2,0,2,4,0
288708,0,0,0,0,1,0,6,0,2,0,0
176152,0,0,0,0,0,0,1,0,3,0,0
51877,0,0,0,0,1,0,3,0,2,0,2
353994,0,0,0,0,1,0,2,0,3,0,4
229140,0,0,0,0,1,0,2,0,2,0,0
148925,0,0,0,0,0,0,2,0,2,2,0
184956,0,0,0,0,1,0,1,0,4,0,0
239397,0,0,0,0,0,0,2,0,2,0,0
302469,0,0,0,0,1,0,2,0,2,1,0
134541,0,0,0,0,0,0,1,0,3,0,0
136608,0,0,0,0,1,0,4,0,3,2,0
354821,0,0,0,0,1,0,2,0,6,1,0
254250,0,0,0,0,0,0,2,0,2,0,0
99969,0,0,0,0,0,0,1,0,1,0,0
385215,0,0,0,0,1,0,2,0,3,4,0
166572,0,0,0,0,1,0,4,0,3,0,0
441201,0,0,0,0,1,0,2,0,2,11,0
158719,0,0,0,0,0,0,2,0,4,0,0
7664,0,0,0,0,1,0,1,0,3,0,1
157299,0,0,0,0,0,0,2,0,3,0,0
432087,0,0,0,0,0,0,1,0,2,0,0
434334,0,0,0,0,1,0,2,0,3,0,0
158887,0,0,0,0,1,0,2,0,4,0,2
225942,0,0,0,0,0,0,3,0,1,1,0
94151,0,0,0,0,0,0,1,0,2,1,0
308093,0,0,0,0,0,0,2,0,2,3,0
297942,0,0,0,0,0,0,0,0,2,0,0
317815,0,0,0,0,0,0,0,0,2,0,0
296474,0,0,0,0,0,0,3,0,3,0,0
410284,0,0,0,0,0,0,1,0,3,0,0
331098,0,0,0,0,0,0,3,0,2,0,1
10512,0,0,0,0,0,0,1,0,2,2,0
145725,0,0,0,0,0,0,2,0,3,0,2
201040,0,0,0,0,1,0,2,0,1,1,0
120550,0,0,0,0,1,0,2,0,3,1,0
382918,0,0,0,0,0,0,0,0,2,0,0
352645,0,0,0,0,0,0,1,0,3,0,0
174035,0,0,0,0,0,0,2,0,3,0,1
420187,0,0,0,0,1,0,2,0,6,0,1
91041,0,0,0,0,1,0,3,0,3,0,1
309349,0,0,0,0,0,0,2,0,2,0,0
454,0,0,0,0,0,0,1,0,3,0,0
141445,0,0,0,0,1,0,4,0,3,0,4
132891,0,0,0,0,0,0,2,0,3,1,0
385372,0,0,0,0,1,0,8,0,3,11,0
119943,0,0,0,0,0,0,0,0,2,0,0
178219,0,0,0,0,0,0,1,0,2,0,0
24293,0,0,0,0,1,0,2,0,2,13,0
70880,0,0,0,0,0,0,2,0,4,0,0
17438,0,0,0,0,0,0,1,0,2,0,0
143743,0,0,0,0,0,0,1,0,1,0,0
232627,0,0,0,0,0,0,0,0,3,0,0
82440,0,0,0,0,1,0,2,0,2,5,0
23252,0,1,0,0,0,0,1,0,3,1,0
420717,0,0,0,0,0,0,1,0,1,0,0
165404,0,0,0,0,1,0,6,0,3,0,1
238343,0,1,0,0,0,0,2,0,2,1,0
49066,0,0,0,0,0,0,0,0,3,0,0
157773,0,0,0,0,0,0,2,0,2,0,0
9465,0,0,0,0,1,0,2,0,14,0,0
218618,0,0,0,0,1,0,3,0,2,2,0
105320,0,0,0,0,1,0,3,0,4,0,0
83068,0,0,0,0,1,0,2,0,3,0,3
143018,0,0,0,0,1,0,2,0,3,0,4
403313,0,0,0,0,1,0,3,0,2,2,0
384313,0,0,0,0,1,0,2,0,3,1,1
319652,0,0,0,0,0,0,2,0,3,0,0
87519,0,0,0,0,0,0,1,0,3,0,0
52820,0,0,0,0,1,0,7,0,2,0,1
343258,0,0,0,0,1,0,3,0,2,9,0
253694,0,0,0,0,0,0,2,0,3,1,0
270330,0,0,0,0,1,0,4,0,3,11,0
98609,0,0,0,0,0,0,0,0,3,0,0
182483,0,0,0,0,0,0,0,0,2,0,0
302077,0,0,0,0,0,0,2,0,3,0,0
373736,0,1,0,0,0,0,3,0,2,2,0
404803,0,0,0,0,0,0,2,0,2,0,0
390883,0,0,0,0,1,0,5,0,1,1,0
160889,0,0,0,0,0,0,2,0,2,2,0
287515,0,0,0,0,1,0,2,0,3,0,3
344066,0,0,0,0,0,0,2,0,2,0,0
215337,0,0,0,0,0,0,0,0,2,0,0
373441,0,0,0,0,1,0,3,0,3,1,0
82445,0,0,0,0,0,0,0,0,2,0,0
91155,0,0,0,0,1,0,4,0,3,1,0
7588,0,0,0,0,1,0,4,0,3,0,1
44250,0,0,0,0,0,0,1,0,2,0,0
173695,0,0,0,0,1,0,1,0,3,13,0
348875,0,0,0,0,0,0,1,0,3,0,2
67424,0,0,0,0,0,0,2,0,3,0,0
316391,0,1,0,0,0,0,1,0,3,1,0
131370,0,0,0,0,0,0,0,0,2,0,0
124043,0,0,0,0,1,0,3,0,3,4,0
154827,0,0,0,0,1,0,5,0,2,7,0
387778,0,0,0,0,0,0,2,0,1,1,0
30542,0,0,0,0,0,0,1,0,2,0,0
390684,0,0,0,0,1,0,2,0,2,3,8
441679,0,0,0,0,0,0,3,0,2,0,0
189900,0,0,0,0,1,0,4,0,3,0,0
423144,0,0,0,0,1,0,5,0,5,1,0
27826,0,0,0,1,1,0,3,0,4,0,0
113979,0,0,0,0,0,0,2,0,2,0,0
121494,0,0,0,0,1,0,2,0,4,0,0
188503,0,0,0,0,0,0,2,0,3,0,1
443357,0,0,0,0,0,0,1,0,1,0,0
125263,0,0,0,0,0,0,1,0,1,0,0
153457,0,0,0,0,0,0,0,0,2,0,0
233407,0,1,0,0,1,0,2,0,2,6,0
165071,0,0,0,0,1,0,1,0,2,2,0
69941,0,0,0,0,1,0,1,0,3,0,2
11308,0,0,0,0,1,0,6,0,2,0,0
410751,0,0,0,0,0,0,2,0,2,0,0
126532,0,0,0,0,1,0,1,0,2,5,0
81922,0,1,0,0,1,0,7,0,1,1,0
86907,0,0,0,0,0,0,0,0,3,0,0
78293,0,0,0,0,0,0,0,0,2,0,0
375063,0,1,0,0,0,0,0,0,2,1,0
60640,0,1,0,0,0,0,1,0,3,1,0
231750,0,0,0,0,1,0,2,0,4,0,0
64415,0,1,0,0,0,0,3,0,4,1,1
92449,0,1,0,0,1,0,2,0,6,2,0
412894,0,0,0,0,1,0,5,0,2,9,0
393228,0,1,0,0,1,0,6,0,2,1,1
216418,0,0,0,0,0,0,2,0,4,0,0
149225,0,0,0,0,0,0,1,0,2,0,0
252010,0,0,0,0,1,0,2,0,2,2,0
153126,0,0,0,0,1,0,3,0,2,13,0
135318,0,1,0,0,0,0,1,0,3,1,0
80338,0,0,0,0,1,0,2,0,3,3,0
396011,0,0,0,0,0,0,2,0,2,0,1
361801,0,0,0,0,1,0,4,0,3,0,0
347755,0,0,0,0,0,0,2,0,2,0,0
227305,0,1,0,0,1,0,4,0,3,3,0
344334,0,1,0,0,0,0,0,0,2,3,0
398550,0,1,0,0,0,0,1,0,1,1,0
290223,0,0,0,0,0,0,1,0,3,0,0
65752,1,0,0,0,0,0,2,0,5,0,1
216580,0,0,0,0,1,0,2,0,2,0,3
286416,0,0,0,0,1,0,3,0,4,1,0
374986,0,0,0,0,0,0,0,0,2,0,0
67520,0,1,0,0,1,0,2,0,4,1,1
188627,0,0,0,0,1,0,2,0,2,5,1
388077,0,0,0,0,0,0,2,0,2,1,0
144857,0,0,0,0,0,0,3,0,2,0,0
388441,0,0,0,0,0,0,4,0,2,0,0
29313,0,0,0,0,0,0,0,0,2,0,0
227149,0,0,0,0,1,0,3,0,2,7,0
106369,0,0,0,0,1,0,2,0,5,1,0
354594,0,0,0,0,0,0,2,0,3,0,1
291552,0,0,0,0,0,0,2,0,2,0,0
432373,0,1,0,0,0,0,0,0,2,1,0
186997,0,0,0,0,1,0,3,0,3,1,0
154848,0,0,0,0,0,0,1,0,3,0,1
414541,0,0,0,0,1,0,2,0,2,3,0
197742,0,0,0,0,1,0,4,0,2,0,2
247247,0,0,0,0,1,0,1,0,1,4,4
98411,0,0,0,0,0,0,0,0,3,0,0
47810,0,0,0,0,0,0,1,0,1,0,0
447228,0,0,0,0,0,0,1,0,2,0,0
212162,0,0,0,0,1,0,1,0,2,0,6
449866,0,0,0,0,1,0,2,0,2,0,0
190784,0,0,0,0,1,0,5,0,3,1,1
43572,0,0,0,0,0,0,1,0,2,0,1
5165,0,0,0,0,0,0,1,0,3,0,0
212366,0,0,0,0,1,0,4,0,3,0,0
129098,0,0,0,0,0,0,0,0,3,0,0
139205,0,0,0,0,0,0,1,0,3,0,0
310612,0,0,0,0,0,0,0,0,2,0,0
422443,0,0,0,0,0,0,2,0,3,0,1
256279,0,1,0,0,0,0,3,0,2,1,0
378806,0,0,0,0,0,0,3,0,2,0,0
315275,0,0,0,0,1,0,3,0,4,0,8
224761,0,0,0,0,1,0,3,0,3,5,0
173177,0,0,0,0,0,0,0,0,1,0,0
202773,0,0,0,0,1,0,2,0,3,0,2
277337,0,1,0,0,1,0,2,0,3,1,0
155723,0,0,0,0,1,0,4,0,4,0,0
206813,0,0,0,0,0,0,1,0,3,0,0
224019,0,0,0,0,0,0,0,0,1,0,0
210060,0,0,0,0,1,0,5,0,2,0,6
415585,0,0,0,0,1,0,4,0,4,1,2
419582,0,0,0,0,0,0,3,0,2,1,0
163562,0,0,0,0,1,0,2,0,3,0,0
375902,0,0,0,0,1,0,2,0,2,6,0
59966,0,0,0,0,1,0,4,0,3,4,0
31385,0,0,0,0,0,0,2,0,3,0,1
304099,0,0,0,0,0,0,1,0,2,0,0
25994,0,0,0,0,0,0,0,0,3,0,0
57653,0,0,0,0,1,0,3,0,3,1,1
415279,0,0,0,0,0,0,1,0,1,0,0
101159,0,0,0,0,1,0,3,0,3,5,0
245510,0,0,0,0,0,0,0,0,3,0,0
182713,0,0,0,0,1,0,2,0,3,0,2
13618,0,0,0,0,1,0,3,0,5,0,25
101050,0,1,0,0,1,0,2,0,3,1,0
272102,0,0,0,0,0,0,4,0,2,0,0
107044,0,0,0,0,0,0,0,0,2,0,0
306089,0,1,0,0,0,0,2,0,2,1,0
385296,0,0,0,0,1,0,1,0,1,0,0
206257,0,0,0,0,0,0,0,0,2,0,0
369525,0,0,0,0,1,0,3,0,2,6,0
426966,0,0,0,0,0,0,3,0,2,0,0
218150,0,0,0,0,0,0,2,0,3,0,2
21254,0,0,0,0,1,0,2,1,8,0,1
5726,0,0,0,0,1,0,2,0,2,0,3
211211,0,0,0,0,1,0,4,0,3,0,4
105493,0,0,0,0,0,0,1,0,1,0,0
7932,0,0,0,0,0,0,0,0,3,0,0
119393,0,0,0,0,1,0,3,0,4,1,1
23444,0,0,0,0,0,0,4,0,2,0,0
338723,0,0,0,0,0,0,1,0,2,0,0
333574,0,0,0,0,0,0,1,0,3,1,0
415588,0,0,0,0,1,0,2,0,2,0,3
134844,0,0,0,0,0,0,0,0,2,0,0
7270,0,0,0,0,0,0,2,0,3,0,0
