,IP_Address,Prefix/Suffix_in_Domain,Tiny_URL,@_Symbol,URL_Length,Http/https_in_Domain,Depth_Of_URL,Redirection,Num_of_Dots,Num_of_Hyphens,Num_of_Underscore
172605,0,0,0,0,0,0,3,0,2,1,1
144100,0,0,0,0,0,0,3,0,1,0,0
152547,0,0,0,0,1,0,4,0,2,0,3
447701,0,0,0,0,1,0,2,0,2,8,0
461248,0,0,0,0,0,0,3,0,2,0,0
36384,0,0,0,0,0,0,4,0,1,2,0
256283,0,0,0,0,1,0,2,0,6,1,0
137164,0,0,0,0,0,0,2,0,1,0,0
347820,0,0,0,1,1,0,4,0,4,0,0
1578,0,0,0,0,0,0,2,0,1,2,0
301581,0,0,0,0,1,0,2,0,2,5,8
213638,0,0,0,0,0,0,4,0,2,0,0
372142,0,0,0,0,0,0,2,0,2,0,0
258232,0,0,0,0,0,0,4,0,1,1,0
422041,0,0,0,0,0,0,5,0,2,0,0
288003,0,0,0,0,0,0,2,0,2,1,0
449692,0,0,0,0,0,0,3,0,2,0,2
200589,0,0,0,0,0,0,2,0,1,0,0
33704,0,0,0,0,1,0,4,0,1,6,0
45586,0,0,0,0,0,0,1,0,1,0,0
391401,0,0,0,0,1,0,3,0,1,9,0
467523,0,0,0,0,1,0,5,0,2,1,3
300014,0,0,0,0,1,0,2,0,5,1,0
391853,0,0,0,0,1,0,5,0,2,0,1
115747,0,0,0,0,0,0,3,0,3,0,0
91589,0,0,0,0,0,0,3,0,2,0,0
284402,0,0,0,0,0,0,3,0,1,0,1
353594,0,0,0,0,0,0,4,0,2,0,0
338527,0,0,0,0,1,0,2,0,2,0,0
364509,0,0,0,0,0,0,1,0,2,0,0
440072,0,0,0,0,0,0,4,0,4,0,0
319012,0,0,0,0,0,0,1,0,1,0,0
402234,0,0,0,0,0,0,1,0,2,0,0
32322,0,0,0,0,0,0,3,0,2,2,0
257608,0,0,0,0,0,0,5,0,1,0,0
184358,0,0,0,0,0,0,1,0,1,0,0
344750,0,0,0,0,0,0,3,0,1,0,0
354631,0,1,0,0,0,0,3,0,2,1,0
376754,0,0,0,0,0,0,3,0,2,0,2
277140,0,0,0,0,0,0,1,0,2,0,0
123528,0,0,0,0,0,0,2,0,1,0,0
251022,0,0,0,0,0,0,3,0,2,0,1
146087,0,1,0,0,1,0,3,0,7,2,0
248510,0,0,0,0,0,0,1,0,2,0,0
426704,0,0,0,0,0,0,2,0,2,0,0
153140,0,0,0,0,1,0,6,0,1,3,0
12936,0,0,0,0,0,0,4,0,2,0,0
116627,0,0,0,0,1,0,3,0,1,16,0
511917,0,0,0,0,1,0,4,0,9,1,0
328642,0,0,0,0,0,0,1,0,2,0,0
387113,0,0,0,0,1,0,5,0,1,1,0
503925,0,0,0,0,1,0,2,0,13,0,0
17809,0,0,0,0,0,0,1,0,1,0,0
509559,0,0,0,0,0,0,2,0,1,0,0
315540,0,0,0,0,1,0,2,0,13,0,0
95610,0,0,0,0,0,0,3,0,2,1,0
32293,0,0,0,0,1,0,1,0,3,3,0
497358,0,0,0,0,0,0,4,0,3,0,0
284981,0,0,0,0,1,0,4,0,1,12,0
33025,0,0,0,0,0,0,5,0,1,0,0
19723,0,0,0,0,0,0,1,0,2,0,0
410113,0,0,0,0,1,0,6,0,4,0,0
33971,0,0,0,0,0,0,2,0,2,0,0
184255,0,0,0,0,1,0,3,0,2,0,15
155876,0,0,0,0,0,0,2,0,1,0,0
309308,0,0,0,0,1,0,3,0,2,0,3
255201,0,0,0,0,0,0,2,0,2,0,0
383716,0,0,0,0,0,0,4,0,4,0,0
12005,0,0,0,0,0,0,3,0,1,0,2
298701,0,0,0,0,0,0,2,0,2,0,0
451427,0,0,0,0,1,0,2,0,2,14,0
459510,0,0,0,0,0,0,4,0,1,1,0
64299,0,0,0,0,0,0,3,0,3,0,0
218892,0,0,0,0,0,0,2,0,2,0,2
470425,0,0,0,0,1,0,3,0,1,5,0
324781,0,0,0,0,1,0,1,1,7,1,0
82779,0,0,0,0,0,0,3,0,1,0,0
383755,0,0,0,0,0,0,5,0,1,0,0
190574,0,0,0,0,0,0,1,0,1,0,0
485321,0,0,0,0,0,0,3,0,1,2,0
130393,0,0,0,0,1,0,2,0,2,4,3
398056,0,0,0,0,0,0,2,0,2,0,0
53909,0,0,0,0,1,0,3,0,1,5,0
205850,0,0,0,0,0,0,2,0,1,0,0
57855,0,0,0,0,0,0,1,0,2,0,0
354297,0,0,0,0,1,0,7,0,1,6,1
453843,0,0,0,0,1,0,4,0,3,1,2
378191,0,0,0,0,0,0,2,0,1,3,0
389600,0,0,0,0,0,0,4,0,1,0,0
439621,0,0,0,0,0,0,2,0,1,0,0
168017,0,0,0,0,1,0,2,0,1,10,0
377899,0,0,0,0,1,0,4,0,1,5,0
220705,0,0,0,0,0,0,1,0,1,0,0
451700,0,0,0,0,1,0,5,0,2,0,0
373621,0,0,0,0,1,0,4,0,2,2,0
304581,0,0,0,0,0,0,1,0,1,0,0
239836,0,0,0,0,1,0,4,0,1,0,3
108327,0,0,0,0,0,0,2,0,2,0,0
67883,0,0,0,0,1,0,3,0,1,4,2
244522,0,0,0,0,1,0,2,0,5,3,2
195353,0,0,0,0,0,0,1,0,2,0,0
459873,0,0,0,0,0,0,3,0,2,0,2
442587,0,0,0,0,0,0,6,0,1,1,0
417557,0,0,0,0,0,0,4,0,1,2,0
418888,0,0,0,0,1,0,1,0,3,4,3
137409,0,0,0,0,0,0,3,0,1,1,1
223612,0,0,0,0,0,0,4,0,2,0,0
326687,0,0,0,0,0,0,3,0,1,0,0
20305,0,0,0,0,0,0,2,0,3,0,0
259941,0,0,0,0,0,0,2,0,4,0,0
248380,0,0,0,0,1,0,2,0,2,3,1
238064,0,0,0,0,0,0,5,0,2,0,0
159175,0,0,0,0,0,0,6,0,1,0,0
261115,0,0,0,0,0,0,1,0,1,0,0
410573,0,0,0,0,0,0,5,0,2,0,2
417055,0,0,0,0,0,0,3,0,3,0,0
419995,0,0,0,0,1,0,4,0,3,0,0
201806,0,0,0,0,0,0,2,0,2,1,0
230126,0,0,0,0,0,0,3,0,2,0,0
166541,0,0,0,0,0,0,3,0,1,0,0
486976,0,0,0,0,0,0,1,0,1,0,0
290966,0,0,0,0,1,0,3,0,2,5,0
474190,0,0,0,0,0,0,2,0,1,0,1
497487,0,0,0,0,1,0,4,0,3,0,0
388363,0,0,0,0,1,0,2,0,3,1,0
312734,0,0,0,0,1,0,6,0,3,7,0
111796,0,0,0,0,0,0,1,0,1,0,0
187567,0,0,0,0,0,0,4,0,1,1,0
253125,0,0,0,0,0,0,3,0,2,1,0
198323,0,0,0,0,0,0,1,0,1,0,0
148147,0,0,0,0,1,0,6,0,1,2,1
28554,0,0,0,0,0,0,2,0,3,1,0
46012,0,1,0,0,1,0,1,0,11,3,0
462611,0,0,0,0,1,0,3,0,3,5,1
146628,0,0,0,0,1,0,6,0,4,2,0
339749,0,0,0,0,0,0,1,0,1,0,0
221160,0,0,0,0,1,0,5,0,1,9,0
109986,0,0,0,0,0,0,3,0,2,0,0
151278,0,0,0,0,0,0,2,0,2,0,1
383132,0,0,0,0,0,0,2,0,4,0,0
384166,0,0,0,0,0,0,7,0,2,1,1
447831,0,0,0,0,1,0,7,0,3,2,1
87828,0,0,0,0,1,0,3,0,3,2,0
150526,0,0,0,0,0,0,2,0,1,1,0
295625,0,0,0,0,0,0,4,0,2,0,0
11352,0,0,0,0,0,0,2,0,2,0,3
164749,0,0,0,0,1,0,4,0,1,4,0
161127,0,0,0,0,0,0,2,0,1,0,1
301703,0,0,0,0,1,0,3,0,1,9,0
483548,0,1,0,0,1,0,5,0,2,1,3
81301,0,0,0,0,0,0,2,0,2,0,0
405756,0,0,0,0,0,0,2,0,2,0,0
252914,0,0,0,0,0,0,2,0,2,0,0
449774,0,0,0,0,0,0,2,0,2,0,1
120579,0,0,0,0,0,0,4,0,3,0,0
140933,0,0,0,0,0,0,2,0,1,0,3
276299,0,0,0,0,0,0,0,0,2,0,0
272226,0,0,0,0,1,0,3,0,2,0,0
267853,0,0,0,0,0,0,3,0,1,1,0
392497,0,0,0,0,0,0,4,0,2,1,0
254133,0,0,0,0,0,0,2,0,2,0,1
142014,0,0,0,0,0,0,2,0,2,0,0
392634,0,0,0,0,1,0,3,0,1,10,0
108311,0,0,0,0,0,0,3,0,1,0,1
28633,0,0,0,0,0,0,6,0,2,0,0
401215,0,0,0,0,0,0,1,0,1,0,0
421728,0,0,0,0,1,0,2,0,1,2,0
56253,0,0,0,0,0,0,2,0,1,0,0
160300,0,0,0,0,0,0,3,0,1,2,0
215829,0,0,0,0,0,0,3,0,2,0,0
9222,0,0,0,0,1,0,4,0,1,1,0
50869,0,0,0,0,0,0,3,0,2,0,0
357938,0,0,0,0,0,0,1,0,1,0,0
207524,0,0,0,0,0,0,3,0,2,0,2
234284,0,0,0,0,1,0,2,0,3,3,0
135638,0,1,0,0,1,0,1,0,3,2,0
425272,0,0,0,0,0,0,3,0,2,0,0
152319,0,0,0,0,0,0,1,0,1,0,0
96198,0,0,0,0,0,0,3,0,2,0,0
436552,0,0,0,0,1,0,1,1,5,0,0
103068,0,0,0,0,1,0,3,0,6,0,0
381552,0,0,0,0,1,0,4,0,2,9,0
267234,0,0,0,0,0,0,3,0,3,0,2
124399,0,0,0,0,0,0,2,0,2,0,1
193944,0,0,0,0,0,0,3,0,2,0,0
39425,0,0,0,0,0,0,4,0,3,1,0
307285,0,0,0,0,0,0,1,0,1,0,0
358153,0,0,0,0,0,0,4,0,1,1,0
402279,0,0,0,0,0,0,1,0,1,0,0
46602,0,0,0,0,0,0,1,0,2,0,0
249009,0,0,0,0,1,0,3,0,2,1,0
270445,0,0,0,0,0,0,2,0,1,0,0
464514,0,0,0,0,1,0,5,0,1,5,0
397838,0,0,0,0,0,0,2,0,1,0,0
177699,0,0,0,0,0,0,3,0,3,0,0
368713,0,0,0,0,1,0,4,0,7,1,0
507181,0,1,0,0,1,0,3,0,3,1,0
251562,0,0,0,0,1,0,2,0,1,15,0
208547,0,0,0,0,0,0,3,0,1,0,0
68886,0,0,0,0,1,0,2,0,4,0,0
354015,0,0,0,0,1,0,6,0,2,0,0
408994,0,0,0,0,1,0,6,0,2,0,0
322443,0,0,0,0,0,0,4,0,1,2,0
117988,0,0,0,0,0,0,1,0,1,0,0
484251,0,0,0,0,0,0,4,0,1,1,0
67526,0,0,0,0,0,0,1,0,2,0,0
274669,0,1,0,0,1,0,2,0,1,15,0
183645,0,0,0,0,0,0,5,0,1,2,0
233264,0,0,0,0,0,0,3,0,1,1,0
409584,0,0,0,0,1,0,4,0,1,1,1
77536,0,0,0,0,1,0,4,0,2,24,0
504070,0,0,0,0,0,0,1,0,2,0,0
459048,0,0,0,0,0,0,1,0,2,0,0
164690,0,0,0,0,1,0,4,0,3,9,3
203443,0,0,0,0,1,0,4,0,1,10,0
215400,0,0,0,0,1,0,3,0,1,5,0
454036,0,0,0,0,0,0,2,0,2,0,1
214717,0,0,0,0,1,0,1,0,1,0,11
321225,0,0,0,0,0,0,3,0,1,0,0
304872,0,0,0,0,0,0,1,0,1,0,0
33335,0,1,0,0,1,0,0,0,6,1,0
515442,0,0,0,0,0,0,2,0,1,0,0
172137,0,0,0,0,0,0,3,0,1,2,0
452823,0,0,0,0,1,0,5,0,4,0,2
449276,0,0,0,0,0,0,3,0,2,0,0
351375,0,0,0,0,1,0,4,0,2,2,0
98500,0,0,0,0,0,0,3,0,2,0,0
109188,0,0,0,0,0,0,6,0,2,0,3
272273,0,0,0,0,0,0,3,0,2,1,0
131120,0,0,0,0,1,0,2,0,1,8,0
15999,0,0,0,0,0,0,2,0,1,0,0
391884,0,0,0,0,0,0,3,0,2,0,3
483259,0,0,0,0,1,0,3,0,1,0,7
440580,0,0,0,0,1,0,4,0,1,10,0
484819,0,0,0,0,0,0,3,0,1,3,0
369286,0,0,0,0,1,0,4,0,1,0,0
237593,0,0,0,0,1,0,6,0,1,6,0
316097,0,0,0,0,0,0,2,0,1,1,0
283186,0,0,0,0,0,0,4,0,2,2,0
94357,0,0,0,0,0,0,5,0,1,0,1
248614,0,0,0,0,1,0,4,0,1,4,0
111795,0,0,0,0,0,0,2,0,3,1,0
148239,0,0,0,0,0,0,3,0,3,0,0
98833,0,0,0,0,0,0,2,0,1,0,1
285694,0,0,0,0,0,0,3,0,2,0,0
163346,0,0,0,0,1,0,4,0,1,5,0
388089,0,0,0,0,1,0,4,0,1,0,8
513014,0,0,0,0,0,0,1,0,1,1,0
484879,0,0,0,0,0,0,3,0,2,0,0
413019,0,0,0,0,0,0,3,0,1,0,0
295646,0,1,0,0,1,0,5,0,2,1,0
130700,0,0,0,0,0,0,2,0,2,2,0
466110,0,0,0,0,1,0,3,0,1,1,0
269581,0,0,0,0,0,0,1,0,1,0,0
15929,0,0,0,0,0,0,4,0,1,0,0
52285,0,0,0,0,0,0,3,0,3,0,0
152564,0,0,0,0,0,0,2,0,2,0,0
245274,0,0,0,0,0,0,4,0,2,0,1
446882,0,0,0,0,1,0,4,0,2,11,0
89160,0,0,0,0,0,0,3,0,2,0,0
135383,0,0,0,0,0,0,1,0,1,0,0
500131,0,0,0,0,1,0,3,0,1,3,0
243810,0,0,0,0,0,0,1,0,1,0,0
9146,0,0,0,0,0,0,2,0,2,0,0
292304,0,0,0,0,0,0,4,0,1,1,0
171002,0,0,0,0,0,0,1,0,1,0,0
326330,0,0,0,0,1,0,2,0,3,0,3
269043,0,0,0,0,0,0,3,0,1,0,2
243901,0,0,0,1,0,0,4,0,1,0,0
396629,0,0,0,0,0,0,3,0,1,0,0
35387,0,0,0,0,0,0,4,0,1,0,0
200875,0,0,0,0,1,0,2,0,2,16,0
59091,0,0,0,0,0,0,6,0,3,0,0
116570,0,0,0,0,0,0,3,0,1,1,0
193591,0,0,0,0,0,0,1,0,1,0,0
335056,0,0,0,0,0,0,3,0,1,2,0
148087,0,0,0,0,0,0,2,0,1,0,0
179622,0,0,0,0,1,0,7,0,3,0,0
521672,0,0,0,0,0,0,3,0,4,0,2
363528,0,0,0,0,1,0,4,0,2,0,5
235063,0,0,0,0,0,0,1,0,1,0,0
437133,0,0,0,0,1,0,4,0,1,2,0
55129,0,0,0,0,0,0,4,0,1,0,0
129575,0,0,0,0,0,0,4,0,2,3,0
156034,0,0,0,0,0,0,2,0,2,0,0
443184,0,0,0,0,0,0,4,0,1,0,0
167204,0,0,0,0,0,0,4,0,1,1,0
230579,0,0,0,0,0,0,2,0,2,3,0
85651,0,0,0,0,0,0,1,0,1,0,0
194102,0,0,0,0,0,0,2,0,2,0,0
506175,0,0,0,0,0,0,3,0,1,1,0
511908,0,0,0,0,0,0,5,0,3,0,1
277898,0,0,0,0,0,0,1,0,2,0,0
187978,0,0,0,0,0,0,3,0,2,0,1
364355,0,0,0,0,0,0,1,0,1,0,0
250540,0,0,0,0,0,0,2,0,2,0,0
501308,0,0,0,0,1,0,2,0,2,0,0
300553,0,0,0,0,0,0,3,0,2,0,0
186220,0,0,0,0,0,0,4,0,2,0,1
79659,0,0,0,0,0,0,1,0,3,0,0
238168,0,0,0,0,1,0,5,0,3,0,0
511758,0,0,0,0,0,0,4,0,1,3,0
331485,0,0,0,0,0,0,2,0,2,0,0
82561,0,1,0,0,0,0,0,0,1,1,0
436084,0,0,0,0,1,0,3,0,2,2,0
127982,0,0,0,0,1,0,4,0,1,4,0
518084,0,0,0,0,0,0,5,0,1,0,0
69502,0,0,0,0,0,0,4,0,2,0,0
445896,0,0,0,0,0,0,2,0,2,0,3
210851,0,0,0,0,0,0,4,0,3,0,0
270930,0,0,0,0,0,0,4,0,3,0,1
160826,0,0,0,0,0,0,1,0,2,0,0
187657,0,0,0,0,0,0,3,0,1,1,0
351292,0,0,0,0,1,0,4,0,2,0,0
371313,0,0,0,0,0,0,3,0,1,1,0
399070,0,0,0,0,0,0,3,0,1,0,0
288793,0,0,0,0,1,0,2,0,5,6,1
160745,0,0,0,0,0,0,4,0,1,2,0
333861,0,0,0,0,1,0,3,0,3,4,0
47507,0,0,0,0,1,0,4,0,1,0,0
411501,0,0,0,0,1,0,3,0,2,0,0
146698,0,0,0,0,0,0,2,0,2,0,0
219202,0,0,0,0,1,0,3,0,2,0,0
417472,0,0,0,0,0,0,2,0,1,1,0
431856,0,0,0,0,0,0,5,0,2,0,1
35357,0,0,0,0,0,0,2,0,1,2,0
33372,0,0,0,0,0,0,3,0,1,1,0
454144,0,0,0,0,0,0,2,0,1,0,2
466469,0,0,0,0,0,0,2,0,1,1,0
260009,0,0,0,0,1,0,3,0,2,1,0
412839,0,0,0,0,1,0,1,0,6,0,0
325731,0,0,0,0,1,0,3,0,2,4,0
278655,0,0,0,0,1,0,2,0,2,0,2
221782,0,0,0,0,0,0,3,0,1,2,0
211726,0,0,0,0,1,0,3,0,2,0,0
354858,0,0,0,0,1,0,4,0,4,2,0
385596,0,0,0,0,0,0,3,0,2,0,3
58664,0,0,0,0,0,0,4,0,3,0,0
211618,0,0,0,0,0,0,3,0,2,0,0
330640,0,0,0,0,1,0,3,0,3,0,1
67034,0,0,0,0,1,0,4,0,1,7,0
350907,0,0,0,0,1,0,3,0,3,5,0
306463,0,0,0,0,0,0,3,0,1,1,0
42539,0,0,0,0,1,0,3,0,2,6,0
198172,0,0,0,0,1,0,5,0,1,6,0
481409,0,0,0,0,1,0,1,0,2,0,0
34077,0,0,0,0,0,0,3,0,2,0,2
320888,0,0,0,0,0,0,1,0,1,1,0
357641,0,0,0,0,0,0,2,0,1,0,0
246207,0,0,0,0,0,0,4,0,1,0,1
169231,0,0,0,0,0,0,1,0,1,0,0
71691,0,0,0,0,1,0,3,0,2,5,2
151658,0,0,0,0,1,0,4,0,3,5,0
112872,0,0,0,0,0,0,2,0,2,0,0
262384,0,0,0,0,1,0,5,0,1,6,0
262500,0,0,0,0,1,0,3,0,1,15,0
338099,0,0,0,0,1,0,4,0,1,8,0
515686,0,0,0,0,0,0,3,0,2,0,0
358861,0,0,0,0,0,0,1,0,1,0,0
250377,0,0,0,0,0,0,3,0,2,0,0
474530,0,0,0,0,1,0,4,0,2,2,0
149300,0,0,0,0,1,0,2,0,5,1,0
110097,0,0,0,0,0,0,2,0,1,0,0
125069,0,0,0,0,0,0,1,0,2,1,0
161230,0,0,0,0,0,0,1,0,1,0,0
25876,0,0,0,0,0,0,4,0,2,2,0
121322,0,0,0,0,1,0,7,0,2,0,0
337768,0,0,0,0,1,0,2,0,2,17,0
10072,0,0,0,0,1,0,5,0,3,0,0
443673,0,0,0,0,0,0,1,0,2,1,0
494227,0,0,0,0,0,0,1,0,1,0,0
421619,0,0,0,0,0,0,1,0,1,0,0
224994,0,0,0,0,0,0,3,0,5,0,0
260252,0,0,0,0,1,0,3,0,3,3,0
314704,0,0,0,0,1,0,6,0,2,1,0
370615,0,0,0,0,0,0,1,0,2,0,0
441158,0,0,0,0,1,0,4,0,1,0,8
326649,0,0,0,0,0,0,2,0,1,0,0
448842,0,0,0,0,0,0,3,0,2,0,0
416902,0,0,0,0,0,0,2,0,3,1,0
8328,0,0,0,0,1,0,4,0,1,9,0
428935,0,0,0,0,0,0,2,0,3,0,0
317128,0,0,0,0,0,0,2,0,2,0,0
513152,0,0,0,0,1,0,3,0,1,8,0
273698,0,0,0,0,0,0,3,0,1,0,1
13236,0,0,0,0,0,0,2,0,3,0,0
193206,0,0,0,0,1,0,2,0,2,4,0
270355,0,0,0,0,0,0,3,0,2,1,0
209121,0,0,0,0,1,0,2,0,2,0,0
240903,0,0,0,0,0,0,4,0,1,0,0
86021,0,0,0,0,0,0,2,0,5,0,0
433676,0,0,0,0,0,0,1,0,1,0,0
13901,0,0,0,0,0,0,3,0,1,2,0
357536,0,0,0,0,1,0,5,0,2,7,0
376659,0,0,0,0,0,0,6,0,1,2,0
219223,0,0,0,0,0,0,1,0,1,0,0
267364,0,0,0,0,0,0,3,0,2,1,2
173204,0,0,0,0,0,0,4,0,2,0,0
216160,0,0,0,0,1,0,2,0,2,1,0
428177,0,0,0,0,1,0,6,0,4,2,0
506204,0,0,0,0,0,0,3,0,1,0,0
202293,0,0,0,0,0,0,8,0,3,0,0
135039,0,0,0,0,1,0,1,0,1,12,0
85213,0,0,0,0,0,0,1,0,2,1,0
85999,0,0,0,0,1,0,2,0,1,6,1
426196,0,0,0,0,0,0,3,0,2,0,0
260251,0,0,0,0,0,0,2,0,2,0,1
98709,0,0,0,0,0,0,3,0,2,2,0
371276,0,0,0,0,0,0,4,0,1,1,0
13876,0,0,0,0,0,0,2,0,2,0,0
304351,0,0,0,0,0,0,4,0,1,2,0
400698,0,0,0,0,1,0,6,0,2,8,1
402282,0,0,0,0,0,0,2,0,3,0,0
197471,0,0,0,0,1,0,3,0,1,8,0
512471,0,0,0,0,1,0,5,0,2,0,1
313208,0,0,0,0,0,0,1,0,2,0,0
19568,0,0,0,0,0,0,3,0,2,0,0
40710,0,0,0,0,0,0,2,0,2,0,0
137220,0,0,0,0,0,0,1,0,1,0,0
71715,0,0,0,0,1,0,4,0,1,2,2
30284,0,0,0,0,1,0,2,0,6,0,0
203316,0,0,0,0,1,0,2,0,11,0,0
45442,0,0,0,0,0,0,2,0,1,4,0
456812,0,0,0,0,1,0,5,0,9,8,4
412207,0,0,0,0,0,0,3,0,2,0,2
471520,0,0,0,0,0,0,1,0,2,0,0
62678,0,0,0,0,0,0,1,0,1,0,0
123932,0,0,0,0,0,0,5,0,1,0,0
404364,0,0,0,0,1,0,4,0,2,1,0
388889,0,0,0,0,0,0,1,0,2,0,0
189942,0,0,0,0,0,0,2,0,2,0,1
236354,0,0,0,0,0,0,3,0,1,2,0
55686,0,0,0,0,0,0,5,0,1,0,0
366890,0,0,0,0,1,0,4,0,3,5,0
40637,0,0,0,0,1,0,4,0,1,0,3
430717,0,0,0,0,0,0,2,0,2,0,3
327317,0,0,0,0,1,0,5,0,1,8,0
11749,0,0,0,0,0,0,3,0,3,0,0
41273,0,0,0,0,1,0,3,0,4,0,5
203589,0,0,0,0,0,0,5,0,2,0,0
273643,0,0,0,0,1,0,3,0,2,4,0
324916,0,0,0,0,0,0,5,0,2,0,0
429887,0,0,0,0,0,0,5,0,1,3,0
206456,0,0,0,0,0,0,3,0,2,0,0
355322,0,0,0,0,0,0,1,0,2,0,0
425668,0,0,0,0,1,0,4,0,1,6,0
393220,0,0,0,0,1,0,6,0,3,0,1
37856,0,0,0,0,1,0,1,0,1,5,0
205819,0,0,0,0,1,0,4,0,1,10,0
440258,0,0,0,0,0,0,3,0,2,0,2
513753,0,0,0,0,1,0,3,0,2,9,0
