,IP_Address,Prefix/Suffix_in_Domain,Tiny_URL,@_Symbol,URL_Length,Http/https_in_Domain,Depth_Of_URL,Redirection,Num_of_Dots,Num_of_Hyphens,Num_of_Underscore
36285,0,0,0,0,1,0,3,0,3,0,0
256334,0,0,0,0,1,0,3,0,4,0,0
137156,0,0,0,0,1,0,2,0,2,0,0
347978,0,0,0,0,0,0,1,0,2,0,0
1580,0,0,0,0,0,0,3,0,1,3,0
301773,0,0,0,0,1,0,6,0,1,1,0
213825,0,0,0,0,0,0,4,0,1,1,1
370964,0,0,0,0,0,0,3,0,2,0,0
258261,0,0,0,0,0,0,1,0,1,0,0
422207,0,0,0,0,0,0,1,0,1,0,0
288130,0,0,0,0,0,0,1,0,1,0,0
449755,0,0,0,0,0,0,2,0,2,0,0
200765,0,0,0,0,0,0,2,0,2,0,0
33593,0,0,0,0,0,0,4,0,1,0,2
45581,0,0,0,0,0,0,1,0,2,0,0
391671,0,0,0,0,0,0,2,0,1,0,0
467204,0,0,0,0,0,0,1,0,1,0,0
300186,0,0,0,0,0,0,2,0,2,0,1
392094,0,0,0,0,0,0,3,0,2,0,0
116284,0,1,0,0,0,0,1,0,1,1,0
91683,0,0,0,0,0,0,3,0,1,0,0
284524,0,0,0,0,0,0,2,0,3,0,0
352886,0,0,0,0,1,0,0,0,5,0,0
338571,0,0,0,0,0,0,1,0,2,0,0
364769,0,0,0,0,1,0,5,0,2,3,0
439207,0,0,0,0,0,0,1,0,3,0,0
318499,0,0,0,0,0,0,2,0,1,0,0
401071,0,0,0,0,0,0,3,0,3,0,0
32197,0,0,0,0,0,0,4,0,1,1,0
257659,0,0,0,0,1,0,4,0,1,4,0
184467,0,0,0,0,1,0,4,0,3,8,3
344870,0,0,0,0,0,0,2,0,3,2,0
353990,0,0,0,0,0,0,1,0,3,0,0
376997,0,0,0,0,0,0,2,0,3,0,0
277344,0,0,0,0,0,0,4,0,3,1,0
123508,0,0,0,0,1,0,4,0,2,2,0
251106,0,0,0,0,0,0,1,0,1,0,0
146068,0,0,0,0,0,0,3,0,6,0,0
248551,0,0,0,0,0,0,2,0,1,0,0
426104,0,0,0,0,1,0,4,0,3,0,1
153055,0,0,0,0,0,0,4,0,1,3,0
12877,0,0,0,0,0,0,2,0,2,0,0
116513,0,0,0,0,0,0,1,0,2,0,0
511825,0,0,0,0,0,0,5,0,1,0,0
328684,0,0,0,0,0,0,2,0,1,0,0
387418,0,0,0,0,1,0,2,0,3,0,3
503899,0,0,0,0,0,0,5,0,2,0,0
17694,0,0,0,0,1,0,4,0,2,14,0
509520,0,0,0,0,0,0,3,0,2,0,0
315680,0,0,0,0,0,0,5,0,1,0,1
95645,0,0,0,0,1,0,4,0,1,3,0
32168,0,0,0,0,0,0,1,0,2,0,0
497289,0,0,0,0,0,0,3,0,2,0,0
285093,0,0,0,0,1,0,3,0,2,5,0
32915,0,0,0,0,0,0,1,0,2,1,0
19622,0,0,0,0,0,0,4,0,1,0,0
409014,0,0,0,0,1,0,2,0,4,0,0
34449,0,0,0,0,0,0,1,0,1,0,0
184363,0,0,0,0,1,0,4,0,2,6,0
155859,0,0,0,0,0,0,1,0,1,0,0
309442,0,0,0,0,1,0,3,0,2,0,0
255273,0,0,0,0,1,0,3,0,4,1,1
384000,0,0,0,0,0,0,6,0,2,1,0
11928,0,0,0,0,0,0,3,0,2,1,0
297938,0,0,0,0,1,0,5,0,2,1,0
451516,0,0,0,0,0,0,4,0,3,1,0
459556,0,0,0,0,1,0,2,0,5,0,0
64488,0,0,0,0,1,0,8,0,3,2,0
219084,0,0,0,0,0,0,1,0,1,0,0
470534,0,0,0,0,0,0,3,0,2,0,1
324626,0,0,0,0,0,0,3,0,3,0,0
82746,0,0,0,0,0,0,3,0,1,2,0
384042,0,0,0,0,1,0,6,0,1,6,0
189936,0,0,0,0,1,0,4,0,3,4,0
485366,0,0,0,0,0,0,4,0,1,0,0
130401,0,0,0,0,0,0,2,0,1,1,0
398290,0,0,0,0,0,0,2,0,2,0,0
53878,0,0,0,0,1,0,1,0,2,1,0
205962,0,0,0,0,0,0,2,0,1,0,0
57922,0,0,0,0,1,0,2,0,2,2,0
354441,0,0,0,0,0,0,2,0,1,1,1
453914,0,0,0,0,1,0,4,0,7,0,0
378448,0,0,0,0,0,0,2,0,2,0,0
389895,0,0,0,0,1,0,4,0,1,3,0
439831,0,0,0,0,0,0,3,0,2,0,0
168050,0,0,0,0,1,0,4,0,1,7,0
378167,0,0,0,0,1,0,3,0,2,5,0
220904,0,0,0,0,0,0,3,0,2,0,0
451796,0,0,0,0,0,0,4,0,1,2,0
373859,0,0,0,0,1,0,3,0,2,5,0
304704,0,0,0,0,0,0,4,0,4,0,0
239942,0,0,0,0,1,0,4,0,1,14,0
108332,0,0,0,0,1,0,3,0,2,3,0
67838,0,0,0,0,1,0,4,0,3,7,3
244598,0,0,0,0,1,0,2,0,1,12,0
195535,0,0,0,0,0,0,1,0,1,2,0
459914,0,0,0,0,0,0,2,0,1,0,0
442771,0,0,0,0,0,0,2,0,2,0,3
417744,0,0,0,0,1,0,6,0,1,2,0
419071,0,0,0,0,1,0,4,0,1,6,0
137416,0,0,0,0,0,0,4,0,2,0,0
223792,0,0,0,0,1,0,4,0,2,13,2
326704,0,0,0,0,0,0,1,0,2,0,0
20185,0,0,0,0,1,0,3,0,2,12,0
259984,0,0,0,0,1,0,1,0,4,0,0
248413,0,0,0,0,1,0,2,0,1,7,0
238130,0,0,0,0,1,0,4,0,1,6,0
159137,0,0,0,0,1,0,5,0,7,0,1
261106,0,0,0,0,0,0,1,0,2,2,0
410806,0,0,0,0,0,0,2,0,1,0,0
416154,0,0,0,0,0,0,1,0,1,0,0
419279,0,0,0,0,0,0,2,0,2,0,0
201957,0,0,0,0,0,0,2,0,2,2,0
230202,0,0,0,0,0,0,2,0,1,0,0
166509,0,0,0,0,1,0,2,0,2,4,0
487002,0,0,0,0,0,0,4,0,1,3,0
291103,0,0,0,0,0,0,3,0,1,1,0
474276,0,0,0,0,1,0,5,0,1,5,0
497423,0,0,0,0,0,0,3,0,2,0,2
388659,0,0,0,0,1,0,1,0,7,10,0
312862,0,0,0,0,1,0,3,0,1,5,2
112000,0,0,0,0,0,0,2,0,3,0,0
187722,0,0,0,0,0,0,2,0,1,0,0
253194,0,0,0,0,0,0,2,0,2,0,0
197497,0,0,0,0,1,0,5,0,2,0,3
148121,0,0,0,0,0,0,3,0,2,1,0
29020,0,0,0,0,0,0,1,0,1,0,0
46003,0,1,0,0,1,0,3,0,2,3,0
462675,0,0,0,0,0,0,1,0,3,0,0
146801,0,0,0,0,0,0,4,0,2,0,0
339832,0,0,0,0,0,0,2,0,2,0,4
221374,0,0,0,0,0,0,2,0,3,0,0
110111,0,0,0,0,1,0,8,0,6,0,2
151199,0,0,0,0,0,0,1,0,1,1,0
383400,0,0,0,0,0,0,1,0,1,0,0
384477,0,0,0,0,0,0,2,0,2,0,0
447923,0,0,0,0,1,0,7,0,3,2,1
87862,0,0,0,0,1,0,5,0,4,0,0
150474,0,0,0,0,1,0,5,0,2,4,0
295782,0,0,0,0,1,0,3,0,2,1,0
11268,0,0,0,0,0,0,4,0,2,0,1
164689,0,0,0,0,0,0,1,0,3,0,0
161116,0,0,0,0,0,0,2,0,1,0,0
301887,0,0,0,0,1,0,3,0,1,2,0
483202,0,0,0,0,0,0,3,0,2,0,0
81288,0,0,0,0,0,0,1,0,1,0,0
405950,0,0,0,0,0,0,1,0,2,0,0
252982,0,0,0,0,1,0,4,0,1,10,0
449845,0,0,0,0,1,0,3,0,2,0,1
120574,0,0,0,0,0,0,2,0,3,0,0
140942,0,0,0,0,1,0,3,0,4,2,1
275514,0,0,0,0,1,0,8,0,2,0,4
272369,0,0,0,0,0,0,2,0,2,0,0
267953,0,0,0,0,1,0,1,0,1,11,1
392749,0,0,0,0,0,0,2,0,2,0,0
254225,0,0,0,0,0,0,2,0,2,0,0
141944,0,0,0,0,0,0,2,0,2,3,0
392873,0,0,0,0,0,0,2,0,1,0,0
108314,0,0,0,0,0,0,4,0,1,1,0
28539,0,0,0,0,0,0,3,0,2,3,0
401452,0,0,0,0,1,0,5,0,3,0,2
421881,0,0,0,0,0,0,3,0,2,0,0
56224,0,0,0,0,1,0,2,0,5,3,0
160276,0,0,0,0,1,0,9,1,2,0,0
216023,0,0,0,0,0,0,2,0,2,2,1
9153,0,0,0,0,0,0,3,0,1,3,0
50861,0,0,0,0,1,0,5,0,2,3,0
358133,0,0,0,0,0,0,3,0,1,0,0
207668,0,0,0,0,1,0,4,0,2,0,0
234341,0,0,0,0,0,0,2,0,1,0,1
135757,0,0,0,0,1,0,4,0,3,1,0
425424,0,0,0,0,1,0,4,0,2,19,0
152667,0,0,0,0,0,0,4,0,3,0,0
96235,0,0,0,0,1,0,3,0,3,0,1
435422,0,0,0,0,0,0,2,0,2,0,0
103130,0,0,0,0,1,0,4,0,2,8,0
381814,0,0,0,0,0,0,3,0,2,0,1
267315,0,0,0,0,0,0,1,0,1,0,0
124353,0,0,0,0,0,0,3,0,4,0,0
193074,0,1,0,0,1,0,5,0,1,2,0
39356,0,0,0,0,1,0,8,0,1,4,0
307412,0,0,0,0,0,0,2,0,2,4,0
358349,0,0,0,0,1,0,4,0,2,0,0
401107,0,0,0,0,0,0,2,0,3,1,0
46653,0,0,0,0,0,0,2,0,3,0,0
249033,0,0,0,0,1,0,7,0,2,10,0
270581,0,0,0,0,1,0,2,0,2,0,0
464565,0,0,0,0,1,0,2,0,2,0,0
398085,0,0,0,0,1,0,2,0,1,0,0
177400,0,0,0,0,0,0,2,0,3,4,0
369023,0,0,0,0,1,0,6,0,2,2,0
507546,0,0,0,0,0,0,3,0,2,0,0
251635,0,0,0,0,1,0,3,0,6,5,1
207891,0,0,0,0,0,0,3,0,2,0,0
68992,0,0,0,0,1,0,2,0,3,0,0
354186,0,0,0,0,0,0,1,0,1,0,0
409202,0,0,0,0,0,0,3,0,6,0,0
322508,0,0,0,0,1,0,1,0,3,0,0
117906,0,0,0,0,0,0,3,0,2,0,1
484323,0,0,0,0,0,0,4,0,2,0,0
67627,0,0,0,0,0,0,2,0,2,0,0
274025,0,0,0,0,0,0,3,0,2,0,0
183752,0,0,0,0,0,0,1,0,1,0,0
233340,0,0,0,0,1,0,3,0,1,0,0
409806,0,0,0,0,1,0,2,0,2,1,0
77532,0,0,0,0,0,0,3,0,2,0,0
504056,0,0,0,0,0,0,1,0,1,2,0
459134,0,0,0,0,0,0,2,0,1,0,0
164634,0,0,0,0,1,0,6,0,2,0,1
203558,0,0,0,0,0,0,3,0,2,0,1
215588,0,0,0,0,0,0,4,0,1,0,3
454104,0,0,0,0,0,0,4,0,1,1,0
214905,0,0,0,0,0,0,4,0,2,0,0
321325,0,0,0,0,0,0,2,0,2,0,0
305000,0,0,0,0,1,0,3,0,3,4,0
33869,0,0,0,0,0,0,4,0,4,0,0
515418,0,0,0,0,0,0,3,0,2,0,3
172165,0,0,0,0,1,0,2,0,1,4,0
452913,0,0,0,0,0,0,3,0,2,0,0
449345,0,0,0,0,0,0,4,0,1,1,0
351559,0,0,0,0,0,0,1,0,2,1,0
98420,0,0,0,0,0,0,1,0,1,0,0
109172,0,0,0,0,1,0,3,0,2,4,0
271660,0,0,0,0,0,0,2,0,2,0,0
131156,0,0,0,0,1,0,1,0,2,1,0
15899,0,0,0,0,0,0,4,0,1,0,0
392125,0,0,0,0,0,0,5,0,2,2,0
483353,0,0,0,0,0,0,5,0,3,0,0
440771,0,0,0,0,0,0,2,0,2,0,1
484865,0,0,0,0,0,0,1,0,1,0,0
369590,0,0,0,0,1,0,2,0,2,0,3
237655,0,0,0,1,1,0,2,0,1,6,1
316203,0,0,0,0,1,0,4,0,2,0,3
283354,0,0,0,0,0,0,3,0,1,0,0
94408,0,0,0,0,1,0,3,0,1,3,0
248662,0,0,0,0,1,0,4,0,2,4,0
111999,0,1,0,0,1,0,4,0,3,5,0
148339,0,0,0,0,1,0,4,0,2,1,0
98844,0,0,0,0,1,0,3,0,2,7,0
285225,0,0,0,0,0,0,3,0,3,0,0
163298,0,0,0,0,0,0,3,0,1,1,0
388379,0,0,0,0,0,0,3,0,1,0,1
513381,0,0,0,0,0,0,2,0,3,0,0
484929,0,0,0,0,1,0,5,0,5,0,0
413208,0,0,0,0,1,0,4,0,15,2,0
294899,0,0,0,0,0,0,3,0,3,0,0
130721,0,0,0,0,1,0,3,0,2,0,0
466183,0,0,0,0,1,0,4,0,2,1,3
269684,0,0,0,0,0,0,4,0,3,1,0
15829,0,0,0,0,1,0,1,0,2,4,4
52386,0,0,0,0,0,0,3,0,3,0,0
152482,0,0,0,0,1,0,5,0,2,0,2
245361,0,0,0,0,0,0,3,0,2,0,2
447006,0,0,0,0,0,0,4,0,2,3,0
89221,0,0,0,0,0,0,4,0,1,2,0
135341,0,0,0,0,1,0,7,0,2,2,0
500022,0,0,0,0,0,0,1,0,1,0,0
243864,0,0,0,0,0,0,4,0,3,0,0
9482,0,0,0,0,1,0,5,0,3,0,2
292445,0,0,0,0,0,0,3,0,1,0,0
170906,0,0,0,0,0,0,1,0,2,0,0
326340,0,0,0,0,0,0,3,0,2,0,1
269151,0,0,0,0,0,0,4,0,1,1,0
243956,0,0,0,0,0,0,3,0,2,2,0
396879,0,0,0,0,0,0,4,0,1,0,0
35290,0,0,0,0,0,0,3,0,2,4,0
201027,0,0,0,0,0,0,3,0,1,1,0
59029,0,0,0,0,0,0,3,0,2,0,0
116457,0,0,0,0,1,0,6,0,1,3,0
193782,0,0,0,0,1,0,4,0,3,7,0
335103,0,0,0,0,0,0,3,0,1,0,1
148060,0,0,0,0,0,0,1,0,1,0,0
179724,0,0,0,0,0,0,3,0,1,0,0
521665,0,0,0,0,0,0,3,0,1,1,0
363779,0,0,0,0,1,0,5,0,2,2,2
235133,0,0,0,0,0,0,2,0,1,0,0
437363,0,0,0,0,0,0,2,0,3,0,0
55113,0,0,0,0,0,0,3,0,3,0,0
129576,0,0,0,0,0,0,3,0,1,2,0
156091,0,0,0,0,0,0,3,0,2,0,0
443379,0,0,0,0,1,0,5,0,3,0,10
167196,0,0,0,0,1,0,4,0,1,7,0
230660,0,0,0,0,1,0,5,0,1,2,0
85623,0,0,0,0,1,0,3,0,2,2,0
194294,0,0,0,0,1,0,2,0,3,0,4
506127,0,0,0,0,0,0,2,0,2,0,1
511817,0,0,0,0,1,0,5,0,2,1,0
278078,0,0,0,0,0,0,3,0,3,0,0
188137,0,0,0,0,0,0,3,0,1,0,0
363220,0,0,0,0,0,0,3,0,2,0,0
250621,0,0,0,0,0,0,6,0,1,1,0
501634,0,0,0,0,0,0,3,0,2,0,0
300741,0,0,0,0,0,0,6,0,2,0,0
186346,0,0,0,0,1,0,3,0,2,6,0
79655,0,0,0,0,0,0,3,0,2,0,2
237860,0,0,0,0,0,0,2,0,3,0,0
511671,0,0,0,0,1,0,5,0,2,0,0
331521,0,0,0,0,1,0,6,0,1,4,0
82702,0,0,0,0,0,0,3,0,2,0,0
436331,0,0,0,0,0,0,3,0,2,0,0
127987,0,0,0,0,0,0,4,0,1,3,0
518129,0,0,0,0,0,0,4,0,4,0,0
69536,0,0,0,0,0,0,1,0,1,0,0
446023,0,0,0,0,1,0,3,0,2,3,0
210261,0,0,0,0,0,0,1,0,1,0,0
270281,0,0,0,0,0,0,0,0,2,0,0
160795,0,0,0,0,0,0,1,0,2,1,0
187829,0,0,0,0,0,0,5,0,2,0,1
351465,0,0,0,0,1,0,10,0,1,12,0
371571,0,0,0,0,1,0,3,0,3,7,0
399285,0,0,0,0,1,0,4,0,1,4,0
288945,0,0,0,0,1,0,2,0,9,0,0
160714,0,0,0,0,1,0,2,0,3,2,1
333917,0,0,0,0,0,0,1,0,1,0,0
47508,0,0,0,0,0,0,3,0,4,0,0
411720,0,0,0,0,0,0,3,0,4,0,0
146664,0,0,0,0,1,0,3,0,1,4,1
219385,0,0,0,0,1,0,3,0,3,10,0
417658,0,0,0,0,1,0,3,0,4,0,1
432058,0,0,0,0,0,0,2,0,2,0,2
35257,0,0,0,0,0,0,1,0,1,0,0
33259,0,0,0,0,1,0,5,0,1,5,0
454218,0,0,0,0,0,0,1,0,2,0,0
466547,0,0,0,0,1,0,2,0,5,0,0
260008,0,0,0,0,0,0,2,0,1,3,0
411932,0,1,0,0,1,0,1,0,11,3,0
325726,0,0,0,0,0,0,5,0,1,0,0
278832,0,0,0,0,1,0,6,0,2,4,0
221995,0,0,0,0,0,0,4,0,3,0,0
211045,0,0,0,0,0,0,3,0,3,1,0
354159,0,0,0,0,0,0,3,0,2,0,0
385935,0,0,0,0,0,0,1,0,5,0,0
58950,0,0,0,0,0,0,1,0,3,0,0
210968,0,0,0,0,1,0,1,1,5,1,0
330680,0,0,0,0,0,0,5,0,2,0,1
67005,0,0,0,0,0,0,2,0,2,0,0
351076,0,0,0,0,1,0,3,0,1,5,0
306604,0,0,0,0,1,0,4,0,7,2,3
42542,0,0,0,0,1,0,8,0,2,1,1
198386,0,0,0,0,0,0,3,0,2,1,0
481450,0,0,0,0,0,0,1,0,1,0,0
33979,0,0,0,0,1,0,3,0,7,0,0
320293,0,0,0,0,1,0,4,0,4,0,0
357839,0,0,0,0,0,0,1,0,1,0,0
246277,0,0,0,0,0,0,3,0,1,0,3
169241,0,0,0,0,0,0,3,0,1,1,0
71684,0,0,0,0,0,0,2,0,1,0,0
151575,0,0,0,0,0,0,2,0,2,0,0
112824,0,0,0,0,0,0,3,0,1,0,0
262425,0,0,0,0,0,0,1,0,1,0,0
262546,0,0,0,0,0,0,4,0,1,1,0
338126,0,0,0,0,0,0,4,0,1,3,0
515806,0,0,0,0,0,0,2,0,3,0,0
359091,0,0,0,0,0,0,5,0,1,0,0
250456,0,0,0,0,0,0,3,0,2,0,3
474597,0,0,0,0,1,0,6,0,2,1,0
149247,0,0,0,0,0,0,1,0,1,0,0
110071,0,0,0,0,1,0,4,0,5,1,2
125027,0,0,0,0,1,0,4,0,2,14,0
161215,0,0,0,0,1,0,8,0,11,4,0
25795,0,0,0,0,0,0,2,0,1,1,0
121331,0,0,0,0,1,0,3,0,3,4,0
337783,0,0,0,0,0,0,2,0,2,3,0
9998,0,0,0,0,0,0,1,0,2,0,0
442883,0,0,0,0,0,0,3,0,2,0,0
494411,0,0,0,0,0,0,0,0,1,0,0
421759,0,0,0,0,1,0,3,0,1,8,0
225110,0,0,0,0,1,0,3,0,1,2,0
260271,0,0,0,0,0,0,2,0,2,0,0
314841,0,0,0,0,0,0,1,0,2,0,0
370897,0,0,0,0,1,0,2,0,3,2,0
441320,0,0,0,0,1,0,7,0,5,0,0
326592,0,1,0,0,1,0,2,0,3,2,0
448925,0,0,0,0,0,0,3,0,2,0,2
417104,0,0,0,0,0,0,1,0,1,0,0
8245,0,0,0,0,0,0,4,0,2,0,0
429078,0,0,0,0,0,0,2,0,4,0,0
316602,0,0,0,0,1,0,2,0,1,0,0
513081,0,0,0,0,1,0,2,0,2,0,0
273826,0,0,0,0,0,0,2,0,1,0,0
13478,0,0,0,0,0,0,1,0,2,0,0
193403,0,0,0,0,1,0,1,0,2,0,0
270486,0,0,0,0,0,0,6,0,2,1,0
209265,0,0,0,0,0,0,3,0,3,0,1
240997,0,0,0,0,0,0,2,0,1,1,0
86009,0,0,0,0,0,0,4,0,1,0,0
433938,0,0,0,0,0,0,1,0,2,0,0
13843,0,0,0,0,1,0,10,0,3,0,0
357723,0,0,0,0,0,0,3,0,1,0,0
376900,0,0,0,0,0,0,2,0,2,0,0
219407,0,0,0,0,0,0,5,0,2,0,0
267458,0,0,0,0,1,0,5,0,2,5,0
173221,0,0,0,0,0,0,3,0,1,0,0
216378,0,0,0,0,0,0,2,0,1,0,1
428305,0,0,0,0,1,0,4,0,1,1,0
506158,0,0,0,0,0,0,1,0,1,0,0
201655,0,0,0,0,0,0,1,0,3,0,0
135015,0,0,0,0,1,0,3,0,9,0,0
85159,0,0,0,0,0,0,3,0,3,0,0
85993,0,0,0,0,0,0,2,0,1,0,0
426345,0,0,0,0,1,0,3,0,2,7,0
260269,0,0,0,0,1,0,1,0,2,1,0
98714,0,0,0,0,0,0,3,0,1,1,0
371531,0,0,0,0,0,0,2,0,2,0,0
13817,0,0,0,0,0,0,5,0,3,0,0
304476,0,0,0,0,1,0,6,0,1,0,0
400936,0,0,0,0,0,0,2,0,3,0,1
401116,0,0,0,0,0,0,1,0,1,0,0
197655,0,0,0,0,0,0,1,0,1,0,0
512358,0,0,0,0,1,0,3,0,2,1,0
313337,0,0,0,0,0,0,4,0,3,0,0
19446,0,0,0,0,0,0,1,0,2,0,0
40656,0,0,0,0,0,0,3,0,2,1,0
137224,0,0,0,0,0,0,1,0,2,0,0
71709,0,0,0,0,1,0,5,0,1,8,0
30126,0,0,0,0,0,0,2,0,2,0,1
203440,0,0,0,0,0,0,3,0,2,1,0
45440,0,0,0,0,1,0,5,0,7,1,3
456929,0,0,0,0,1,0,5,0,3,5,0
412386,0,0,0,0,0,0,2,0,1,4,0
471619,0,0,0,0,0,0,2,0,1,0,0
62632,0,0,0,0,0,0,3,0,3,0,1
123895,0,0,0,0,0,0,3,0,2,0,2
404582,0,0,0,0,1,0,3,0,3,1,3
389177,0,0,0,0,0,0,1,0,1,0,0
190092,0,0,0,0,0,0,2,0,2,0,0
236459,0,0,0,0,0,0,4,0,1,1,0
55652,0,0,0,0,0,0,3,0,1,0,0
367182,0,0,0,0,0,0,4,0,3,1,0
40578,0,0,0,0,1,0,1,0,1,17,0
430916,0,0,0,0,0,0,1,0,1,0,0
327348,0,0,0,0,1,0,4,0,2,0,5
11672,0,0,0,0,1,0,4,0,2,1,3
41244,0,0,0,0,1,0,3,0,2,3,3
203692,0,0,0,0,1,0,2,0,2,4,0
273776,0,0,0,0,1,0,4,0,1,6,0
324933,0,0,0,0,0,0,3,0,3,0,0
430066,0,0,0,0,0,0,2,0,1,0,0
206564,0,0,0,0,0,0,3,0,1,1,0
355478,0,0,0,0,0,0,4,0,1,0,0
425815,0,0,0,0,0,0,1,0,1,0,0
392045,0,0,0,0,0,0,1,0,1,0,0
37781,0,0,0,0,0,0,4,0,1,0,0
205936,0,0,0,0,0,0,1,0,1,0,0
440444,0,0,0,0,0,0,6,0,3,0,0
513688,0,0,0,0,1,0,2,0,15,0,0
